Configuration, ObservableConfiguration, Cost
1,1,15
1,2,46
1,3,10000
1,4,53
1,5,10000
1,6,10000
1,7,23
1,8,78
1,9,35
1,10,88
2,1,10000
2,2,10000
2,3,60
2,4,10000
2,5,42
2,6,10000
2,7,20
2,8,10000
2,9,10000
2,10,98
3,1,10000
3,2,56
3,3,10000
3,4,81
3,5,78
3,6,10000
3,7,58
3,8,90
3,9,93
3,10,93
4,1,10000
4,2,10000
4,3,10000
4,4,10000
4,5,10000
4,6,10000
4,7,10000
4,8,85
4,9,10000
4,10,10000
5,1,10
5,2,10000
5,3,10000
5,4,10000
5,5,27
5,6,56
5,7,55
5,8,10000
5,9,44
5,10,10000
6,1,5
6,2,10000
6,3,33
6,4,79
6,5,10000
6,6,90
6,7,14
6,8,10000
6,9,17
6,10,10000
7,1,10000
7,2,10000
7,3,10000
7,4,10000
7,5,10000
7,6,10000
7,7,63
7,8,10000
7,9,10000
7,10,10000
8,1,10000
8,2,10000
8,3,20
8,4,10000
8,5,44
8,6,72
8,7,50
8,8,91
8,9,96
8,10,10000
9,1,10000
9,2,10000
9,3,10000
9,4,10000
9,5,10000
9,6,10000
9,7,18
9,8,51
9,9,10000
9,10,63
10,1,38
10,2,10000
10,3,15
10,4,10000
10,5,58
10,6,30
10,7,48
10,8,76
10,9,10000
10,10,10000
11,1,95
11,2,10000
11,3,10000
11,4,75
11,5,10000
11,6,10000
11,7,4
11,8,10000
11,9,10000
11,10,10000
12,1,10000
12,2,83
12,3,87
12,4,23
12,5,10000
12,6,94
12,7,40
12,8,10000
12,9,19
12,10,88
13,1,10000
13,2,77
13,3,62
13,4,10000
13,5,24
13,6,10000
13,7,36
13,8,23
13,9,95
13,10,38
14,1,10000
14,2,53
14,3,10000
14,4,55
14,5,27
14,6,10000
14,7,85
14,8,10000
14,9,10000
14,10,10000
15,1,79
15,2,10000
15,3,10000
15,4,10000
15,5,18
15,6,28
15,7,10000
15,8,10000
15,9,1
15,10,94
16,1,10000
16,2,6
16,3,35
16,4,10000
16,5,6
16,6,10000
16,7,26
16,8,10000
16,9,10000
16,10,10000
17,1,10000
17,2,10000
17,3,10000
17,4,10000
17,5,10000
17,6,59
17,7,10000
17,8,83
17,9,76
17,10,10000
18,1,17
18,2,10000
18,3,100
18,4,44
18,5,10000
18,6,10000
18,7,10000
18,8,10
18,9,10000
18,10,32
19,1,75
19,2,10000
19,3,33
19,4,50
19,5,2
19,6,10000
19,7,85
19,8,47
19,9,10000
19,10,9
20,1,62
20,2,10000
20,3,49
20,4,11
20,5,99
20,6,36
20,7,73
20,8,47
20,9,13
20,10,65
21,1,10000
21,2,90
21,3,10000
21,4,10000
21,5,10000
21,6,86
21,7,10000
21,8,10000
21,9,10000
21,10,10000
22,1,64
22,2,10000
22,3,96
22,4,10000
22,5,40
22,6,10000
22,7,89
22,8,75
22,9,84
22,10,97
23,1,69
23,2,55
23,3,71
23,4,10000
23,5,85
23,6,10000
23,7,44
23,8,3
23,9,10000
23,10,31
24,1,96
24,2,10000
24,3,10000
24,4,10000
24,5,10000
24,6,88
24,7,10000
24,8,10000
24,9,82
24,10,9
25,1,99
25,2,39
25,3,10000
25,4,10000
25,5,10000
25,6,99
25,7,17
25,8,61
25,9,10000
25,10,10000
26,1,77
26,2,10000
26,3,12
26,4,10000
26,5,10000
26,6,86
26,7,10000
26,8,21
26,9,10000
26,10,10000
27,1,32
27,2,10000
27,3,80
27,4,10000
27,5,10000
27,6,10000
27,7,55
27,8,10000
27,9,57
27,10,39
28,1,10000
28,2,10000
28,3,59
28,4,10000
28,5,10000
28,6,29
28,7,10000
28,8,87
28,9,21
28,10,10000
29,1,21
29,2,10000
29,3,12
29,4,28
29,5,10000
29,6,28
29,7,10000
29,8,26
29,9,33
29,10,10000
30,1,10000
30,2,69
30,3,46
30,4,9
30,5,10000
30,6,94
30,7,10000
30,8,50
30,9,10000
30,10,10000
31,1,84
31,2,100
31,3,14
31,4,10000
31,5,10000
31,6,91
31,7,10000
31,8,10000
31,9,10000
31,10,10000
32,1,10000
32,2,3
32,3,44
32,4,23
32,5,10000
32,6,10000
32,7,90
32,8,10000
32,9,73
32,10,10000
33,1,11
33,2,10000
33,3,14
33,4,10000
33,5,15
33,6,10000
33,7,53
33,8,74
33,9,10000
33,10,10000
34,1,10000
34,2,62
34,3,10000
34,4,10000
34,5,10000
34,6,10000
34,7,10000
34,8,11
34,9,78
34,10,10000
35,1,66
35,2,50
35,3,96
35,4,50
35,5,3
35,6,73
35,7,74
35,8,10000
35,9,10000
35,10,10000
36,1,10000
36,2,10000
36,3,10000
36,4,10000
36,5,10000
36,6,34
36,7,63
36,8,10000
36,9,10000
36,10,32
37,1,82
37,2,10000
37,3,83
37,4,52
37,5,83
37,6,72
37,7,97
37,8,10000
37,9,10000
37,10,10000
38,1,89
38,2,52
38,3,15
38,4,83
38,5,48
38,6,49
38,7,10000
38,8,10000
38,9,54
38,10,10000
39,1,10000
39,2,35
39,3,10000
39,4,10
39,5,10000
39,6,10000
39,7,37
39,8,10000
39,9,10000
39,10,10000
40,1,10000
40,2,95
40,3,58
40,4,10000
40,5,40
40,6,83
40,7,10000
40,8,10000
40,9,10000
40,10,10000
41,1,10000
41,2,71
41,3,53
41,4,10000
41,5,10000
41,6,10000
41,7,10000
41,8,33
41,9,10000
41,10,10000
42,1,46
42,2,21
42,3,57
42,4,1
42,5,5
42,6,44
42,7,10000
42,8,10000
42,9,10000
42,10,10000
43,1,10000
43,2,73
43,3,10000
43,4,32
43,5,55
43,6,47
43,7,10000
43,8,10000
43,9,50
43,10,82
44,1,10000
44,2,10000
44,3,10000
44,4,39
44,5,72
44,6,35
44,7,3
44,8,11
44,9,10000
44,10,10000
45,1,10000
45,2,25
45,3,10000
45,4,99
45,5,10
45,6,7
45,7,10000
45,8,10000
45,9,15
45,10,10000
46,1,10000
46,2,72
46,3,47
46,4,82
46,5,54
46,6,9
46,7,22
46,8,10000
46,9,10000
46,10,10000
47,1,10000
47,2,56
47,3,10000
47,4,10000
47,5,10000
47,6,7
47,7,68
47,8,8
47,9,98
47,10,57
48,1,26
48,2,52
48,3,10000
48,4,10000
48,5,10
48,6,37
48,7,100
48,8,3
48,9,10000
48,10,87
49,1,69
49,2,10000
49,3,77
49,4,76
49,5,2
49,6,10000
49,7,10000
