Configuration, ObservableConfiguration, Cost
1251,351,16
1251,352,10000
1251,353,10000
1251,354,10000
1251,355,10000
1251,356,10000
1251,357,10000
1251,358,92
1251,359,10000
1251,360,30
1251,361,24
1251,362,10000
1251,363,10000
1251,364,13
1252,351,10000
1252,352,10000
1252,353,51
1252,354,10000
1252,355,10000
1252,356,10000
1252,357,49
1252,358,23
1252,359,66
1252,360,10000
1252,361,96
1252,362,10000
1252,363,57
1252,364,81
1253,351,6
1253,352,46
1253,353,10000
1253,354,10000
1253,355,10000
1253,356,63
1253,357,10000
1253,358,10000
1253,359,10000
1253,360,10000
1253,361,84
1253,362,10000
1253,363,10000
1253,364,18
1254,351,10000
1254,352,65
1254,353,36
1254,354,96
1254,355,67
1254,356,10000
1254,357,10000
1254,358,10000
1254,359,10000
1254,360,60
1254,361,94
1254,362,16
1254,363,80
1254,364,9
1255,351,10000
1255,352,88
1255,353,10000
1255,354,51
1255,355,10000
1255,356,10000
1255,357,83
1255,358,10000
1255,359,10000
1255,360,10000
1255,361,10000
1255,362,32
1255,363,10000
1255,364,35
1256,351,10000
1256,352,14
1256,353,10000
1256,354,74
1256,355,10000
1256,356,10000
1256,357,48
1256,358,10000
1256,359,10000
1256,360,16
1256,361,21
1256,362,70
1256,363,10000
1256,364,10000
1257,351,10
1257,352,10000
1257,353,92
1257,354,10000
1257,355,10000
1257,356,47
1257,357,46
1257,358,23
1257,359,87
1257,360,46
1257,361,2
1257,362,14
1257,363,96
1257,364,20
1258,351,8
1258,352,10000
1258,353,10000
1258,354,10000
1258,355,10000
1258,356,53
1258,357,10000
1258,358,87
1258,359,10000
1258,360,65
1258,361,92
1258,362,42
1258,363,10000
1258,364,10000
1259,351,76
1259,352,90
1259,353,10000
1259,354,10000
1259,355,12
1259,356,42
1259,357,28
1259,358,10000
1259,359,4
1259,360,10000
1259,361,95
1259,362,69
1259,363,15
1259,364,10000
1260,351,18
1260,352,10000
1260,353,10000
1260,354,10000
1260,355,10000
1260,356,12
1260,357,11
1260,358,81
1260,359,75
1260,360,44
1260,361,10000
1260,362,15
1260,363,47
1260,364,10000
1261,351,12
1261,352,75
1261,353,10000
1261,354,10000
1261,355,10000
1261,356,95
1261,357,10000
1261,358,10000
1261,359,10000
1261,360,10000
1261,361,93
1261,362,10000
1261,363,10000
1261,364,14
1262,351,10000
1262,352,88
1262,353,73
1262,354,10000
1262,355,1
1262,356,61
1262,357,10000
1262,358,10000
1262,359,71
1262,360,10000
1262,361,10000
1262,362,10000
1262,363,10000
1262,364,10000
1263,351,10000
1263,352,10000
1263,353,10000
1263,354,10000
1263,355,10000
1263,356,10000
1263,357,81
1263,358,10000
1263,359,10000
1263,360,62
1263,361,70
1263,362,10000
1263,363,4
1263,364,88
1264,351,10000
1264,352,10000
1264,353,10000
1264,354,16
1264,355,35
1264,356,28
1264,357,10000
1264,358,10000
1264,359,93
1264,360,10000
1264,361,10000
1264,362,10000
1264,363,30
1264,364,100
1265,351,10000
1265,352,11
1265,353,10000
1265,354,10000
1265,355,10
1265,356,34
1265,357,10000
1265,358,61
1265,359,85
1265,360,10000
1265,361,10000
1265,362,10000
1265,363,10000
1265,364,10000
1266,351,10000
1266,352,10000
1266,353,78
1266,354,10000
1266,355,10000
1266,356,9
1266,357,10000
1266,358,10000
1266,359,87
1266,360,10000
1266,361,10000
1266,362,98
1266,363,30
1266,364,10000
1267,351,37
1267,352,10000
1267,353,9
1267,354,10000
1267,355,10000
1267,356,10000
1267,357,10000
1267,358,86
1267,359,10000
1267,360,10000
1267,361,10000
1267,362,10000
1267,363,10000
1267,364,83
1268,351,10000
1268,352,10000
1268,353,31
1268,354,1
1268,355,63
1268,356,75
1268,357,42
1268,358,10000
1268,359,10000
1268,360,10000
1268,361,99
1268,362,10000
1268,363,40
1268,364,99
1269,351,10000
1269,352,16
1269,353,54
1269,354,34
1269,355,10000
1269,356,10000
1269,357,89
1269,358,10000
1269,359,54
1269,360,5
1269,361,10000
1269,362,10000
1269,363,70
1269,364,10000
1270,351,86
1270,352,70
1270,353,10000
1270,354,10000
1270,355,10000
1270,356,10000
1270,357,10000
1270,358,10000
1270,359,50
1270,360,10000
1270,361,26
1270,362,10000
1270,363,10000
1270,364,10000
1271,351,10000
1271,352,45
1271,353,19
1271,354,10000
1271,355,31
1271,356,19
1271,357,44
1271,358,10000
1271,359,44
1271,360,57
1271,361,37
1271,362,10000
1271,363,10000
1271,364,43
1272,351,10000
1272,352,10000
1272,353,63
1272,354,10000
1272,355,98
1272,356,53
1272,357,63
1272,358,54
1272,359,66
1272,360,91
1272,361,59
1272,362,9
1272,363,75
1272,364,3
1273,351,10000
1273,352,10000
1273,353,10000
1273,354,10000
1273,355,10000
1273,356,10000
1273,357,95
1273,358,10000
1273,359,10000
1273,360,34
1273,361,26
1273,362,10000
1273,363,55
1273,364,10000
1274,351,23
1274,352,10000
1274,353,10000
1274,354,9
1274,355,10000
1274,356,26
1274,357,56
1274,358,2
1274,359,10000
1274,360,92
1274,361,10000
1274,362,10000
1274,363,10000
1274,364,64
1275,351,73
1275,352,85
1275,353,10000
1275,354,12
1275,355,92
1275,356,10000
1275,357,10000
1275,358,93
1275,359,10000
1275,360,2
