Configuration, ObservableConfiguration, Cost
1051,295,10000
1051,296,10000
1051,297,10000
1051,298,10000
1051,299,10000
1051,300,93
1051,301,38
1051,302,10000
1051,303,10000
1051,304,80
1051,305,80
1051,306,65
1051,307,15
1051,308,10000
1052,295,10000
1052,296,81
1052,297,71
1052,298,10000
1052,299,10000
1052,300,52
1052,301,10000
1052,302,8
1052,303,10000
1052,304,10000
1052,305,2
1052,306,16
1052,307,10000
1052,308,10000
1053,295,76
1053,296,42
1053,297,11
1053,298,10000
1053,299,50
1053,300,78
1053,301,41
1053,302,1
1053,303,10000
1053,304,88
1053,305,19
1053,306,46
1053,307,65
1053,308,10000
1054,295,10000
1054,296,10000
1054,297,10000
1054,298,10000
1054,299,10000
1054,300,44
1054,301,60
1054,302,10000
1054,303,10000
1054,304,10000
1054,305,10000
1054,306,10000
1054,307,10000
1054,308,10000
1055,295,10000
1055,296,10000
1055,297,96
1055,298,84
1055,299,3
1055,300,10000
1055,301,67
1055,302,17
1055,303,10000
1055,304,10000
1055,305,46
1055,306,10000
1055,307,10000
1055,308,91
1056,295,73
1056,296,10000
1056,297,18
1056,298,10000
1056,299,10000
1056,300,10000
1056,301,10000
1056,302,10000
1056,303,50
1056,304,10000
1056,305,10000
1056,306,40
1056,307,10000
1056,308,87
1057,295,63
1057,296,10000
1057,297,74
1057,298,10000
1057,299,10000
1057,300,10000
1057,301,10000
1057,302,97
1057,303,9
1057,304,10000
1057,305,20
1057,306,72
1057,307,10000
1057,308,83
1058,295,10000
1058,296,10000
1058,297,6
1058,298,10000
1058,299,10000
1058,300,13
1058,301,10000
1058,302,10000
1058,303,10000
1058,304,10000
1058,305,10000
1058,306,10000
1058,307,10000
1058,308,81
1059,295,19
1059,296,31
1059,297,13
1059,298,10000
1059,299,73
1059,300,10000
1059,301,52
1059,302,10000
1059,303,10000
1059,304,99
1059,305,10000
1059,306,10000
1059,307,10000
1059,308,10000
1060,295,23
1060,296,10000
1060,297,5
1060,298,60
1060,299,10000
1060,300,10000
1060,301,10000
1060,302,8
1060,303,10000
1060,304,10000
1060,305,10000
1060,306,10000
1060,307,10000
1060,308,34
1061,295,10000
1061,296,10000
1061,297,10000
1061,298,10000
1061,299,10000
1061,300,10000
1061,301,96
1061,302,10000
1061,303,10000
1061,304,63
1061,305,10000
1061,306,1
1061,307,10000
1061,308,78
1062,295,41
1062,296,71
1062,297,10000
1062,298,10000
1062,299,36
1062,300,20
1062,301,10000
1062,302,18
1062,303,10000
1062,304,10000
1062,305,28
1062,306,10000
1062,307,83
1062,308,2
1063,295,10000
1063,296,10000
1063,297,10000
1063,298,10000
1063,299,10000
1063,300,66
1063,301,10000
1063,302,10000
1063,303,10000
1063,304,10000
1063,305,89
1063,306,10000
1063,307,70
1063,308,10000
1064,295,10000
1064,296,10000
1064,297,29
1064,298,10000
1064,299,10000
1064,300,10000
1064,301,47
1064,302,10000
1064,303,97
1064,304,35
1064,305,10000
1064,306,40
1064,307,42
1064,308,15
1065,295,54
1065,296,10000
1065,297,26
1065,298,10000
1065,299,10000
1065,300,10000
1065,301,10000
1065,302,56
1065,303,10000
1065,304,10000
1065,305,10000
1065,306,11
1065,307,10000
1065,308,10000
1066,295,88
1066,296,5
1066,297,10000
1066,298,10000
1066,299,10000
1066,300,10000
1066,301,57
1066,302,10000
1066,303,76
1066,304,96
1066,305,10000
1066,306,42
1066,307,10000
1066,308,43
1067,295,10000
1067,296,20
1067,297,45
1067,298,9
1067,299,10
1067,300,10000
1067,301,10000
1067,302,10000
1067,303,10000
1067,304,10000
1067,305,53
1067,306,72
1067,307,96
1067,308,7
1068,295,35
1068,296,10000
1068,297,69
1068,298,10000
1068,299,44
1068,300,10000
1068,301,28
1068,302,35
1068,303,4
1068,304,81
1068,305,11
1068,306,1
1068,307,39
1068,308,100
1069,295,43
1069,296,34
1069,297,27
1069,298,10000
1069,299,43
1069,300,10000
1069,301,10000
1069,302,10000
1069,303,32
1069,304,10000
1069,305,30
1069,306,81
1069,307,56
1069,308,10000
1070,295,85
1070,296,10000
1070,297,10000
1070,298,29
1070,299,50
1070,300,43
1070,301,89
1070,302,10000
1070,303,10000
1070,304,10000
1070,305,10000
1070,306,10000
1070,307,42
1070,308,10000
1071,295,10000
1071,296,70
1071,297,10000
1071,298,10000
1071,299,10000
1071,300,61
1071,301,10000
1071,302,23
1071,303,43
1071,304,7
1071,305,47
1071,306,20
1071,307,10000
1071,308,28
1072,295,10000
1072,296,94
1072,297,10000
1072,298,49
1072,299,92
1072,300,24
1072,301,10000
1072,302,3
1072,303,32
1072,304,12
1072,305,85
1072,306,10000
1072,307,6
1072,308,10000
1073,295,10000
1073,296,87
1073,297,10000
1073,298,10000
