Configuration, ObservableConfiguration, Cost
701,141,84
701,142,80
701,143,16
701,144,62
701,145,35
701,146,10000
701,147,61
701,148,14
701,149,66
701,150,98
702,141,25
702,142,10000
702,143,10000
702,144,10000
702,145,59
702,146,87
702,147,20
702,148,10000
702,149,10000
702,150,72
703,141,55
703,142,10000
703,143,10000
703,144,10000
703,145,30
703,146,10000
703,147,27
703,148,10000
703,149,10000
703,150,10000
704,141,84
704,142,34
704,143,51
704,144,80
704,145,44
704,146,10000
704,147,10000
704,148,10000
704,149,77
704,150,26
705,141,18
705,142,99
705,143,10000
705,144,68
705,145,90
705,146,10000
705,147,10000
705,148,10000
705,149,45
705,150,95
706,141,3
706,142,10000
706,143,40
706,144,10000
706,145,10000
706,146,15
706,147,71
706,148,10000
706,149,10000
706,150,36
707,141,84
707,142,10000
707,143,89
707,144,10000
707,145,10000
707,146,25
707,147,7
707,148,47
707,149,10000
707,150,10000
708,141,10000
708,142,10000
708,143,10000
708,144,10000
708,145,10000
708,146,10000
708,147,68
708,148,20
708,149,20
708,150,10000
709,141,10000
709,142,10000
709,143,10000
709,144,94
709,145,10000
709,146,48
709,147,10000
709,148,10000
709,149,10000
709,150,10000
710,141,10000
710,142,86
710,143,10000
710,144,58
710,145,34
710,146,10000
710,147,37
710,148,94
710,149,10000
710,150,10000
711,141,89
711,142,17
711,143,10000
711,144,10000
711,145,10000
711,146,65
711,147,51
711,148,7
711,149,10000
711,150,53
712,141,10000
712,142,10000
712,143,42
712,144,10000
712,145,10000
712,146,76
712,147,1
712,148,44
712,149,10000
712,150,10000
713,141,10000
713,142,12
713,143,87
713,144,10000
713,145,65
713,146,10000
713,147,10000
713,148,10000
713,149,10000
713,150,57
714,141,60
714,142,10000
714,143,10000
714,144,10000
714,145,53
714,146,10000
714,147,96
714,148,17
714,149,32
714,150,10000
715,141,10000
715,142,3
715,143,10000
715,144,10000
715,145,8
715,146,93
715,147,8
715,148,10000
715,149,53
715,150,10000
716,141,10000
716,142,19
716,143,10000
716,144,10000
716,145,28
716,146,54
716,147,89
716,148,10000
716,149,11
716,150,77
717,141,90
717,142,10000
717,143,10000
717,144,10000
717,145,71
717,146,10000
717,147,55
717,148,65
717,149,40
717,150,6
718,141,10000
718,142,40
718,143,23
718,144,10000
718,145,18
718,146,38
718,147,10000
718,148,10000
718,149,70
718,150,10000
719,141,10000
719,142,84
719,143,10000
719,144,10000
719,145,10000
719,146,3
719,147,5
719,148,58
719,149,26
719,150,10000
720,141,58
720,142,10000
720,143,48
720,144,60
720,145,10000
720,146,10000
720,147,68
720,148,10000
720,149,33
720,150,10000
721,141,10000
721,142,89
721,143,10000
721,144,74
721,145,20
721,146,5
721,147,10000
721,148,10000
721,149,80
721,150,39
722,141,18
722,142,10000
722,143,95
722,144,10000
722,145,10000
722,146,10000
722,147,10000
722,148,19
722,149,82
722,150,61
723,141,1
723,142,10000
723,143,61
723,144,3
723,145,10000
723,146,10000
723,147,85
723,148,10000
723,149,19
723,150,11
724,141,10000
724,142,10000
724,143,10000
724,144,24
724,145,48
724,146,14
724,147,94
724,148,10000
724,149,2
724,150,89
725,141,83
725,142,45
725,143,10000
725,144,31
725,145,63
725,146,10000
725,147,10000
725,148,81
725,149,20
725,150,28
726,141,22
726,142,80
726,143,61
726,144,10000
726,145,10000
726,146,24
726,147,10000
726,148,73
726,149,25
726,150,55
727,141,8
727,142,10000
727,143,10000
727,144,88
727,145,10000
727,146,10000
727,147,10000
727,148,59
727,149,65
727,150,10000
728,141,51
728,142,40
728,143,10000
728,144,72
728,145,10000
728,146,10000
728,147,10000
728,148,10000
728,149,59
728,150,10000
729,141,13
729,142,10000
729,143,10000
729,144,10000
729,145,25
729,146,10000
729,147,10000
729,148,82
729,149,10000
729,150,10000
730,141,92
730,142,10000
730,143,10000
730,144,10000
730,145,10000
730,146,87
730,147,45
730,148,10000
730,149,78
730,150,10000
731,141,10000
731,142,46
731,143,61
731,144,100
731,145,55
731,146,51
731,147,80
731,148,10000
731,149,68
731,150,89
732,141,28
732,142,41
732,143,10000
732,144,82
732,145,10000
732,146,28
732,147,69
732,148,36
732,149,10000
732,150,10000
733,141,70
733,142,55
733,143,10000
733,144,10000
733,145,76
733,146,70
733,147,77
733,148,10000
733,149,97
733,150,51
734,141,81
734,142,21
734,143,66
734,144,10000
734,145,54
734,146,10000
734,147,10000
734,148,89
734,149,51
734,150,10000
735,141,76
735,142,94
735,143,10000
735,144,24
735,145,48
735,146,10000
735,147,10000
735,148,31
735,149,10000
735,150,10000
736,141,10000
736,142,41
736,143,4
736,144,17
736,145,10000
736,146,10000
736,147,10000
736,148,60
736,149,10000
736,150,58
737,141,21
737,142,74
737,143,10000
737,144,2
737,145,16
737,146,10000
737,147,10000
737,148,34
737,149,10000
737,150,10000
738,141,49
738,142,17
738,143,10000
738,144,10000
738,145,19
738,146,10000
738,147,10000
738,148,10000
738,149,52
738,150,85
739,141,82
739,142,10000
739,143,7
739,144,10000
739,145,14
739,146,66
739,147,69
739,148,81
739,149,10000
739,150,10000
740,141,57
740,142,52
740,143,10000
740,144,10000
740,145,11
740,146,10000
740,147,16
740,148,10000
740,149,100
740,150,10000
741,141,69
741,142,62
741,143,29
741,144,56
741,145,27
741,146,10000
741,147,7
741,148,10000
741,149,10000
741,150,8
742,141,53
742,142,10000
742,143,10000
742,144,10000
742,145,10000
742,146,10000
742,147,10000
742,148,87
742,149,10000
742,150,93
743,141,10000
743,142,10000
743,143,72
743,144,21
743,145,10000
743,146,95
743,147,10000
743,148,10000
743,149,63
743,150,13
744,141,87
744,142,63
744,143,10000
744,144,40
744,145,10000
744,146,10000
744,147,40
744,148,10000
744,149,61
744,150,10000
745,141,21
745,142,36
745,143,10000
745,144,71
745,145,75
745,146,58
745,147,10000
745,148,10000
745,149,68
745,150,10000
746,141,19
746,142,10000
746,143,11
746,144,77
746,145,10000
746,146,10000
746,147,11
