Configuration, ObservableConfiguration, Cost
801,161,26
801,162,10000
801,163,39
801,164,10000
801,165,10000
801,166,67
801,167,42
801,168,99
801,169,10000
801,170,41
802,161,10
802,162,50
802,163,11
802,164,10000
802,165,10000
802,166,10000
802,167,1
802,168,10000
802,169,48
802,170,10000
803,161,6
803,162,10000
803,163,63
803,164,91
803,165,45
803,166,59
803,167,64
803,168,10000
803,169,10000
803,170,26
804,161,10000
804,162,66
804,163,78
804,164,87
804,165,80
804,166,73
804,167,10000
804,168,11
804,169,10000
804,170,44
805,161,15
805,162,10000
805,163,25
805,164,49
805,165,10000
805,166,38
805,167,10000
805,168,10000
805,169,10000
805,170,10000
806,161,10000
806,162,89
806,163,10000
806,164,12
806,165,10000
806,166,95
806,167,10000
806,168,10000
806,169,43
806,170,75
807,161,10000
807,162,10000
807,163,10000
807,164,10000
807,165,29
807,166,10000
807,167,10000
807,168,10000
807,169,10000
807,170,41
808,161,10000
808,162,10000
808,163,40
808,164,14
808,165,10000
808,166,90
808,167,10000
808,168,10000
808,169,10000
808,170,10000
809,161,73
809,162,10000
809,163,40
809,164,39
809,165,10000
809,166,3
809,167,17
809,168,22
809,169,69
809,170,23
810,161,1
810,162,10000
810,163,17
810,164,10000
810,165,10000
810,166,88
810,167,10000
810,168,10000
810,169,10000
810,170,67
811,161,93
811,162,27
811,163,10000
811,164,10000
811,165,5
811,166,68
811,167,49
811,168,86
811,169,33
811,170,10000
812,161,10000
812,162,10000
812,163,10000
812,164,10000
812,165,10000
812,166,76
812,167,38
812,168,4
812,169,10000
812,170,40
813,161,10000
813,162,82
813,163,99
813,164,10000
813,165,95
813,166,16
813,167,79
813,168,10000
813,169,64
813,170,84
814,161,10000
814,162,87
814,163,81
814,164,10000
814,165,47
814,166,10000
814,167,10000
814,168,10000
814,169,76
814,170,38
815,161,10000
815,162,10000
815,163,86
815,164,68
815,165,10000
815,166,10000
815,167,10000
815,168,10000
815,169,10000
815,170,44
816,161,10000
816,162,98
816,163,10000
816,164,10000
816,165,10000
816,166,10000
816,167,66
816,168,11
816,169,99
816,170,10000
817,161,53
817,162,71
817,163,10000
817,164,10000
817,165,10000
817,166,98
817,167,10000
817,168,10000
817,169,10000
817,170,100
818,161,10000
818,162,10000
818,163,10000
818,164,14
818,165,10000
818,166,10000
818,167,77
818,168,64
818,169,18
818,170,10000
819,161,15
819,162,10000
819,163,10000
819,164,10000
819,165,69
819,166,30
819,167,10000
819,168,63
819,169,10000
819,170,10000
820,161,10000
820,162,53
820,163,10000
820,164,88
820,165,57
820,166,10000
820,167,10000
820,168,10000
820,169,64
820,170,10000
821,161,50
821,162,69
821,163,10000
