Configuration, ObservableConfiguration, Cost
1151,231,68
1151,232,84
1151,233,35
1151,234,10000
1151,235,10000
1151,236,52
1151,237,10000
1151,238,10000
1151,239,10000
1151,240,10000
1152,231,10000
1152,232,10000
1152,233,87
1152,234,10000
1152,235,10000
1152,236,10000
1152,237,10000
1152,238,59
1152,239,60
1152,240,67
1153,231,10000
1153,232,74
1153,233,75
1153,234,32
1153,235,10000
1153,236,87
1153,237,10000
1153,238,10000
1153,239,76
1153,240,58
1154,231,13
1154,232,88
1154,233,10000
1154,234,65
1154,235,98
1154,236,74
1154,237,8
1154,238,48
1154,239,91
1154,240,10000
1155,231,34
1155,232,18
1155,233,10000
1155,234,10000
1155,235,24
1155,236,10000
1155,237,51
1155,238,56
1155,239,53
1155,240,65
1156,231,69
1156,232,10000
1156,233,10000
1156,234,63
1156,235,51
1156,236,10000
1156,237,10000
1156,238,67
1156,239,10000
1156,240,77
1157,231,10000
1157,232,89
1157,233,15
1157,234,10000
1157,235,10000
1157,236,84
1157,237,76
1157,238,10000
1157,239,7
1157,240,10000
1158,231,68
1158,232,10000
1158,233,10000
1158,234,74
1158,235,10000
1158,236,10000
1158,237,10000
1158,238,35
1158,239,27
1158,240,60
1159,231,10000
1159,232,92
1159,233,30
1159,234,29
1159,235,78
1159,236,50
1159,237,32
1159,238,10000
1159,239,49
1159,240,56
1160,231,10000
1160,232,21
1160,233,50
1160,234,10000
1160,235,10000
1160,236,10000
1160,237,22
1160,238,10000
1160,239,10000
1160,240,64
1161,231,53
1161,232,74
1161,233,50
1161,234,10000
1161,235,10000
1161,236,53
1161,237,10000
1161,238,10000
1161,239,93
1161,240,10000
1162,231,10000
1162,232,18
1162,233,9
1162,234,51
1162,235,13
1162,236,25
1162,237,6
1162,238,10000
1162,239,10000
1162,240,37
1163,231,10000
1163,232,10000
1163,233,10000
1163,234,64
1163,235,10000
1163,236,50
1163,237,2
1163,238,88
1163,239,53
1163,240,10000
1164,231,10000
1164,232,43
1164,233,96
1164,234,73
1164,235,10000
1164,236,10000
1164,237,57
1164,238,1
1164,239,10000
1164,240,39
1165,231,14
1165,232,91
1165,233,10000
1165,234,10000
1165,235,43
1165,236,38
1165,237,93
1165,238,74
1165,239,17
1165,240,25
1166,231,10000
1166,232,62
1166,233,10000
1166,234,10000
1166,235,10000
1166,236,20
1166,237,48
1166,238,10000
1166,239,50
1166,240,21
1167,231,10000
1167,232,10000
1167,233,10000
1167,234,44
1167,235,55
1167,236,15
1167,237,10000
1167,238,10000
1167,239,61
1167,240,30
1168,231,12
1168,232,10000
1168,233,72
1168,234,23
1168,235,76
1168,236,10000
1168,237,10000
1168,238,22
1168,239,10000
1168,240,10000
1169,231,10000
1169,232,69
1169,233,14
1169,234,65
1169,235,10000
1169,236,10000
1169,237,10000
1169,238,10000
1169,239,10000
1169,240,23
1170,231,81
1170,232,31
1170,233,10000
1170,234,10000
1170,235,94
1170,236,10000
1170,237,39
1170,238,10000
1170,239,10000
1170,240,10000
1171,231,10000
1171,232,10000
1171,233,14
1171,234,45
1171,235,10000
1171,236,10000
1171,237,10000
1171,238,68
1171,239,10000
1171,240,10000
1172,231,44
1172,232,10000
1172,233,81
1172,234,10000
1172,235,68
1172,236,10000
1172,237,65
1172,238,10000
1172,239,10000
1172,240,23
1173,231,3
1173,232,24
1173,233,17
1173,234,8
1173,235,57
1173,236,18
1173,237,68
1173,238,10000
1173,239,65
1173,240,21
1174,231,15
1174,232,70
1174,233,63
1174,234,10000
1174,235,81
1174,236,10000
1174,237,10000
1174,238,10000
1174,239,10000
1174,240,10000
1175,231,96
1175,232,94
1175,233,10000
1175,234,10000
1175,235,31
1175,236,62
1175,237,10000
1175,238,10000
1175,239,10000
1175,240,10000
1176,231,5
1176,232,10000
1176,233,84
1176,234,23
1176,235,31
1176,236,45
1176,237,43
1176,238,10000
1176,239,10000
1176,240,39
1177,231,10000
1177,232,51
1177,233,10000
1177,234,10000
1177,235,11
1177,236,55
1177,237,85
1177,238,10000
1177,239,10000
1177,240,10000
1178,231,10000
1178,232,78
1178,233,49
1178,234,73
1178,235,89
1178,236,10000
1178,237,10000
1178,238,35
1178,239,62
1178,240,15
1179,231,10000
1179,232,65
1179,233,43
1179,234,50
1179,235,75
1179,236,72
1179,237,86
1179,238,10000
1179,239,26
1179,240,10000
1180,231,10000
1180,232,69
1180,233,10000
1180,234,10000
1180,235,10000
1180,236,10000
1180,237,17
1180,238,3
1180,239,17
1180,240,61
1181,231,26
1181,232,6
1181,233,79
1181,234,10000
1181,235,75
1181,236,10000
1181,237,88
1181,238,94
1181,239,10000
1181,240,83
1182,231,29
1182,232,10000
1182,233,10000
1182,234,5
1182,235,6
1182,236,72
1182,237,10000
1182,238,99
1182,239,10000
1182,240,10000
1183,231,10000
1183,232,76
1183,233,10000
1183,234,10000
1183,235,25
1183,236,66
1183,237,10000
1183,238,10000
1183,239,50
1183,240,10000
1184,231,58
1184,232,97
1184,233,8
1184,234,10000
1184,235,27
1184,236,10000
1184,237,10000
1184,238,42
1184,239,17
1184,240,10000
1185,231,12
1185,232,10000
1185,233,29
1185,234,4
1185,235,10000
1185,236,10000
1185,237,67
1185,238,14
1185,239,10000
1185,240,10
1186,231,10000
1186,232,13
1186,233,57
1186,234,97
1186,235,10000
