Configuration, ObservableConfiguration, Cost
751,151,59
751,152,10000
751,153,10000
751,154,68
751,155,10000
751,156,65
751,157,42
751,158,100
751,159,72
751,160,10000
752,151,15
752,152,10000
752,153,90
752,154,10000
752,155,10000
752,156,60
752,157,98
752,158,10000
752,159,10000
752,160,49
753,151,6
753,152,14
753,153,62
753,154,10000
753,155,13
753,156,80
753,157,10000
753,158,21
753,159,57
753,160,94
754,151,10000
754,152,10000
754,153,10000
754,154,10000
754,155,10000
754,156,62
754,157,10000
754,158,89
754,159,10000
754,160,10000
755,151,45
755,152,10000
755,153,43
755,154,10000
755,155,10000
755,156,22
755,157,10000
755,158,8
755,159,10000
755,160,10000
756,151,10000
756,152,10000
756,153,10000
756,154,10000
756,155,61
756,156,47
756,157,10000
756,158,30
756,159,10000
756,160,10000
757,151,10000
757,152,48
757,153,15
757,154,32
757,155,89
757,156,10000
757,157,10000
757,158,73
757,159,10000
757,160,6
758,151,25
758,152,100
758,153,10000
758,154,37
758,155,10000
758,156,10000
758,157,32
758,158,50
758,159,79
758,160,69
759,151,74
759,152,10000
759,153,10000
759,154,58
759,155,32
759,156,95
759,157,12
759,158,56
759,159,10000
759,160,10000
760,151,70
760,152,72
760,153,73
760,154,10000
760,155,10000
760,156,19
760,157,10000
760,158,43
760,159,10000
760,160,10000
761,151,89
761,152,38
761,153,10000
761,154,10000
761,155,2
761,156,10000
761,157,10000
761,158,96
761,159,10000
761,160,10000
762,151,10000
762,152,10000
762,153,10000
762,154,37
762,155,10000
762,156,10000
762,157,51
762,158,10000
762,159,10000
762,160,49
763,151,10000
763,152,55
763,153,10000
763,154,82
763,155,42
763,156,10000
763,157,42
763,158,96
763,159,10000
763,160,26
764,151,53
764,152,21
764,153,10000
764,154,9
764,155,10000
764,156,10000
764,157,10000
764,158,10000
764,159,10000
764,160,10000
765,151,45
765,152,92
765,153,91
765,154,10000
765,155,19
765,156,10000
765,157,10000
765,158,50
765,159,43
765,160,37
766,151,9
766,152,98
766,153,10000
766,154,10000
766,155,18
766,156,10000
766,157,10000
766,158,10000
766,159,29
766,160,12
767,151,10000
767,152,10000
767,153,92
767,154,10000
767,155,95
767,156,37
767,157,10000
767,158,10000
767,159,10000
767,160,10000
768,151,10
768,152,10000
768,153,44
768,154,10000
768,155,10000
768,156,10000
768,157,10000
768,158,10000
768,159,10000
768,160,38
769,151,10000
769,152,10000
769,153,2
769,154,52
769,155,35
769,156,10000
769,157,10000
769,158,10000
769,159,52
769,160,10000
770,151,10000
770,152,5
