Configuration, ObservableConfiguration, Cost
251,51,10000
251,52,10000
251,53,26
251,54,10000
251,55,10000
251,56,10000
251,57,10000
251,58,100
251,59,10000
251,60,66
252,51,10000
252,52,10000
252,53,92
252,54,75
252,55,10000
252,56,10000
252,57,10000
252,58,46
252,59,10000
252,60,70
253,51,90
253,52,7
253,53,10000
253,54,49
253,55,15
253,56,10000
253,57,85
253,58,10000
253,59,10000
253,60,10000
254,51,43
254,52,10
254,53,24
254,54,57
254,55,10000
254,56,10000
254,57,67
254,58,10000
254,59,36
254,60,17
255,51,89
255,52,10000
255,53,2
255,54,10000
255,55,10000
255,56,57
255,57,76
255,58,22
255,59,40
255,60,9
256,51,10000
256,52,82
256,53,72
256,54,10000
256,55,62
256,56,10000
256,57,10000
256,58,94
256,59,54
256,60,83
257,51,10000
257,52,58
257,53,33
257,54,10000
257,55,95
257,56,10000
257,57,88
257,58,10000
257,59,17
257,60,38
258,51,10000
258,52,10000
258,53,10000
258,54,10000
258,55,10000
258,56,10000
258,57,10000
258,58,10000
258,59,44
258,60,10000
259,51,10000
259,52,38
259,53,10000
259,54,14
259,55,88
259,56,10000
259,57,10
259,58,57
259,59,48
259,60,4
260,51,10000
260,52,61
260,53,10000
260,54,50
260,55,10000
260,56,65
260,57,10000
260,58,10000
260,59,3
260,60,10000
261,51,10000
261,52,10000
261,53,3
261,54,10000
261,55,10000
261,56,10000
261,57,44
261,58,10000
261,59,51
261,60,10000
262,51,10000
262,52,10000
262,53,27
262,54,10000
262,55,47
262,56,40
262,57,99
262,58,78
262,59,10000
262,60,10000
263,51,10000
263,52,97
263,53,43
263,54,76
263,55,95
263,56,31
263,57,10000
263,58,34
263,59,13
263,60,47
264,51,10000
264,52,10000
264,53,76
264,54,10000
264,55,10000
264,56,91
264,57,10000
264,58,57
264,59,35
264,60,25
265,51,11
265,52,14
265,53,88
265,54,78
265,55,10000
265,56,10000
265,57,36
265,58,10000
265,59,72
265,60,10000
266,51,83
266,52,30
266,53,12
266,54,10000
266,55,10000
266,56,10000
266,57,10000
266,58,10000
266,59,10000
266,60,10000
267,51,10000
267,52,83
267,53,52
267,54,10000
267,55,10000
267,56,10000
267,57,10000
267,58,10000
267,59,27
267,60,10000
268,51,73
268,52,10000
268,53,42
268,54,10000
268,55,10000
268,56,28
268,57,37
268,58,10000
268,59,100
268,60,56
269,51,2
269,52,10000
269,53,10000
269,54,10000
269,55,10000
269,56,10000
269,57,35
269,58,10000
269,59,4
269,60,10000
270,51,10000
270,52,10000
270,53,10000
270,54,10000
270,55,10000
270,56,10000
270,57,10000
270,58,27
270,59,15
270,60,10000
271,51,10000
271,52,77
271,53,10000
271,54,10000
271,55,72
271,56,10000
271,57,60
271,58,10000
271,59,10000
271,60,10000
272,51,64
272,52,64
272,53,10000
272,54,10000
272,55,2
272,56,86
272,57,65
272,58,95
272,59,10000
272,60,31
273,51,33
273,52,81
273,53,10000
273,54,10000
273,55,10000
273,56,78
273,57,100
273,58,10000
273,59,10000
273,60,10000
274,51,3
274,52,10000
274,53,53
274,54,26
274,55,10
274,56,10000
274,57,10000
274,58,75
274,59,10000
274,60,10000
275,51,10000
275,52,19
275,53,9
275,54,10
275,55,10000
275,56,34
275,57,15
275,58,75
275,59,13
275,60,10000
276,51,10000
276,52,10000
276,53,10000
276,54,27
276,55,81
276,56,34
276,57,12
276,58,10000
276,59,30
276,60,10000
277,51,94
277,52,10000
277,53,7
277,54,68
277,55,10000
277,56,26
277,57,74
277,58,20
277,59,10000
277,60,10000
278,51,10000
278,52,55
278,53,57
278,54,15
278,55,10000
278,56,10000
278,57,98
278,58,10000
278,59,31
278,60,10000
279,51,10000
279,52,53
279,53,10000
279,54,10000
279,55,47
279,56,78
279,57,10000
279,58,40
279,59,12
279,60,28
280,51,10000
280,52,56
280,53,10000
280,54,10000
280,55,10000
280,56,10
280,57,10000
280,58,20
280,59,52
280,60,10000
281,51,7
281,52,10000
281,53,10000
281,54,77
281,55,1
281,56,97
281,57,30
281,58,10000
281,59,89
281,60,20
282,51,10000
282,52,47
282,53,85
282,54,54
282,55,11
282,56,29
282,57,10000
282,58,27
282,59,8
282,60,91
283,51,11
283,52,31
283,53,40
283,54,10000
283,55,10000
283,56,13
283,57,17
283,58,80
283,59,10000
283,60,10000
284,51,71
284,52,33
284,53,10000
284,54,94
284,55,10000
284,56,10000
284,57,10000
284,58,15
284,59,61
284,60,52
285,51,10000
285,52,88
285,53,10000
285,54,66
285,55,10000
285,56,10000
285,57,10000
285,58,10000
285,59,34
285,60,86
286,51,10000
286,52,10000
286,53,10000
286,54,10000
286,55,43
286,56,64
286,57,89
286,58,48
286,59,10000
286,60,10000
287,51,10000
287,52,97
287,53,40
287,54,10000
287,55,10000
287,56,10000
287,57,10000
287,58,98
287,59,36
287,60,10000
288,51,10000
288,52,72
288,53,10000
288,54,53
288,55,78
288,56,79
288,57,92
288,58,10000
288,59,99
288,60,10000
289,51,10000
289,52,30
