Configuration, ObservableConfiguration, Cost
551,155,10000
551,156,9
551,157,10000
551,158,78
551,159,10000
551,160,10000
551,161,97
551,162,10000
551,163,90
551,164,27
551,165,26
551,166,75
551,167,36
551,168,10000
552,155,91
552,156,10000
552,157,53
552,158,61
552,159,10000
552,160,10000
552,161,93
552,162,10000
552,163,30
552,164,14
552,165,10000
552,166,72
552,167,11
552,168,10000
553,155,10000
553,156,93
553,157,21
553,158,81
553,159,63
553,160,81
553,161,88
553,162,31
553,163,10000
553,164,93
553,165,4
553,166,10000
553,167,28
553,168,10000
554,155,10000
554,156,10000
554,157,10000
554,158,75
554,159,19
554,160,10000
554,161,74
554,162,10000
554,163,56
554,164,97
554,165,10000
554,166,10000
554,167,41
554,168,10000
555,155,10000
555,156,10000
555,157,10000
555,158,35
555,159,32
555,160,10000
555,161,10000
555,162,81
555,163,10000
555,164,10000
555,165,10000
555,166,22
555,167,10000
555,168,10000
556,155,10000
556,156,52
556,157,10000
556,158,73
556,159,13
556,160,10000
556,161,10000
556,162,84
556,163,10000
556,164,36
556,165,23
556,166,34
556,167,34
556,168,64
557,155,10000
557,156,17
557,157,50
557,158,83
557,159,10000
557,160,10000
557,161,35
557,162,10000
557,163,46
557,164,10000
557,165,58
557,166,91
557,167,10000
557,168,82
558,155,59
558,156,10000
558,157,10000
558,158,28
558,159,10000
558,160,10000
558,161,50
558,162,10000
558,163,60
558,164,10000
558,165,10000
558,166,10000
558,167,10000
558,168,10000
559,155,10000
559,156,44
559,157,10000
559,158,10000
559,159,72
559,160,10000
559,161,85
559,162,10000
559,163,10000
559,164,66
559,165,10000
559,166,10000
559,167,10000
559,168,10000
560,155,12
560,156,95
560,157,14
560,158,10000
560,159,10000
560,160,66
560,161,10000
560,162,60
560,163,5
560,164,96
560,165,57
560,166,10000
560,167,30
560,168,58
561,155,47
561,156,10000
561,157,10000
561,158,87
561,159,10000
561,160,10000
561,161,83
561,162,32
561,163,58
561,164,87
561,165,43
561,166,35
561,167,54
561,168,16
562,155,86
562,156,1
562,157,20
562,158,10000
562,159,32
562,160,10000
562,161,30
562,162,10000
562,163,10000
562,164,10000
562,165,33
562,166,10000
562,167,10000
562,168,10000
563,155,40
563,156,28
563,157,10000
563,158,10000
563,159,10000
563,160,10000
563,161,68
563,162,19
563,163,10000
563,164,81
563,165,97
563,166,10000
563,167,60
563,168,10000
564,155,11
564,156,60
564,157,10000
564,158,98
564,159,10000
564,160,62
564,161,10000
564,162,92
564,163,10000
564,164,13
564,165,10000
564,166,6
564,167,10000
564,168,10000
565,155,10000
565,156,10000
565,157,10000
565,158,85
565,159,10000
565,160,88
565,161,65
565,162,97
565,163,10000
565,164,73
565,165,10000
565,166,26
565,167,42
565,168,10000
566,155,10000
566,156,75
566,157,96
566,158,10000
566,159,10000
566,160,79
566,161,10000
566,162,29
566,163,10000
566,164,57
566,165,10000
566,166,10000
566,167,10000
566,168,10000
567,155,10000
567,156,10000
567,157,10000
567,158,10000
567,159,33
567,160,65
567,161,70
567,162,65
567,163,10000
567,164,81
567,165,10000
567,166,54
567,167,10000
567,168,27
568,155,10000
568,156,10000
568,157,16
568,158,57
568,159,81
568,160,10000
568,161,10000
568,162,10000
568,163,98
568,164,10000
568,165,10000
568,166,10000
568,167,95
568,168,38
569,155,84
569,156,10000
569,157,10000
569,158,9
569,159,10000
569,160,10000
569,161,16
569,162,10000
569,163,10000
569,164,10000
569,165,10000
569,166,60
569,167,10000
569,168,59
570,155,88
570,156,10000
570,157,87
570,158,10000
570,159,41
570,160,45
570,161,10000
570,162,18
570,163,10000
570,164,10000
570,165,10000
570,166,1
570,167,10000
570,168,30
571,155,53
571,156,10000
571,157,10000
571,158,49
571,159,84
571,160,10000
571,161,10000
571,162,55
571,163,10000
571,164,10000
571,165,10000
571,166,10000
571,167,6
571,168,81
572,155,10000
572,156,49
572,157,10000
572,158,10000
572,159,100
572,160,40
572,161,91
572,162,35
572,163,4
572,164,59
572,165,10000
572,166,10000
572,167,59
572,168,29
573,155,18
573,156,10000
573,157,86
573,158,33
573,159,10000
573,160,10000
573,161,10000
573,162,28
573,163,10000
573,164,10000
573,165,10000
573,166,10000
573,167,10000
573,168,32
574,155,10000
574,156,3
574,157,10000
574,158,72
574,159,19
574,160,10000
574,161,56
574,162,98
574,163,93
574,164,10000
574,165,72
574,166,55
574,167,10000
574,168,51
575,155,30
575,156,10000
575,157,10000
575,158,88
575,159,56
575,160,10000
575,161,52
575,162,44
575,163,58
575,164,66
575,165,10000
575,166,92
575,167,10000
575,168,10000
576,155,10000
576,156,68
576,157,10000
576,158,20
576,159,66
576,160,10000
576,161,95
576,162,10000
576,163,58
576,164,23
576,165,55
576,166,10000
576,167,8
576,168,10000
577,155,10000
577,156,10000
577,157,76
577,158,66
577,159,10000
577,160,10000
577,161,10000
577,162,28
577,163,10000
577,164,10000
577,165,10000
577,166,10000
577,167,10000
577,168,54
578,155,10000
578,156,10000
578,157,49
578,158,10000
578,159,64
578,160,10000
578,161,10000
578,162,68
578,163,10000
578,164,30
578,165,77
578,166,87
578,167,10000
578,168,29
579,155,10000
579,156,10000
579,157,44
579,158,10000
579,159,58
579,160,80
579,161,10000
579,162,10000
579,163,10000
579,164,10000
579,165,39
579,166,10000
579,167,10000
579,168,28
580,155,10000
580,156,10000
580,157,85
580,158,10000
580,159,10000
580,160,49
580,161,29
580,162,69
580,163,10000
580,164,10000
580,165,10000
580,166,39
580,167,10000
580,168,10000
581,155,10000
581,156,10000
581,157,48
581,158,10000
581,159,10000
581,160,10000
581,161,10000
581,162,10000
581,163,10000
581,164,10000
581,165,87
581,166,74
581,167,10000
581,168,52
582,155,59
582,156,47
582,157,61
582,158,10000
582,159,25
582,160,10000
582,161,10000
582,162,9
582,163,10000
582,164,10000
582,165,61
582,166,10000
582,167,34
582,168,10000
583,155,10000
583,156,10000
583,157,10000
583,158,6
583,159,10000
583,160,10000
583,161,10000
583,162,16
583,163,10000
583,164,10000
583,165,5
583,166,10000
583,167,24
583,168,47
584,155,30
584,156,28
584,157,10000
584,158,10000
584,159,10000
584,160,10000
584,161,71
584,162,20
584,163,73
584,164,10000
584,165,23
584,166,10000
584,167,10000
584,168,10000
585,155,54
585,156,32
585,157,69
585,158,10000
585,159,10000
585,160,57
585,161,75
585,162,23
585,163,24
585,164,10000
585,165,10000
585,166,65
585,167,18
585,168,5
586,155,10000
586,156,10000
586,157,10000
586,158,10000
586,159,10000
586,160,10000
586,161,10000
586,162,16
586,163,10000
586,164,51
586,165,39
586,166,10000
586,167,71
586,168,10000
587,155,73
587,156,59
587,157,44
587,158,10000
587,159,24
587,160,10000
587,161,10000
587,162,53
587,163,10000
587,164,55
587,165,10000
587,166,43
587,167,1
587,168,10000
588,155,10000
588,156,10000
588,157,58
588,158,10000
588,159,10000
588,160,10000
588,161,10000
588,162,10000
588,163,10000
588,164,10000
588,165,10000
588,166,10000
588,167,19
588,168,20
589,155,10
589,156,56
589,157,10000
589,158,10000
589,159,36
589,160,76
589,161,21
589,162,12
589,163,10000
589,164,10000
589,165,59
589,166,10000
589,167,10000
589,168,10000
590,155,10000
590,156,91
590,157,38
590,158,10000
590,159,10000
590,160,33
590,161,10000
590,162,77
590,163,10000
590,164,10000
590,165,10000
590,166,10000
590,167,10000
590,168,72
591,155,10000
591,156,10000
591,157,10000
591,158,96
591,159,10000
591,160,10000
591,161,74
591,162,10000
591,163,34
591,164,71
591,165,78
591,166,10000
591,167,10000
591,168,68
592,155,69
592,156,50
592,157,71
592,158,86
592,159,10000
592,160,10000
592,161,10000
592,162,71
592,163,49
592,164,36
592,165,10000
592,166,10000
592,167,10000
592,168,10000
593,155,10000
593,156,10000
593,157,15
593,158,9
593,159,10000
593,160,9
593,161,41
593,162,61
593,163,34
593,164,88
593,165,27
593,166,4
593,167,74
593,168,99
594,155,10000
594,156,10000
594,157,68
594,158,37
594,159,8
594,160,72
594,161,53
594,162,97
594,163,10000
594,164,10000
594,165,58
594,166,43
594,167,60
594,168,10000
595,155,86
595,156,42
595,157,33
595,158,63
595,159,10000
595,160,54
595,161,10000
595,162,10000
595,163,55
595,164,29
595,165,10000
595,166,10000
595,167,10000
595,168,66
596,155,31
596,156,10000
596,157,22
596,158,32
596,159,10000
596,160,10000
596,161,49
596,162,10000
596,163,7
596,164,10000
596,165,10000
596,166,10000
596,167,35
596,168,10000
597,155,47
597,156,10000
597,157,10000
597,158,30
597,159,10000
597,160,10000
597,161,20
597,162,48
597,163,54
597,164,25
597,165,10000
597,166,92
597,167,10000
597,168,84
598,155,10000
598,156,10000
598,157,10000
598,158,10000
598,159,10000
598,160,10000
598,161,67
598,162,10000
598,163,10000
598,164,10000
598,165,85
598,166,10000
598,167,43
598,168,10000
599,155,10000
599,156,10000
599,157,10000
599,158,34
599,159,10000
599,160,10000
599,161,49
599,162,10000
599,163,8
599,164,10000
599,165,42
599,166,10000
599,167,10000
599,168,13
600,155,10000
600,156,73
600,157,10000
600,158,10000
600,159,10000
600,160,8
600,161,10000
600,162,25
600,163,10000
600,164,48
600,165,52
600,166,10000
600,167,80
600,168,100
Budget,298
