Configuration, ObservableConfiguration, Cost
651,183,8
651,184,10000
651,185,61
651,186,10000
651,187,10000
651,188,10000
651,189,10000
651,190,52
651,191,10000
651,192,50
651,193,10000
651,194,28
651,195,10000
651,196,10000
652,183,88
652,184,10000
652,185,100
652,186,10000
652,187,10000
652,188,22
652,189,10000
652,190,10000
652,191,46
652,192,88
652,193,39
652,194,10000
652,195,10000
652,196,58
653,183,10000
653,184,10000
653,185,56
653,186,10000
653,187,81
653,188,15
653,189,10000
653,190,63
653,191,64
653,192,12
653,193,86
653,194,40
653,195,10000
653,196,10000
654,183,10000
654,184,10000
654,185,10000
654,186,82
654,187,2
654,188,51
654,189,10000
654,190,33
654,191,10000
654,192,61
654,193,10000
654,194,10000
654,195,26
654,196,94
655,183,26
655,184,10000
655,185,10000
655,186,10000
655,187,8
655,188,10000
655,189,56
655,190,10000
655,191,10000
655,192,10000
655,193,10000
655,194,10000
655,195,70
655,196,10000
656,183,31
656,184,10000
656,185,10000
656,186,10000
656,187,10000
656,188,10000
656,189,10000
656,190,10000
656,191,10000
656,192,6
656,193,10000
656,194,10000
656,195,25
656,196,10000
657,183,10000
657,184,3
657,185,10000
657,186,42
657,187,49
657,188,10000
657,189,10000
657,190,19
657,191,82
657,192,55
657,193,49
657,194,10000
657,195,10000
657,196,37
658,183,10000
658,184,10000
658,185,77
658,186,48
658,187,97
658,188,92
658,189,10000
658,190,10000
658,191,10000
658,192,10000
658,193,47
658,194,66
658,195,64
658,196,50
659,183,64
659,184,66
659,185,10000
659,186,69
659,187,10000
659,188,10000
659,189,88
659,190,91
659,191,10000
659,192,18
659,193,80
659,194,10000
659,195,10000
659,196,10000
660,183,62
660,184,57
660,185,55
660,186,10000
660,187,10000
660,188,10000
660,189,21
660,190,63
660,191,10000
660,192,10000
660,193,4
660,194,62
660,195,10000
660,196,44
661,183,10000
661,184,34
661,185,10000
661,186,64
661,187,59
661,188,10000
661,189,28
661,190,10000
661,191,10000
661,192,10000
661,193,76
661,194,85
661,195,10000
661,196,10000
662,183,58
662,184,20
662,185,37
662,186,30
662,187,57
662,188,24
662,189,59
662,190,10000
662,191,10000
662,192,18
662,193,10000
662,194,19
662,195,10000
662,196,32
663,183,10000
663,184,10000
663,185,15
663,186,62
663,187,10000
663,188,10000
663,189,31
663,190,10000
663,191,60
663,192,70
663,193,10000
663,194,10000
663,195,3
663,196,70
664,183,56
664,184,10000
664,185,99
664,186,10000
664,187,10000
664,188,78
664,189,40
664,190,19
664,191,94
664,192,10000
664,193,74
664,194,10000
664,195,10000
664,196,54
665,183,67
665,184,97
665,185,10000
665,186,32
665,187,40
665,188,10000
665,189,10000
665,190,80
665,191,10000
665,192,40
665,193,10000
665,194,67
665,195,10000
665,196,1
666,183,10000
666,184,10000
666,185,83
666,186,10000
666,187,20
666,188,87
666,189,10000
666,190,44
666,191,9
666,192,57
666,193,80
666,194,10000
666,195,15
666,196,10000
667,183,10000
667,184,10000
667,185,10000
667,186,10000
667,187,5
667,188,8
667,189,10000
667,190,10000
667,191,49
667,192,10000
667,193,10000
667,194,10000
667,195,7
667,196,10000
668,183,82
668,184,10000
668,185,8
668,186,10000
668,187,90
668,188,6
668,189,98
668,190,10000
668,191,10000
668,192,29
668,193,60
668,194,65
668,195,53
668,196,10000
669,183,10000
669,184,31
669,185,10000
669,186,88
669,187,34
669,188,26
669,189,89
669,190,31
669,191,10000
669,192,10000
669,193,10000
669,194,19
669,195,10000
669,196,45
670,183,10000
670,184,10000
670,185,10000
670,186,45
670,187,10000
670,188,10000
670,189,33
670,190,86
670,191,10000
670,192,10000
670,193,10000
670,194,10000
670,195,41
670,196,73
671,183,10000
671,184,92
671,185,10000
671,186,40
671,187,73
671,188,57
671,189,10000
671,190,10000
671,191,68
671,192,10000
671,193,9
671,194,10000
671,195,82
671,196,10000
672,183,10000
672,184,4
672,185,41
672,186,93
672,187,10000
672,188,10000
672,189,10000
672,190,75
672,191,10000
672,192,10000
672,193,62
672,194,10000
672,195,10000
672,196,10000
673,183,57
673,184,10000
673,185,9
673,186,10000
673,187,46
673,188,10000
673,189,10000
673,190,10000
673,191,10000
673,192,83
673,193,57
673,194,70
673,195,10000
673,196,87
674,183,10000
674,184,52
674,185,22
674,186,10000
674,187,10000
674,188,10000
674,189,10000
674,190,71
674,191,10000
674,192,99
674,193,10000
674,194,10000
674,195,55
674,196,10000
675,183,69
675,184,10000
675,185,46
675,186,10000
675,187,19
675,188,61
675,189,93
675,190,8
675,191,10000
675,192,59
675,193,10000
675,194,10000
675,195,10000
675,196,37
676,183,10000
676,184,57
676,185,10000
676,186,10000
676,187,10000
676,188,10000
676,189,10000
676,190,10000
676,191,10000
676,192,30
676,193,30
676,194,65
676,195,6
676,196,9
677,183,10000
677,184,8
677,185,45
677,186,10000
677,187,10000
677,188,42
677,189,10000
677,190,90
677,191,88
677,192,100
677,193,11
677,194,35
677,195,39
677,196,10000
678,183,10000
678,184,10000
678,185,10000
678,186,10000
678,187,10000
678,188,89
678,189,27
678,190,58
678,191,5
678,192,91
678,193,10000
678,194,10000
678,195,49
678,196,75
679,183,23
679,184,18
679,185,10000
679,186,10000
679,187,10000
679,188,18
679,189,90
679,190,10000
679,191,10000
679,192,83
679,193,10000
679,194,74
679,195,34
679,196,7
680,183,10000
680,184,10000
680,185,10000
680,186,10000
680,187,10000
680,188,1
680,189,10000
680,190,10000
680,191,10000
680,192,28
680,193,86
680,194,98
680,195,10000
680,196,10000
681,183,10000
681,184,26
681,185,10000
681,186,55
681,187,10000
681,188,10000
681,189,10000
681,190,10000
681,191,95
681,192,10000
681,193,59
681,194,59
681,195,28
681,196,44
682,183,30
682,184,87
682,185,10000
682,186,70
682,187,60
682,188,21
682,189,10000
682,190,90
682,191,10000
682,192,10000
682,193,10000
682,194,76
682,195,10000
682,196,11
683,183,22
683,184,10000
683,185,10000
683,186,75
683,187,67
683,188,5
683,189,8
683,190,78
683,191,99
683,192,46
683,193,10000
683,194,10000
683,195,47
683,196,99
684,183,14
684,184,10000
684,185,81
684,186,72
684,187,90
684,188,10000
684,189,76
684,190,38
684,191,100
684,192,10000
684,193,28
684,194,53
684,195,10000
684,196,38
685,183,80
685,184,10000
685,185,98
685,186,7
685,187,23
685,188,81
685,189,10000
685,190,10000
685,191,10000
685,192,10000
685,193,10000
685,194,22
685,195,60
685,196,53
686,183,6
686,184,63
686,185,10000
686,186,10000
686,187,40
686,188,94
686,189,10000
686,190,10
686,191,10000
686,192,10000
686,193,22
686,194,55
686,195,10000
686,196,61
687,183,10000
687,184,10000
687,185,10000
687,186,10000
687,187,30
687,188,47
687,189,5
687,190,69
687,191,10000
687,192,81
687,193,45
687,194,60
687,195,73
