Configuration, ObservableConfiguration, Cost
651,131,10000
651,132,21
651,133,10000
651,134,64
651,135,10000
651,136,6
651,137,74
651,138,10000
651,139,34
651,140,81
652,131,90
652,132,10000
652,133,53
652,134,69
652,135,86
652,136,38
652,137,92
652,138,10000
652,139,58
652,140,10000
653,131,10000
653,132,17
653,133,10000
653,134,10000
653,135,70
653,136,10000
653,137,3
653,138,10000
653,139,10000
653,140,59
654,131,10000
654,132,68
654,133,10000
654,134,10000
654,135,68
654,136,43
654,137,10000
654,138,6
654,139,10000
654,140,10000
655,131,100
655,132,11
655,133,73
655,134,10000
655,135,10000
655,136,10000
655,137,10000
655,138,10000
655,139,50
655,140,10000
656,131,93
656,132,10000
656,133,59
656,134,18
656,135,10000
656,136,1
656,137,10000
656,138,71
656,139,26
656,140,13
657,131,10000
657,132,19
657,133,10000
657,134,10000
657,135,21
657,136,52
657,137,92
657,138,29
657,139,10000
657,140,91
658,131,25
658,132,99
658,133,96
658,134,10000
658,135,10000
658,136,10000
658,137,88
658,138,88
658,139,10000
658,140,10000
659,131,10000
659,132,31
659,133,10000
659,134,10000
659,135,10000
659,136,5
659,137,70
659,138,10000
659,139,24
659,140,10000
660,131,10000
660,132,17
660,133,10000
660,134,79
660,135,10000
660,136,100
660,137,10000
660,138,10000
660,139,10000
660,140,98
661,131,10000
661,132,83
661,133,10000
661,134,56
661,135,85
661,136,69
661,137,10000
661,138,44
661,139,94
661,140,10000
662,131,83
662,132,10000
662,133,84
662,134,29
662,135,10000
662,136,97
662,137,10000
662,138,56
662,139,10000
662,140,10000
663,131,10000
663,132,42
663,133,57
663,134,10000
663,135,81
663,136,10000
663,137,10000
663,138,22
663,139,4
663,140,73
664,131,10000
664,132,11
664,133,10000
664,134,10000
664,135,34
664,136,70
664,137,1
664,138,10000
664,139,65
664,140,10000
665,131,10000
665,132,78
665,133,10000
665,134,60
665,135,10000
665,136,10000
665,137,10000
665,138,10000
665,139,34
665,140,10000
666,131,10000
666,132,64
666,133,10000
666,134,35
666,135,30
666,136,10000
666,137,10000
666,138,24
666,139,37
666,140,10000
667,131,10000
667,132,10000
667,133,6
667,134,10000
667,135,43
667,136,10000
667,137,10000
667,138,10000
667,139,89
667,140,52
668,131,57
668,132,10000
668,133,10000
668,134,96
668,135,10000
668,136,10000
668,137,41
668,138,10000
668,139,10000
668,140,10000
669,131,89
669,132,59
669,133,40
669,134,10000
669,135,21
669,136,16
669,137,28
669,138,10000
669,139,43
669,140,23
670,131,9
670,132,14
670,133,84
670,134,10000
670,135,10000
670,136,56
670,137,10000
670,138,10000
670,139,5
670,140,16
671,131,10000
671,132,52
671,133,53
671,134,60
671,135,25
671,136,86
671,137,10000
671,138,10000
671,139,10000
671,140,10000
672,131,80
672,132,32
672,133,10000
672,134,38
672,135,68
672,136,83
672,137,54
672,138,46
672,139,56
672,140,15
673,131,33
673,132,10000
673,133,23
673,134,10000
673,135,76
673,136,86
673,137,10000
673,138,64
673,139,73
673,140,28
674,131,3
674,132,25
674,133,10000
674,134,10000
674,135,75
674,136,51
674,137,68
674,138,10000
674,139,10000
674,140,89
675,131,10000
