Configuration, ObservableConfiguration, Cost
1201,241,10000
1201,242,10000
1201,243,16
1201,244,10000
1201,245,10000
1201,246,10000
1201,247,10000
1201,248,96
1201,249,10000
1201,250,47
1202,241,32
1202,242,65
1202,243,65
1202,244,38
1202,245,10000
1202,246,10000
1202,247,10000
1202,248,5
1202,249,10000
1202,250,10000
1203,241,10000
1203,242,37
1203,243,19
1203,244,10000
1203,245,10000
1203,246,10000
1203,247,10000
1203,248,10000
1203,249,98
1203,250,83
1204,241,60
1204,242,10000
1204,243,32
1204,244,3
1204,245,10000
1204,246,98
1204,247,10000
1204,248,27
1204,249,1
1204,250,36
1205,241,55
1205,242,6
1205,243,10000
1205,244,87
1205,245,10000
1205,246,84
1205,247,37
1205,248,21
1205,249,12
1205,250,30
1206,241,10000
1206,242,10000
1206,243,10000
1206,244,10000
1206,245,10000
1206,246,10000
1206,247,10000
1206,248,24
1206,249,21
1206,250,10000
1207,241,93
1207,242,10000
1207,243,10000
1207,244,10000
1207,245,10000
1207,246,18
1207,247,10000
1207,248,8
1207,249,10000
1207,250,82
1208,241,10000
1208,242,10000
1208,243,10000
1208,244,10000
1208,245,20
1208,246,10000
1208,247,98
1208,248,10000
1208,249,10000
1208,250,10000
1209,241,10000
1209,242,20
1209,243,10000
1209,244,10000
1209,245,96
1209,246,67
1209,247,43
1209,248,62
1209,249,84
1209,250,10000
1210,241,10000
1210,242,10000
1210,243,28
1210,244,10000
1210,245,97
1210,246,21
1210,247,77
1210,248,20
1210,249,10000
1210,250,10000
1211,241,10000
1211,242,10000
1211,243,10000
1211,244,26
1211,245,90
1211,246,10000
1211,247,10000
1211,248,10000
1211,249,86
1211,250,10000
1212,241,10000
1212,242,7
1212,243,10
1212,244,84
1212,245,10000
1212,246,42
1212,247,10000
1212,248,37
1212,249,10000
1212,250,10000
1213,241,5
1213,242,10000
1213,243,63
1213,244,10000
1213,245,44
1213,246,99
1213,247,10000
1213,248,10000
1213,249,10000
1213,250,10000
1214,241,70
1214,242,10000
1214,243,2
1214,244,37
1214,245,10000
1214,246,10000
1214,247,10000
1214,248,10000
1214,249,10000
1214,250,10000
1215,241,22
1215,242,12
1215,243,9
1215,244,45
1215,245,5
1215,246,10000
1215,247,10000
1215,248,87
1215,249,10000
