Configuration, ObservableConfiguration, Cost
401,113,23
401,114,2
401,115,10000
401,116,10000
401,117,10000
401,118,10000
401,119,10000
401,120,43
401,121,10000
401,122,10000
401,123,13
401,124,96
401,125,10000
401,126,10000
402,113,88
402,114,71
402,115,10000
402,116,57
402,117,79
402,118,10000
402,119,10000
402,120,41
402,121,30
402,122,10000
402,123,72
402,124,10000
402,125,48
402,126,10000
403,113,10000
403,114,10000
403,115,10000
403,116,10000
403,117,6
403,118,10000
403,119,64
403,120,10000
403,121,10000
403,122,36
403,123,9
403,124,10000
403,125,49
403,126,38
404,113,34
404,114,10000
404,115,10000
404,116,10000
404,117,66
404,118,10000
404,119,8
404,120,93
404,121,30
404,122,10000
404,123,79
404,124,27
404,125,10
404,126,44
405,113,10000
405,114,95
405,115,35
405,116,95
405,117,10000
405,118,93
405,119,10000
405,120,5
405,121,10000
405,122,73
405,123,42
405,124,10000
405,125,76
405,126,30
406,113,10000
406,114,10000
406,115,10000
406,116,10000
406,117,10000
406,118,10000
406,119,15
406,120,10000
406,121,21
406,122,10000
406,123,10000
406,124,10000
406,125,100
406,126,47
407,113,99
407,114,10000
407,115,14
407,116,35
407,117,10000
407,118,84
407,119,10000
407,120,77
407,121,50
407,122,10000
407,123,93
407,124,46
407,125,10000
407,126,10000
408,113,98
408,114,2
408,115,7
408,116,10
408,117,10000
408,118,10000
408,119,10000
408,120,87
408,121,10000
408,122,36
408,123,10000
408,124,55
408,125,52
408,126,65
409,113,10000
409,114,81
409,115,10000
409,116,10000
409,117,10000
409,118,68
409,119,10000
409,120,55
409,121,10000
409,122,87
409,123,10000
409,124,23
409,125,16
409,126,10000
410,113,86
410,114,10000
410,115,34
410,116,95
410,117,10000
410,118,10000
410,119,10000
410,120,10000
410,121,23
410,122,10000
410,123,10000
410,124,68
410,125,10000
410,126,10000
411,113,72
411,114,10000
411,115,90
411,116,72
411,117,10000
411,118,10000
411,119,10000
411,120,10000
411,121,10000
411,122,10000
411,123,65
411,124,10000
411,125,20
411,126,40
412,113,34
412,114,10000
412,115,10000
412,116,34
412,117,75
412,118,99
412,119,10000
412,120,10000
412,121,10000
412,122,10000
412,123,10000
412,124,10000
412,125,10000
412,126,10000
413,113,10000
413,114,10000
413,115,10000
413,116,51
413,117,10000
413,118,10000
413,119,12
413,120,10000
413,121,10000
413,122,10000
413,123,28
413,124,28
413,125,12
413,126,10000
414,113,68
414,114,10000
414,115,91
414,116,9
414,117,10000
414,118,10000
414,119,10000
414,120,70
414,121,42
414,122,83
414,123,10000
414,124,10000
414,125,10000
414,126,10000
415,113,10000
415,114,27
415,115,10000
415,116,31
415,117,10000
415,118,10000
415,119,10000
415,120,10000
415,121,56
415,122,10000
415,123,53
415,124,10000
415,125,10000
415,126,58
416,113,10000
416,114,10000
416,115,10000
416,116,10000
416,117,14
416,118,26
416,119,17
416,120,3
416,121,33
416,122,8
416,123,80
416,124,10000
416,125,7
416,126,67
417,113,52
417,114,10000
417,115,10000
417,116,10000
417,117,45
417,118,47
417,119,97
417,120,46
417,121,10000
417,122,10000
417,123,10000
417,124,10000
417,125,89
417,126,10000
418,113,10000
418,114,10000
418,115,84
418,116,98
418,117,42
418,118,82
418,119,10000
418,120,10000
418,121,10000
418,122,36
418,123,10000
418,124,10000
418,125,24
418,126,10000
419,113,10000
419,114,2
419,115,10000
419,116,10000
419,117,47
419,118,10000
419,119,10000
419,120,10000
419,121,10000
419,122,10000
419,123,10000
419,124,3
419,125,10000
419,126,10000
420,113,11
420,114,10000
420,115,53
420,116,26
420,117,32
420,118,10000
420,119,10000
420,120,10000
420,121,8
420,122,10000
420,123,10000
420,124,10000
420,125,10000
420,126,4
421,113,10000
421,114,85
421,115,72
421,116,20
421,117,10000
421,118,10000
421,119,10000
421,120,10000
421,121,3
421,122,31
421,123,10000
421,124,10000
421,125,65
421,126,10000
422,113,30
422,114,10000
422,115,10000
422,116,10000
422,117,25
422,118,86
422,119,43
422,120,10000
422,121,59
422,122,73
422,123,25
422,124,10000
422,125,88
422,126,10000
