Configuration, ObservableConfiguration, Cost
451,91,88
451,92,10000
451,93,94
451,94,10000
451,95,3
451,96,10000
451,97,45
451,98,18
451,99,23
451,100,66
452,91,58
452,92,89
452,93,10000
452,94,10000
452,95,10000
452,96,15
452,97,58
452,98,76
452,99,96
452,100,10000
453,91,10000
453,92,22
453,93,10000
453,94,65
453,95,10000
453,96,26
453,97,84
453,98,10000
453,99,10000
453,100,66
454,91,10000
454,92,10000
454,93,10000
454,94,43
454,95,10000
454,96,20
454,97,10000
454,98,10000
454,99,31
454,100,10000
455,91,98
455,92,36
455,93,10000
455,94,10000
455,95,10000
455,96,10000
455,97,64
455,98,10000
455,99,10000
455,100,10000
456,91,10000
456,92,10000
456,93,40
456,94,10000
456,95,83
456,96,78
456,97,93
456,98,10000
456,99,39
456,100,59
457,91,85
457,92,10000
457,93,10000
457,94,17
457,95,10000
457,96,10000
457,97,40
457,98,27
457,99,10000
457,100,10000
458,91,10000
458,92,10000
458,93,10000
458,94,3
458,95,42
458,96,10000
458,97,68
458,98,51
458,99,10000
458,100,10000
459,91,10000
459,92,10000
459,93,10000
459,94,10000
459,95,93
459,96,56
459,97,10000
459,98,10000
459,99,10000
459,100,28
460,91,10000
460,92,10000
460,93,10000
460,94,26
460,95,10000
460,96,10000
460,97,91
460,98,10000
460,99,37
460,100,10
461,91,16
461,92,56
461,93,46
461,94,10000
461,95,52
461,96,10000
461,97,93
461,98,92
461,99,10000
461,100,10000
462,91,1
462,92,10000
462,93,60
462,94,10000
462,95,10000
462,96,10000
462,97,10000
462,98,14
462,99,10000
462,100,10000
463,91,15
463,92,10000
463,93,24
463,94,58
463,95,10000
463,96,3
463,97,10000
463,98,10000
463,99,85
463,100,10000
464,91,10
464,92,10000
464,93,10000
464,94,68
464,95,31
464,96,37
464,97,10000
464,98,10000
464,99,13
464,100,15
465,91,89
465,92,10000
465,93,10000
465,94,10000
465,95,48
465,96,85
465,97,10000
465,98,36
465,99,62
465,100,10000
466,91,10000
466,92,73
466,93,10000
466,94,10000
466,95,59
466,96,54
466,97,83
466,98,10000
466,99,6
466,100,10000
467,91,98
467,92,48
467,93,10000
467,94,89
467,95,10000
467,96,10000
467,97,6
467,98,10000
467,99,10000
467,100,10000
468,91,10000
468,92,87
468,93,12
468,94,30
468,95,46
468,96,35
468,97,10000
468,98,61
468,99,83
468,100,10000
469,91,35
469,92,10000
469,93,35
469,94,90
469,95,5
469,96,13
469,97,10000
469,98,51
469,99,83
469,100,10000
470,91,46
470,92,10000
470,93,10000
470,94,22
470,95,10000
470,96,13
470,97,10000
470,98,29
470,99,30
470,100,35
471,91,46
471,92,10000
471,93,36
471,94,94
471,95,84
471,96,70
471,97,10000
471,98,10000
471,99,52
471,100,12
472,91,10000
472,92,10000
472,93,10000
472,94,52
472,95,37
472,96,10000
472,97,70
472,98,10000
472,99,10000
472,100,10000
473,91,10000
473,92,10000
473,93,73
473,94,75
473,95,41
473,96,10000
473,97,10000
473,98,80
473,99,4
473,100,10000
474,91,10000
474,92,10000
474,93,59
474,94,24
474,95,12
474,96,10000
474,97,10000
474,98,53
474,99,10000
474,100,34
475,91,64
475,92,10000
475,93,39
475,94,42
475,95,10000
475,96,18
475,97,10000
475,98,58
475,99,33
475,100,10000
476,91,5
476,92,10000
476,93,92
476,94,40
476,95,93
476,96,83
476,97,12
476,98,10000
476,99,10000
476,100,10000
477,91,10000
477,92,10000
477,93,10000
477,94,10000
477,95,10000
477,96,10000
477,97,10000
477,98,97
477,99,26
477,100,17
478,91,29
478,92,63
478,93,10000
478,94,10000
478,95,22
478,96,6
478,97,10000
478,98,10000
478,99,10000
478,100,65
479,91,10000
479,92,8
479,93,100
479,94,33
479,95,3
479,96,38
479,97,10000
479,98,10000
479,99,10000
479,100,10000
480,91,9
480,92,10000
480,93,10000
480,94,13
480,95,10000
480,96,10000
480,97,68
480,98,10000
480,99,10000
480,100,10000
481,91,10000
481,92,46
481,93,10000
481,94,55
481,95,74
481,96,10000
481,97,10000
481,98,90
481,99,10000
481,100,28
482,91,70
482,92,43
482,93,16
482,94,10000
482,95,38
482,96,80
482,97,58
