Configuration, ObservableConfiguration, Cost
1251,251,57
1251,252,10000
1251,253,10000
1251,254,13
1251,255,10000
1251,256,10000
1251,257,33
1251,258,10000
1251,259,10000
1251,260,91
1252,251,10000
1252,252,90
1252,253,10000
1252,254,10000
1252,255,10000
1252,256,98
1252,257,10000
1252,258,10000
1252,259,10000
1252,260,91
1253,251,10000
1253,252,10000
1253,253,16
1253,254,10000
1253,255,86
1253,256,55
1253,257,9
1253,258,18
1253,259,10000
1253,260,27
1254,251,96
1254,252,77
1254,253,10000
1254,254,15
1254,255,10000
1254,256,24
1254,257,86
1254,258,34
1254,259,13
1254,260,11
1255,251,84
1255,252,1
1255,253,10000
1255,254,10000
1255,255,74
1255,256,10000
1255,257,24
1255,258,36
1255,259,100
1255,260,64
1256,251,10000
1256,252,23
1256,253,10000
1256,254,98
1256,255,10000
1256,256,10000
1256,257,20
1256,258,90
1256,259,10000
1256,260,1
1257,251,43
1257,252,59
1257,253,44
1257,254,10000
1257,255,89
1257,256,10000
1257,257,10000
1257,258,90
1257,259,10000
1257,260,10000
1258,251,21
1258,252,10000
1258,253,79
1258,254,16
1258,255,10000
1258,256,10000
1258,257,10000
1258,258,52
1258,259,10000
1258,260,2
1259,251,10000
1259,252,46
1259,253,15
1259,254,10000
1259,255,10000
1259,256,10000
1259,257,10000
1259,258,83
1259,259,10000
1259,260,10000
1260,251,85
1260,252,10000
1260,253,64
1260,254,10000
1260,255,10000
1260,256,10000
1260,257,23
1260,258,3
1260,259,10000
1260,260,10000
1261,251,10000
1261,252,10000
1261,253,10000
1261,254,10000
1261,255,1
1261,256,10000
1261,257,80
1261,258,15
1261,259,5
1261,260,25
1262,251,58
1262,252,10000
1262,253,10000
1262,254,10000
1262,255,90
1262,256,10000
1262,257,12
1262,258,55
1262,259,10000
1262,260,10000
1263,251,10000
1263,252,10000
1263,253,1
1263,254,10000
1263,255,10000
1263,256,96
1263,257,8
1263,258,86
1263,259,10000
1263,260,10000
1264,251,6
1264,252,91
1264,253,33
1264,254,52
1264,255,79
1264,256,10000
1264,257,10000
1264,258,10000
1264,259,10000
1264,260,74
1265,251,2
1265,252,10000
1265,253,87
1265,254,1
1265,255,10000
1265,256,54
1265,257,10000
