Configuration, ObservableConfiguration, Cost
301,61,10000
301,62,58
301,63,10000
301,64,10000
301,65,42
301,66,15
301,67,42
301,68,10000
301,69,10000
301,70,4
302,61,10000
302,62,83
302,63,87
302,64,70
302,65,53
302,66,93
302,67,35
302,68,10000
302,69,64
302,70,72
303,61,99
303,62,10000
303,63,10000
303,64,10000
303,65,10000
303,66,10000
303,67,70
303,68,10000
303,69,79
303,70,76
304,61,73
304,62,10000
304,63,10000
304,64,10000
304,65,10000
304,66,44
304,67,10000
304,68,85
304,69,10000
304,70,10000
305,61,67
305,62,10000
305,63,46
305,64,10000
305,65,96
305,66,44
305,67,1
305,68,10000
305,69,48
305,70,61
306,61,27
306,62,100
306,63,10000
306,64,73
306,65,69
306,66,63
306,67,10000
306,68,6
306,69,10000
306,70,22
307,61,9
307,62,94
307,63,10000
307,64,10000
307,65,10000
307,66,10000
307,67,39
307,68,81
307,69,60
307,70,10000
308,61,10000
308,62,10000
308,63,58
308,64,10000
308,65,70
308,66,24
308,67,22
308,68,64
308,69,10000
308,70,47
309,61,10000
309,62,10000
309,63,10000
309,64,10000
309,65,10000
309,66,10000
309,67,30
309,68,10000
309,69,10000
309,70,10000
310,61,32
310,62,19
310,63,71
310,64,10000
310,65,10000
310,66,10000
310,67,10000
310,68,10000
310,69,51
310,70,10000
311,61,10000
311,62,10000
311,63,10000
311,64,10000
311,65,10000
311,66,10000
311,67,91
311,68,47
311,69,35
311,70,83
312,61,10000
312,62,10000
312,63,10000
312,64,10000
312,65,10000
312,66,11
312,67,10000
312,68,78
312,69,10000
312,70,62
313,61,40
313,62,10000
313,63,10000
313,64,91
313,65,10000
313,66,17
313,67,10000
313,68,27
313,69,51
313,70,39
314,61,10000
314,62,62
314,63,64
314,64,62
314,65,14
314,66,10000
314,67,63
314,68,86
314,69,37
314,70,10000
315,61,10000
315,62,10000
315,63,10000
315,64,77
315,65,10000
315,66,10000
315,67,47
315,68,10000
315,69,77
315,70,91
316,61,72
316,62,93
316,63,10000
