Configuration, ObservableConfiguration, Cost
351,99,10000
351,100,8
351,101,10000
351,102,10000
351,103,37
351,104,10000
351,105,10000
351,106,15
351,107,10000
351,108,10000
351,109,57
351,110,84
351,111,58
351,112,98
352,99,10000
352,100,14
352,101,10000
352,102,10000
352,103,10
352,104,94
352,105,86
352,106,10000
352,107,10000
352,108,10000
352,109,73
352,110,10000
352,111,10000
352,112,30
353,99,22
353,100,84
353,101,16
353,102,2
353,103,64
353,104,10000
353,105,80
353,106,10000
353,107,10000
353,108,10000
353,109,10
353,110,10000
353,111,10000
353,112,35
354,99,10000
354,100,10000
354,101,53
354,102,10000
354,103,97
354,104,27
354,105,25
354,106,10000
354,107,10000
354,108,14
354,109,100
354,110,10000
354,111,10
354,112,10000
355,99,89
355,100,34
355,101,54
355,102,23
355,103,13
355,104,10000
355,105,10000
355,106,13
355,107,54
355,108,10000
355,109,46
355,110,11
355,111,63
355,112,55
356,99,32
356,100,15
356,101,10000
356,102,84
356,103,10000
356,104,10000
356,105,10000
356,106,16
356,107,22
356,108,10000
356,109,10000
356,110,10000
356,111,10000
356,112,10000
357,99,75
357,100,83
357,101,87
357,102,99
357,103,77
357,104,85
357,105,10000
357,106,64
357,107,27
357,108,10000
357,109,80
357,110,10000
357,111,10000
357,112,10000
358,99,10000
358,100,82
358,101,10000
358,102,93
358,103,10000
358,104,10000
358,105,10000
358,106,26
358,107,68
358,108,91
358,109,79
358,110,70
358,111,28
358,112,82
359,99,40
359,100,10000
359,101,10000
359,102,10000
359,103,21
359,104,10000
359,105,23
359,106,79
359,107,29
359,108,87
359,109,63
359,110,10000
359,111,10000
359,112,10000
360,99,80
360,100,48
360,101,10000
360,102,13
360,103,73
360,104,97
360,105,75
360,106,4
360,107,81
360,108,34
360,109,46
360,110,29
360,111,43
360,112,10000
361,99,10000
361,100,10000
361,101,10000
361,102,70
361,103,86
361,104,10000
361,105,98
361,106,10000
361,107,10000
361,108,10000
361,109,96
361,110,10000
361,111,88
361,112,64
362,99,10000
362,100,10000
362,101,1
362,102,10000
362,103,10000
362,104,67
362,105,13
362,106,10000
362,107,10000
362,108,18
362,109,10000
362,110,76
362,111,10000
362,112,10000
363,99,10000
363,100,10000
363,101,10000
363,102,43
363,103,22
363,104,10000
363,105,58
363,106,9
363,107,10000
363,108,10000
363,109,50
363,110,10000
363,111,39
363,112,10000
364,99,60
364,100,41
364,101,10000
364,102,10000
364,103,10000
364,104,10000
364,105,10000
364,106,4
364,107,17
364,108,81
364,109,45
364,110,10000
364,111,74
364,112,53
365,99,10000
365,100,62
365,101,10000
365,102,10000
365,103,75
365,104,82
365,105,35
365,106,10000
365,107,10000
365,108,10000
365,109,12
365,110,44
365,111,10000
365,112,10000
366,99,10000
366,100,10000
366,101,95
366,102,50
366,103,10000
366,104,10000
366,105,90
366,106,10000
366,107,10000
366,108,10000
366,109,10000
366,110,10000
366,111,26
366,112,10000
367,99,95
367,100,10000
367,101,21
367,102,10000
367,103,57
367,104,10000
367,105,54
367,106,10000
367,107,2
367,108,10000
367,109,91
367,110,79
367,111,10000
367,112,10000
368,99,29
368,100,79
368,101,10000
368,102,10000
368,103,10000
368,104,72
368,105,43
368,106,35
368,107,85
368,108,10000
368,109,10000
368,110,69
368,111,10000
368,112,70
369,99,22
369,100,98
369,101,39
369,102,95
369,103,83
369,104,35
369,105,10000
369,106,10000
369,107,10000
369,108,10000
369,109,91
369,110,86
369,111,10000
369,112,48
370,99,10000
370,100,49
370,101,10000
370,102,57
370,103,6
370,104,82
370,105,6
370,106,91
370,107,48
370,108,10000
370,109,85
370,110,61
370,111,97
370,112,10000
371,99,10000
371,100,16
371,101,62
371,102,28
371,103,23
371,104,10000
371,105,10000
371,106,10000
371,107,10000
371,108,10000
371,109,10000
371,110,75
371,111,10000
371,112,2
372,99,34
372,100,35
372,101,52
372,102,30
372,103,10000
372,104,10000
372,105,10000
372,106,72
372,107,17
372,108,28
372,109,35
372,110,10000
372,111,57
372,112,10000
373,99,37
373,100,49
373,101,10000
373,102,99
373,103,10000
373,104,47
373,105,10000
373,106,10000
373,107,17
373,108,26
373,109,10000
373,110,10000
373,111,10000
373,112,74
374,99,50
374,100,10000
374,101,80
374,102,1
374,103,10000
374,104,10000
374,105,10000
374,106,95
374,107,10000
374,108,10000
374,109,10000
374,110,10000
374,111,55
374,112,10000
375,99,95
375,100,100
375,101,10000
375,102,10000
375,103,99
375,104,10000
375,105,79
375,106,10000
375,107,10000
375,108,50
375,109,10000
375,110,10000
375,111,30
375,112,4
376,99,10000
376,100,10000
376,101,65
376,102,10000
376,103,28
376,104,10000
376,105,10000
376,106,10000
376,107,69
376,108,10000
376,109,10000
376,110,98
376,111,54
376,112,100
377,99,76
377,100,87
377,101,10000
377,102,60
377,103,7
377,104,62
377,105,85
377,106,10000
377,107,26
377,108,10000
377,109,10000
377,110,10000
377,111,51
377,112,3
378,99,10000
378,100,83
378,101,10000
378,102,10000
378,103,10000
378,104,11
378,105,37
378,106,12
378,107,17
378,108,10000
378,109,10000
378,110,10000
378,111,37
378,112,69
379,99,26
379,100,10000
379,101,10000
379,102,10000
379,103,72
379,104,10000
379,105,10000
379,106,47
379,107,10000
379,108,32
379,109,5
379,110,94
379,111,10000
379,112,10000
380,99,10000
380,100,10000
380,101,10000
380,102,3
380,103,71
380,104,78
380,105,10000
380,106,50
380,107,10000
380,108,10000
380,109,62
380,110,97
380,111,10000
380,112,11
381,99,13
381,100,10000
381,101,33
381,102,29
381,103,10000
381,104,10000
381,105,3
381,106,97
381,107,10000
381,108,25
381,109,7
381,110,10000
381,111,40
381,112,10000
382,99,75
382,100,99
382,101,42
382,102,74
382,103,85
382,104,10000
382,105,10000
382,106,10000
382,107,98
382,108,77
382,109,10000
382,110,22
382,111,10000
382,112,10000
383,99,10000
383,100,13
383,101,30
383,102,10000
383,103,10000
383,104,10000
383,105,67
383,106,89
383,107,10000
383,108,93
383,109,22
383,110,80
383,111,40
383,112,10000
384,99,10000
384,100,15
384,101,10000
384,102,22
384,103,25
384,104,84
384,105,10000
384,106,10000
384,107,5
384,108,35
384,109,75
384,110,10000
384,111,10000
384,112,10000
385,99,43
385,100,10000
385,101,10000
385,102,31
385,103,10000
385,104,65
385,105,10000
385,106,10000
385,107,1
385,108,10000
385,109,10000
385,110,10000
385,111,10000
385,112,1
386,99,26
386,100,10000
386,101,10000
386,102,78
386,103,10000
386,104,49
386,105,10000
386,106,10000
386,107,6
386,108,10000
386,109,45
386,110,41
386,111,10000
386,112,98
387,99,88
387,100,10000
387,101,10000
387,102,10000
387,103,70
387,104,10000
387,105,10000
387,106,10
387,107,87
387,108,53
387,109,10000
387,110,10000
387,111,10000
387,112,78
388,99,10000
388,100,10000
388,101,25
388,102,95
388,103,76
388,104,10000
388,105,70
388,106,10000
388,107,10000
388,108,10000
388,109,10000
388,110,98
388,111,56
388,112,10000
389,99,1
389,100,67
389,101,10000
389,102,10000
389,103,68
389,104,10000
389,105,10000
389,106,10000
389,107,10000
389,108,10000
389,109,10000
389,110,10000
389,111,58
389,112,10000
390,99,10000
390,100,60
390,101,37
390,102,10000
390,103,10000
390,104,39
390,105,10000
390,106,10000
390,107,19
390,108,42
390,109,10000
390,110,10000
390,111,10000
390,112,4
391,99,1
391,100,25
391,101,10000
391,102,99
391,103,10000
391,104,39
391,105,10000
391,106,10000
391,107,10000
391,108,10000
391,109,64
391,110,10000
391,111,16
391,112,10000
392,99,23
392,100,83
392,101,48
392,102,10000
392,103,10000
392,104,10000
392,105,10000
392,106,10000
392,107,10000
392,108,1
392,109,43
392,110,10000
392,111,10000
392,112,10000
393,99,10000
393,100,10000
393,101,57
393,102,10000
393,103,67
393,104,4
393,105,61
393,106,10000
393,107,88
393,108,10000
393,109,10000
393,110,71
393,111,40
393,112,10000
394,99,10000
394,100,10000
394,101,10000
394,102,10000
394,103,10000
394,104,21
394,105,10000
394,106,70
394,107,10000
394,108,30
394,109,32
394,110,10000
394,111,10000
394,112,10000
395,99,92
395,100,29
395,101,69
395,102,10000
395,103,10000
395,104,10000
395,105,90
395,106,27
395,107,81
395,108,86
395,109,10000
395,110,10000
395,111,10000
395,112,75
396,99,100
396,100,5
396,101,10000
396,102,44
396,103,64
396,104,79
396,105,3
396,106,10000
396,107,10000
396,108,10000
396,109,62
396,110,66
