Configuration, ObservableConfiguration, Cost
101,21,86
101,22,10000
101,23,78
101,24,10000
101,25,10000
101,26,10000
101,27,10000
101,28,61
101,29,10000
101,30,63
102,21,10000
102,22,32
102,23,10000
102,24,87
102,25,57
102,26,10000
102,27,73
102,28,10000
102,29,83
102,30,67
103,21,10000
103,22,10000
103,23,10000
103,24,10000
103,25,58
103,26,37
103,27,10000
103,28,10000
103,29,10000
103,30,10000
104,21,43
104,22,57
104,23,82
104,24,10000
104,25,10000
104,26,10000
104,27,79
104,28,34
104,29,10000
104,30,16
105,21,66
105,22,6
105,23,46
105,24,30
105,25,10000
105,26,85
105,27,10000
105,28,8
105,29,10000
105,30,90
106,21,10000
106,22,10000
106,23,66
106,24,17
106,25,96
106,26,10000
106,27,41
106,28,10000
106,29,93
106,30,10000
107,21,10000
107,22,43
107,23,10000
107,24,10000
107,25,7
107,26,10000
107,27,10000
107,28,27
107,29,10000
107,30,10000
108,21,25
108,22,10000
108,23,75
108,24,10000
108,25,99
108,26,99
108,27,10000
108,28,10000
108,29,41
108,30,10000
109,21,10000
109,22,10000
109,23,10000
109,24,13
109,25,10000
109,26,59
109,27,43
109,28,70
109,29,63
109,30,10000
110,21,10000
110,22,97
110,23,10000
110,24,10000
110,25,10000
110,26,66
110,27,10000
110,28,10000
110,29,8
110,30,10000
111,21,15
111,22,61
111,23,100
111,24,10000
111,25,54
111,26,10000
111,27,87
111,28,10000
111,29,10000
111,30,10000
112,21,38
112,22,10000
112,23,35
112,24,19
112,25,8
112,26,83
112,27,10000
112,28,10000
112,29,12
112,30,36
113,21,10000
113,22,65
113,23,60
113,24,99
113,25,10000
113,26,10000
113,27,6
113,28,6
113,29,100
113,30,10000
114,21,1
114,22,10000
114,23,10000
114,24,82
114,25,10000
114,26,10000
114,27,10000
114,28,10000
114,29,45
114,30,10000
115,21,99
115,22,78
115,23,10000
115,24,38
115,25,36
115,26,5
115,27,10000
115,28,10000
115,29,64
115,30,59
116,21,10000
116,22,10000
116,23,1
116,24,94
116,25,12
116,26,10000
116,27,53
116,28,10000
116,29,84
116,30,89
117,21,10000
117,22,63
117,23,18
117,24,10000
117,25,67
117,26,68
117,27,10000
117,28,10000
117,29,10000
117,30,10000
118,21,68
118,22,31
118,23,72
118,24,66
118,25,85
118,26,94
118,27,10000
118,28,59
118,29,67
118,30,79
119,21,10000
119,22,10000
119,23,96
119,24,10000
119,25,10000
119,26,78
119,27,1
119,28,15
119,29,10000
119,30,71
120,21,40
120,22,24
120,23,35
120,24,10000
120,25,10000
120,26,47
120,27,78
120,28,10000
120,29,10000
120,30,10000
121,21,10000
121,22,36
121,23,67
121,24,10000
121,25,11
121,26,37
121,27,10000
121,28,76
121,29,10000
121,30,18
122,21,77
122,22,29
122,23,7
122,24,10000
122,25,61
122,26,10000
122,27,10000
122,28,10000
122,29,22
122,30,41
123,21,10000
123,22,10000
123,23,76
123,24,34
123,25,10000
123,26,10000
123,27,71
123,28,73
123,29,10000
123,30,15
124,21,10000
124,22,10000
124,23,10000
124,24,10000
124,25,10000
124,26,1
124,27,10000
124,28,10000
124,29,88
124,30,10000
125,21,61
125,22,10000
125,23,10000
125,24,10000
125,25,10000
125,26,93
125,27,96
125,28,10000
125,29,10000
125,30,71
126,21,61
126,22,9
126,23,34
126,24,10
126,25,10000
