Configuration, ObservableConfiguration, Cost
1301,365,10000
1301,366,10000
1301,367,51
1301,368,16
1301,369,71
1301,370,21
1301,371,10000
1301,372,83
1301,373,10000
1301,374,26
1301,375,10000
1301,376,68
1301,377,10000
1301,378,10000
1302,365,26
1302,366,10000
1302,367,86
1302,368,98
1302,369,10000
1302,370,10000
1302,371,10000
1302,372,71
1302,373,10000
1302,374,10000
1302,375,10000
1302,376,52
1302,377,10000
1302,378,47
1303,365,10000
1303,366,52
1303,367,10000
1303,368,10000
1303,369,10000
1303,370,10000
1303,371,16
1303,372,10000
1303,373,10000
1303,374,10000
1303,375,20
1303,376,23
1303,377,10000
1303,378,91
1304,365,2
1304,366,10000
1304,367,10000
1304,368,10000
1304,369,92
1304,370,27
1304,371,51
1304,372,78
1304,373,10000
1304,374,10000
1304,375,10000
1304,376,42
1304,377,73
1304,378,10000
1305,365,2
1305,366,85
1305,367,80
1305,368,10000
1305,369,29
1305,370,55
1305,371,10000
1305,372,10000
1305,373,8
1305,374,19
1305,375,31
1305,376,10000
1305,377,35
1305,378,10000
1306,365,66
1306,366,52
1306,367,96
1306,368,20
1306,369,83
1306,370,10000
1306,371,83
1306,372,10000
1306,373,10000
1306,374,10000
1306,375,31
1306,376,10000
1306,377,10000
1306,378,10000
1307,365,10000
1307,366,10000
1307,367,40
1307,368,1
1307,369,36
1307,370,10000
1307,371,10000
1307,372,15
1307,373,10000
1307,374,40
1307,375,10000
1307,376,89
1307,377,10000
1307,378,10000
1308,365,93
1308,366,10000
1308,367,7
1308,368,10000
1308,369,40
1308,370,10000
1308,371,7
1308,372,44
1308,373,5
1308,374,82
1308,375,10000
1308,376,98
1308,377,74
1308,378,10000
1309,365,19
1309,366,90
1309,367,10000
1309,368,10000
1309,369,79
1309,370,10000
1309,371,10000
1309,372,69
1309,373,10000
1309,374,10000
1309,375,10000
1309,376,84
1309,377,56
1309,378,89
1310,365,96
1310,366,10000
1310,367,80
1310,368,6
1310,369,10000
1310,370,10000
1310,371,91
1310,372,10000
1310,373,10000
1310,374,2
1310,375,52
1310,376,49
1310,377,37
1310,378,63
1311,365,10000
1311,366,69
1311,367,10000
1311,368,10000
1311,369,27
1311,370,33
1311,371,10000
1311,372,27
1311,373,51
1311,374,68
1311,375,10000
1311,376,10000
1311,377,10000
1311,378,10000
1312,365,98
1312,366,10000
1312,367,10000
1312,368,10000
1312,369,10000
1312,370,77
1312,371,81
1312,372,10000
1312,373,18
1312,374,12
1312,375,10000
1312,376,10000
1312,377,10000
1312,378,10000
1313,365,70
1313,366,80
1313,367,35
1313,368,23
1313,369,10000
1313,370,59
1313,371,10000
1313,372,10000
1313,373,10000
1313,374,38
1313,375,37
1313,376,45
1313,377,10000
1313,378,10000
1314,365,64
1314,366,90
1314,367,16
1314,368,36
1314,369,74
1314,370,10000
1314,371,86
1314,372,56
1314,373,80
1314,374,91
1314,375,59
1314,376,27
1314,377,43
1314,378,10000
1315,365,10000
1315,366,75
1315,367,65
1315,368,10000
1315,369,10000
1315,370,83
1315,371,14
1315,372,10000
1315,373,11
1315,374,31
1315,375,10000
1315,376,49
1315,377,10000
1315,378,52
1316,365,10000
1316,366,10000
1316,367,94
1316,368,43
1316,369,45
1316,370,35
1316,371,91
1316,372,10000
1316,373,20
1316,374,10000
1316,375,10000
1316,376,2
1316,377,90
1316,378,94
1317,365,10000
1317,366,10000
1317,367,10000
1317,368,10000
1317,369,88
1317,370,10000
1317,371,70
1317,372,10000
1317,373,10000
1317,374,79
1317,375,28
1317,376,45
1317,377,10000
1317,378,83
1318,365,10000
1318,366,10000
1318,367,69
1318,368,10000
1318,369,75
1318,370,10000
1318,371,10000
1318,372,40
1318,373,58
1318,374,10000
1318,375,74
1318,376,10000
1318,377,35
1318,378,10000
1319,365,10000
1319,366,74
1319,367,40
1319,368,10000
1319,369,60
1319,370,38
1319,371,10000
1319,372,10000
1319,373,94
1319,374,10000
1319,375,71
1319,376,26
1319,377,10000
1319,378,94
1320,365,31
1320,366,3
1320,367,22
1320,368,10000
1320,369,10000
1320,370,10000
1320,371,48
1320,372,39
1320,373,66
1320,374,61
1320,375,50
1320,376,10000
1320,377,10000
1320,378,10000
1321,365,10000
1321,366,58
1321,367,47
1321,368,10000
1321,369,10000
1321,370,63
1321,371,82
1321,372,10000
1321,373,10000
1321,374,50
1321,375,6
1321,376,10000
1321,377,10000
1321,378,13
1322,365,10000
1322,366,7
1322,367,11
1322,368,10000
1322,369,42
1322,370,1
1322,371,10000
1322,372,10000
1322,373,42
1322,374,27
1322,375,59
1322,376,73
1322,377,10000
1322,378,10000
1323,365,21
1323,366,75
1323,367,10000
1323,368,10000
1323,369,42
1323,370,10000
1323,371,57
1323,372,10000
1323,373,10000
1323,374,84
1323,375,10000
1323,376,45
1323,377,10000
1323,378,10000
1324,365,10000
1324,366,10000
1324,367,8
1324,368,10000
1324,369,10000
1324,370,99
1324,371,10000
1324,372,10000
1324,373,41
1324,374,76
1324,375,10000
1324,376,63
1324,377,10000
1324,378,10000
1325,365,10000
1325,366,100
1325,367,61
1325,368,89
1325,369,10000
1325,370,10000
1325,371,92
1325,372,90
1325,373,9
1325,374,41
1325,375,46
1325,376,10000
1325,377,10000
1325,378,96
1326,365,10000
1326,366,10000
1326,367,24
1326,368,39
1326,369,10000
1326,370,97
1326,371,99
1326,372,71
1326,373,10000
1326,374,71
1326,375,10000
1326,376,10000
1326,377,10000
1326,378,10000
1327,365,10000
1327,366,47
1327,367,10000
1327,368,10000
1327,369,10000
1327,370,10000
1327,371,75
1327,372,10000
1327,373,10000
1327,374,10000
1327,375,10000
1327,376,10000
1327,377,10000
1327,378,79
1328,365,94
1328,366,10000
1328,367,67
1328,368,1
1328,369,3
1328,370,48
1328,371,48
1328,372,89
1328,373,49
1328,374,58
1328,375,10000
1328,376,10000
1328,377,10000
1328,378,10000
1329,365,49
1329,366,18
1329,367,10000
1329,368,10000
1329,369,10000
1329,370,10000
1329,371,83
1329,372,64
1329,373,31
1329,374,31
1329,375,11
1329,376,27
1329,377,10000
1329,378,88
1330,365,6
1330,366,10000
1330,367,50
1330,368,10000
1330,369,96
1330,370,43
1330,371,10000
1330,372,16
1330,373,2
1330,374,10000
1330,375,61
1330,376,6
1330,377,17
1330,378,93
1331,365,78
1331,366,95
1331,367,10000
1331,368,10000
1331,369,16
1331,370,19
1331,371,10000
1331,372,62
1331,373,10000
1331,374,88
1331,375,10000
1331,376,62
1331,377,75
1331,378,10000
1332,365,20
1332,366,10000
1332,367,82
1332,368,10000
1332,369,10000
1332,370,80
1332,371,10000
1332,372,10000
1332,373,54
1332,374,45
1332,375,10000
1332,376,15
1332,377,10000
1332,378,10000
1333,365,56
1333,366,10000
1333,367,10000
1333,368,70
1333,369,89
1333,370,10000
1333,371,10000
1333,372,4
1333,373,10000
1333,374,23
1333,375,45
1333,376,10000
1333,377,15
1333,378,54
1334,365,41
1334,366,55
1334,367,5
1334,368,10000
1334,369,47
1334,370,10000
1334,371,10000
1334,372,10000
1334,373,10000
1334,374,10000
