Configuration, ObservableConfiguration, Cost
701,197,16
701,198,93
701,199,98
701,200,10000
701,201,59
701,202,41
701,203,21
701,204,10000
701,205,31
701,206,10000
701,207,10000
701,208,10000
701,209,97
701,210,11
702,197,10000
702,198,10000
702,199,10000
702,200,5
702,201,66
702,202,10000
702,203,10000
702,204,19
702,205,81
702,206,10000
702,207,31
702,208,10000
702,209,10000
702,210,10000
703,197,11
703,198,57
703,199,56
703,200,10000
703,201,10000
703,202,37
703,203,66
703,204,10000
703,205,27
703,206,64
703,207,50
703,208,23
703,209,10000
703,210,63
704,197,77
704,198,52
704,199,10000
704,200,86
704,201,95
704,202,10000
704,203,10000
704,204,10000
704,205,57
704,206,10000
704,207,10000
704,208,10000
704,209,17
704,210,97
705,197,10000
705,198,10000
705,199,10000
705,200,10000
705,201,76
705,202,10000
705,203,31
705,204,73
705,205,10000
705,206,100
705,207,10
705,208,10000
705,209,10000
705,210,10000
706,197,89
706,198,54
706,199,25
706,200,72
706,201,10000
706,202,35
706,203,10000
706,204,10000
706,205,10000
706,206,10000
706,207,19
706,208,86
706,209,24
706,210,9
707,197,10000
707,198,10000
707,199,55
707,200,10000
707,201,72
707,202,10000
707,203,10000
707,204,28
707,205,27
707,206,10000
707,207,34
707,208,10000
707,209,10000
707,210,10000
708,197,82
708,198,8
708,199,36
708,200,53
708,201,10000
708,202,10000
708,203,43
708,204,36
708,205,28
708,206,10000
708,207,10000
708,208,51
708,209,33
708,210,23
709,197,98
709,198,20
709,199,31
709,200,10000
709,201,10000
709,202,10000
709,203,10000
709,204,10000
709,205,10000
709,206,10000
709,207,58
709,208,67
709,209,10000
709,210,42
710,197,78
710,198,10000
710,199,10000
710,200,10000
710,201,10000
710,202,78
710,203,10000
710,204,10000
710,205,65
710,206,48
710,207,84
710,208,10000
710,209,25
710,210,9
711,197,10000
711,198,10000
711,199,10000
711,200,7
711,201,10000
711,202,81
711,203,10000
711,204,64
711,205,76
711,206,57
711,207,51
711,208,10000
711,209,10000
711,210,10000
712,197,58
712,198,12
712,199,72
712,200,2
712,201,41
712,202,10000
712,203,10000
712,204,76
712,205,95
712,206,10000
712,207,10000
712,208,94
712,209,69
712,210,38
713,197,10000
713,198,68
713,199,10000
713,200,10000
713,201,10000
713,202,10000
713,203,58
713,204,10000
713,205,10000
713,206,10000
713,207,10000
713,208,3
713,209,10000
713,210,9
714,197,10000
714,198,90
714,199,10000
714,200,65
714,201,73
714,202,10000
714,203,23
714,204,15
714,205,94
714,206,10000
714,207,64
714,208,10000
714,209,10000
714,210,10000
715,197,39
715,198,10000
715,199,59
715,200,56
715,201,99
715,202,10000
715,203,10000
715,204,100
715,205,10000
715,206,10000
715,207,44
715,208,48
715,209,98
715,210,10000
716,197,32
716,198,10000
716,199,53
716,200,85
716,201,15
716,202,64
716,203,21
716,204,10000
716,205,35
716,206,10000
716,207,10000
716,208,10000
716,209,10000
716,210,10000
717,197,10000
717,198,10000
717,199,10000
717,200,10000
717,201,13
717,202,22
717,203,10000
717,204,40
717,205,80
717,206,10000
717,207,10000
717,208,91
717,209,75
717,210,81
718,197,20
718,198,10000
718,199,92
718,200,10000
718,201,78
718,202,10000
718,203,96
718,204,10000
718,205,10000
718,206,67
718,207,72
718,208,10000
718,209,91
718,210,10000
719,197,10000
719,198,10000
719,199,10000
719,200,10000
719,201,10000
719,202,53
719,203,10000
719,204,10000
719,205,10000
719,206,85
719,207,10000
719,208,10000
719,209,68
719,210,73
720,197,10000
720,198,79
720,199,10000
720,200,10000
720,201,73
720,202,72
720,203,10000
720,204,10000
720,205,10000
720,206,10000
720,207,10000
720,208,10000
720,209,10000
720,210,13
721,197,82
721,198,63
721,199,34
721,200,10000
721,201,10000
721,202,10000
721,203,63
721,204,46
721,205,10000
721,206,10000
721,207,41
721,208,10000
721,209,10000
721,210,6
722,197,10000
722,198,10000
722,199,34
722,200,64
722,201,10000
722,202,81
722,203,69
722,204,10000
722,205,10000
722,206,10000
722,207,88
722,208,76
722,209,41
722,210,10000
723,197,36
723,198,28
723,199,10000
723,200,10000
723,201,57
723,202,52
723,203,81
723,204,10000
723,205,85
723,206,70
723,207,10000
723,208,93
723,209,10000
723,210,10000
724,197,1
724,198,28
724,199,11
724,200,58
724,201,10000
724,202,10000
724,203,97
724,204,10000
724,205,10000
724,206,10000
724,207,77
724,208,10000
724,209,10000
724,210,87
725,197,12
725,198,7
725,199,27
725,200,65
725,201,61
725,202,65
725,203,38
725,204,10000
725,205,10000
725,206,50
725,207,10000
725,208,11
725,209,77
725,210,10000
726,197,10000
726,198,91
726,199,10000
726,200,10000
726,201,10000
726,202,5
726,203,23
726,204,40
726,205,10000
726,206,43
726,207,10000
726,208,10000
726,209,2
726,210,34
727,197,81
727,198,10000
727,199,10000
727,200,76
727,201,89
727,202,10000
727,203,10000
727,204,10000
727,205,10000
727,206,14
727,207,27
727,208,45
727,209,68
727,210,40
728,197,10000
728,198,71
728,199,10000
728,200,33
728,201,10000
728,202,24
728,203,10000
728,204,10000
728,205,10000
728,206,10000
728,207,79
728,208,83
728,209,10000
728,210,28
729,197,10000
729,198,13
729,199,10000
729,200,19
729,201,10000
729,202,39
729,203,10000
729,204,10000
729,205,10000
729,206,10000
729,207,34
729,208,22
729,209,11
729,210,10000
730,197,19
730,198,61
730,199,23
730,200,10000
730,201,71
730,202,10000
730,203,7
730,204,2
730,205,10000
730,206,25
730,207,10000
730,208,10000
730,209,86
730,210,67
731,197,35
731,198,43
731,199,10000
731,200,50
731,201,10000
731,202,10000
731,203,10000
731,204,10000
731,205,10000
731,206,10000
731,207,10000
731,208,10000
731,209,10
731,210,76
732,197,4
732,198,10000
732,199,10000
732,200,41
732,201,10000
732,202,37
732,203,10000
732,204,10000
732,205,52
732,206,10000
732,207,78
732,208,10000
732,209,42
732,210,42
733,197,75
733,198,31
733,199,5
733,200,72
733,201,79
733,202,75
733,203,10000
733,204,48
733,205,10000
733,206,50
733,207,87
733,208,32
733,209,10000
733,210,10000
734,197,65
734,198,10000
734,199,31
734,200,10000
734,201,10000
734,202,10000
734,203,100
734,204,10000
734,205,10000
734,206,10000
734,207,57
734,208,73
734,209,88
734,210,10000
735,197,59
735,198,10000
735,199,10000
735,200,99
735,201,10000
735,202,10000
735,203,6
735,204,25
735,205,10000
735,206,10000
735,207,4
735,208,10000
735,209,47
735,210,41
736,197,10000
736,198,92
736,199,55
736,200,10000
736,201,10000
736,202,26
736,203,94
736,204,24
736,205,10000
736,206,76
736,207,10000
736,208,47
736,209,10000
736,210,10000
737,197,10000
737,198,37
737,199,10000
737,200,6
737,201,10000
737,202,10000
737,203,10000
737,204,53
737,205,29
737,206,39
737,207,41
737,208,28
737,209,73
737,210,78
738,197,95
738,198,2
738,199,91
738,200,38
738,201,85
738,202,75
738,203,10000
738,204,18
738,205,53
738,206,10000
738,207,68
738,208,10000
738,209,10000
738,210,95
739,197,51
739,198,2
739,199,10000
739,200,10000
739,201,10000
739,202,10000
739,203,10000
739,204,10000
739,205,10000
739,206,55
739,207,10000
739,208,66
739,209,10000
739,210,10000
740,197,62
740,198,10000
740,199,10000
740,200,55
740,201,57
740,202,38
740,203,10000
740,204,51
740,205,44
740,206,10000
740,207,10000
740,208,10000
740,209,91
740,210,83
741,197,10000
741,198,10000
741,199,20
741,200,44
741,201,43
741,202,76
741,203,10000
741,204,4
741,205,10000
741,206,59
741,207,10000
741,208,10000
741,209,28
741,210,16
742,197,10000
742,198,85
742,199,10000
742,200,73
742,201,94
742,202,10000
742,203,10000
742,204,10000
742,205,10000
742,206,10000
742,207,10000
742,208,10000
742,209,10000
742,210,10000
743,197,1
743,198,10000
743,199,10000
743,200,43
743,201,75
743,202,67
743,203,10000
743,204,10000
743,205,10000
743,206,10000
743,207,38
743,208,9
743,209,60
743,210,10000
744,197,79
744,198,73
744,199,81
744,200,35
744,201,29
744,202,10000
744,203,10000
744,204,10000
744,205,33
744,206,51
744,207,64
744,208,10000
744,209,10000
744,210,26
745,197,10000
745,198,10000
745,199,10000
745,200,20
745,201,10000
745,202,20
745,203,5
745,204,10000
745,205,10000
745,206,3
745,207,83
745,208,10000
745,209,85
745,210,10000
746,197,10000
746,198,83
746,199,10000
746,200,10000
746,201,69
746,202,10000
746,203,23
746,204,10000
746,205,3
746,206,10000
746,207,10000
746,208,10
746,209,10000
746,210,25
747,197,26
747,198,29
747,199,10000
747,200,10000
747,201,10000
747,202,25
747,203,95
747,204,10000
747,205,87
747,206,77
747,207,32
747,208,10000
747,209,26
747,210,97
748,197,10000
748,198,81
748,199,10000
748,200,10000
748,201,48
748,202,10000
748,203,10000
748,204,10000
748,205,5
748,206,18
748,207,10000
748,208,78
748,209,10000
748,210,89
749,197,22
749,198,10000
749,199,85
749,200,88
749,201,10000
749,202,44
749,203,10000
749,204,44
749,205,10000
749,206,77
749,207,10000
