Configuration, ObservableConfiguration, Cost
51,15,51
51,16,10000
51,17,75
51,18,22
51,19,10000
51,20,10000
51,21,10000
51,22,10000
51,23,58
51,24,17
51,25,10000
51,26,38
51,27,87
51,28,74
52,15,10000
52,16,10000
52,17,10000
52,18,10000
52,19,68
52,20,70
52,21,39
52,22,10000
52,23,10000
52,24,10000
52,25,10000
52,26,71
52,27,85
52,28,10000
53,15,10000
53,16,10000
53,17,10000
53,18,10000
53,19,10000
53,20,44
53,21,10000
53,22,37
53,23,94
53,24,91
53,25,23
53,26,10000
53,27,10000
53,28,10000
54,15,73
54,16,10000
54,17,10000
54,18,10000
54,19,29
54,20,27
54,21,10000
54,22,35
54,23,64
54,24,10000
54,25,10000
54,26,10000
54,27,10000
54,28,37
55,15,55
55,16,10
55,17,10000
55,18,80
55,19,10000
55,20,10000
55,21,79
55,22,10000
55,23,93
55,24,44
55,25,10000
55,26,10000
55,27,18
55,28,10000
56,15,10000
56,16,10000
56,17,10000
56,18,57
56,19,83
56,20,10000
56,21,10000
56,22,55
56,23,16
56,24,10000
56,25,10000
56,26,62
56,27,10000
56,28,10000
57,15,10000
57,16,57
57,17,10000
57,18,10000
57,19,61
57,20,10000
57,21,30
57,22,10000
57,23,10000
57,24,10000
57,25,10000
57,26,10000
57,27,75
57,28,79
58,15,98
58,16,44
58,17,10000
58,18,10000
58,19,10000
58,20,54
58,21,33
58,22,81
58,23,10000
58,24,10000
58,25,34
58,26,10000
58,27,41
58,28,74
59,15,10000
59,16,10000
59,17,10000
59,18,10000
59,19,10000
59,20,10000
59,21,2
59,22,10000
59,23,24
59,24,10000
59,25,11
59,26,87
59,27,46
59,28,10000
60,15,37
60,16,10000
60,17,10000
60,18,44
60,19,89
60,20,10000
60,21,10000
60,22,10000
60,23,10000
60,24,16
60,25,60
60,26,42
60,27,10000
60,28,42
61,15,1
61,16,10000
61,17,10000
61,18,10000
61,19,84
61,20,10000
61,21,96
61,22,50
61,23,19
61,24,98
61,25,10000
61,26,10000
61,27,51
61,28,71
62,15,10000
62,16,10000
62,17,86
62,18,10000
62,19,97
62,20,10000
62,21,28
62,22,41
62,23,10000
62,24,44
62,25,10000
62,26,10000
62,27,10000
