Configuration, ObservableConfiguration, Cost
1051,211,10000
1051,212,10000
1051,213,10000
1051,214,90
1051,215,71
1051,216,81
1051,217,70
1051,218,25
1051,219,10000
1051,220,14
1052,211,10000
1052,212,10000
1052,213,10000
1052,214,10000
1052,215,10000
1052,216,31
1052,217,10000
1052,218,10000
1052,219,48
1052,220,72
1053,211,48
1053,212,10000
1053,213,13
1053,214,3
1053,215,10000
1053,216,10000
1053,217,97
1053,218,94
1053,219,15
1053,220,96
1054,211,10000
1054,212,68
1054,213,51
1054,214,10000
1054,215,10000
1054,216,48
1054,217,10000
1054,218,41
1054,219,10000
1054,220,43
1055,211,10000
1055,212,10000
1055,213,10000
1055,214,11
1055,215,10000
1055,216,53
1055,217,71
1055,218,10000
1055,219,77
1055,220,10000
1056,211,31
1056,212,81
1056,213,88
1056,214,10000
1056,215,31
1056,216,88
1056,217,96
1056,218,59
1056,219,10000
1056,220,10000
1057,211,10000
1057,212,77
1057,213,10000
1057,214,36
1057,215,10000
1057,216,91
1057,217,87
1057,218,10000
1057,219,7
1057,220,88
1058,211,17
1058,212,10000
1058,213,61
1058,214,10000
1058,215,10000
1058,216,10000
1058,217,10000
1058,218,10000
1058,219,10000
1058,220,20
1059,211,10000
1059,212,10000
1059,213,96
1059,214,16
1059,215,10000
1059,216,10000
1059,217,62
1059,218,85
1059,219,10000
1059,220,10000
1060,211,10000
1060,212,67
1060,213,40
1060,214,10000
1060,215,93
1060,216,47
1060,217,10000
1060,218,10000
1060,219,31
1060,220,77
1061,211,10000
1061,212,10000
1061,213,22
1061,214,10000
1061,215,35
1061,216,10000
1061,217,10000
1061,218,6
1061,219,16
1061,220,100
1062,211,10000
1062,212,10000
1062,213,27
1062,214,10000
1062,215,10000
1062,216,89
1062,217,23
1062,218,69
1062,219,69
1062,220,10000
1063,211,10000
1063,212,10000
1063,213,10000
1063,214,10000
1063,215,42
1063,216,10000
1063,217,78
1063,218,12
1063,219,10000
1063,220,95
1064,211,10000
1064,212,59
1064,213,10000
1064,214,10000
1064,215,10000
1064,216,10000
1064,217,10000
1064,218,67
1064,219,10000
1064,220,24
1065,211,70
1065,212,10
1065,213,10000
1065,214,75
1065,215,10000
1065,216,92
1065,217,10000
1065,218,44
1065,219,75
1065,220,10000
1066,211,10000
1066,212,10000
1066,213,10000
1066,214,10000
1066,215,10000
1066,216,10000
1066,217,10000
1066,218,47
1066,219,43
1066,220,10000
1067,211,10000
1067,212,10000
1067,213,22
1067,214,10000
1067,215,10000
1067,216,15
1067,217,10000
1067,218,49
1067,219,10000
1067,220,54
1068,211,10000
1068,212,10000
1068,213,10000
1068,214,10000
1068,215,32
1068,216,10000
1068,217,71
1068,218,2
1068,219,57
1068,220,36
1069,211,37
1069,212,49
1069,213,10000
1069,214,39
1069,215,42
1069,216,10000
1069,217,10000
1069,218,75
1069,219,91
1069,220,46
1070,211,10000
1070,212,10000
1070,213,10000
1070,214,81
1070,215,10000
1070,216,20
1070,217,10000
1070,218,10000
1070,219,10000
1070,220,10000
1071,211,10000
1071,212,10000
1071,213,59
1071,214,27
1071,215,24
1071,216,53
1071,217,10000
1071,218,2
1071,219,10000
1071,220,26
1072,211,10000
1072,212,10000
1072,213,44
1072,214,21
1072,215,10000
1072,216,10000
1072,217,87
1072,218,91
1072,219,37
1072,220,98
1073,211,10000
1073,212,64
1073,213,10000
1073,214,97
1073,215,10000
1073,216,95
1073,217,84
1073,218,81
1073,219,56
1073,220,10000
1074,211,10000
1074,212,10000
1074,213,10000
1074,214,86
1074,215,64
1074,216,7
1074,217,10000
1074,218,91
1074,219,10000
1074,220,4
1075,211,30
1075,212,10000
1075,213,10000
1075,214,10000
1075,215,10000
1075,216,14
1075,217,7
1075,218,36
1075,219,10000
1075,220,47
1076,211,10000
1076,212,10000
1076,213,24
1076,214,10000
1076,215,10000
1076,216,10000
1076,217,47
1076,218,73
1076,219,10000
1076,220,10000
1077,211,6
1077,212,52
1077,213,10000
1077,214,10000
1077,215,10000
1077,216,10000
1077,217,10000
1077,218,10000
1077,219,88
1077,220,10000
1078,211,10000
1078,212,56
1078,213,6
1078,214,10000
1078,215,27
1078,216,10000
1078,217,49
1078,218,9
1078,219,25
1078,220,10000
1079,211,10000
1079,212,10000
1079,213,10000
1079,214,10000
1079,215,10000
1079,216,10000
1079,217,42
1079,218,81
1079,219,77
1079,220,56
1080,211,69
1080,212,10000
1080,213,41
1080,214,53
1080,215,84
1080,216,5
1080,217,10000
1080,218,94
1080,219,10000
1080,220,10000
1081,211,33
1081,212,53
1081,213,10000
1081,214,57
1081,215,95
1081,216,10000
1081,217,10000
1081,218,80
1081,219,10000
1081,220,10000
1082,211,78
1082,212,64
1082,213,36
1082,214,10000
1082,215,8
1082,216,10000
1082,217,20
1082,218,10000
1082,219,10000
1082,220,58
1083,211,87
1083,212,10000
1083,213,10000
1083,214,10000
1083,215,2
1083,216,88
1083,217,10000
1083,218,44
1083,219,8
1083,220,10000
1084,211,11
1084,212,10000
1084,213,10000
1084,214,60
1084,215,10000
1084,216,22
1084,217,96
1084,218,10000
1084,219,2
1084,220,70
1085,211,60
1085,212,10000
1085,213,86
1085,214,10000
1085,215,17
1085,216,10
1085,217,46
1085,218,7
1085,219,10000
1085,220,10000
1086,211,10000
1086,212,84
1086,213,10000
1086,214,21
1086,215,10000
1086,216,10000
1086,217,97
1086,218,32
1086,219,69
1086,220,10
1087,211,58
1087,212,18
1087,213,10000
1087,214,10000
1087,215,10000
1087,216,10000
1087,217,10000
1087,218,10000
1087,219,10
1087,220,5
1088,211,26
1088,212,94
1088,213,10000
1088,214,22
1088,215,10000
1088,216,10000
1088,217,19
1088,218,53
1088,219,55
1088,220,10000
1089,211,10000
1089,212,66
1089,213,94
1089,214,10000
1089,215,2
1089,216,89
1089,217,69
1089,218,10000
1089,219,10000
1089,220,34
1090,211,27
1090,212,10000
1090,213,10000
1090,214,52
1090,215,38
1090,216,10000
1090,217,10000
1090,218,48
1090,219,10000
1090,220,10000
1091,211,48
1091,212,10000
1091,213,10000
1091,214,54
1091,215,10000
1091,216,46
1091,217,10000
1091,218,10000
1091,219,83
1091,220,65
1092,211,2
1092,212,10000
1092,213,23
1092,214,10000
1092,215,80
1092,216,41
1092,217,94
1092,218,94
1092,219,32
1092,220,52
1093,211,10000
1093,212,48
1093,213,34
1093,214,10000
1093,215,79
1093,216,66
1093,217,10000
1093,218,10000
1093,219,57
1093,220,66
1094,211,10000
1094,212,10000
1094,213,31
1094,214,38
1094,215,10000
1094,216,66
1094,217,77
1094,218,48
1094,219,10000
1094,220,10000
1095,211,13
1095,212,10000
1095,213,33
1095,214,86
1095,215,53
1095,216,47
1095,217,10000
1095,218,10000
1095,219,10000
1095,220,33
1096,211,74
1096,212,10000
1096,213,87
1096,214,10000
1096,215,10000
1096,216,87
1096,217,10000
1096,218,10000
1096,219,10000
1096,220,10000
1097,211,93
1097,212,10000
1097,213,10000
1097,214,10000
1097,215,10000
1097,216,18
1097,217,39
1097,218,88
1097,219,10000
1097,220,39
1098,211,2
1098,212,74
1098,213,10000
1098,214,10000
1098,215,10000
1098,216,33
1098,217,24
1098,218,80
1098,219,10000
1098,220,63
1099,211,10000
1099,212,10000
1099,213,10000
1099,214,87
1099,215,10000
1099,216,16
1099,217,67
1099,218,55
1099,219,10000
1099,220,10000
1100,211,10000
1100,212,10000
1100,213,14
1100,214,13
1100,215,10000
1100,216,10000
1100,217,64
1100,218,53
1100,219,10000
1100,220,16
Budget,265
