Configuration, ObservableConfiguration, Cost
1251,251,10000
1251,252,10000
1251,253,10000
1251,254,10000
1251,255,10000
1251,256,69
1251,257,10000
1251,258,59
1251,259,10000
1251,260,52
1252,251,80
1252,252,10000
1252,253,10000
1252,254,10000
1252,255,54
1252,256,10000
1252,257,100
1252,258,10000
1252,259,10000
1252,260,10000
1253,251,79
1253,252,10000
1253,253,25
1253,254,10000
1253,255,3
1253,256,10000
1253,257,10000
1253,258,10000
1253,259,86
1253,260,10000
1254,251,10000
1254,252,75
1254,253,69
1254,254,40
1254,255,10000
1254,256,10000
1254,257,10000
1254,258,10000
1254,259,10000
1254,260,10000
1255,251,10000
1255,252,45
1255,253,80
1255,254,38
1255,255,10000
1255,256,10000
1255,257,10000
1255,258,10000
1255,259,10000
1255,260,44
1256,251,10000
1256,252,30
1256,253,99
1256,254,10000
1256,255,9
1256,256,10000
1256,257,10000
1256,258,96
1256,259,90
1256,260,10000
1257,251,10000
1257,252,19
1257,253,60
1257,254,10000
1257,255,10000
1257,256,10000
1257,257,10000
1257,258,91
1257,259,10000
1257,260,10000
1258,251,10000
1258,252,10000
1258,253,54
1258,254,10000
1258,255,10000
1258,256,10000
1258,257,93
1258,258,10000
1258,259,10000
1258,260,84
1259,251,10000
1259,252,33
1259,253,5
1259,254,82
1259,255,10000
1259,256,79
1259,257,10000
1259,258,23
1259,259,10000
1259,260,91
1260,251,43
1260,252,53
1260,253,53
1260,254,10000
1260,255,68
1260,256,10000
1260,257,95
1260,258,10000
1260,259,10000
1260,260,10000
1261,251,10000
1261,252,37
1261,253,10000
1261,254,10000
1261,255,10000
1261,256,10000
1261,257,94
1261,258,10000
1261,259,21
1261,260,3
1262,251,11
1262,252,10000
1262,253,53
1262,254,54
1262,255,10000
1262,256,28
1262,257,86
1262,258,25
1262,259,50
1262,260,63
1263,251,10000
1263,252,28
1263,253,64
1263,254,44
1263,255,37
1263,256,10000
1263,257,10000
1263,258,10000
1263,259,10000
1263,260,5
1264,251,10000
1264,252,45
1264,253,10000
1264,254,10000
1264,255,10000
1264,256,64
1264,257,67
1264,258,78
1264,259,10000
1264,260,64
1265,251,10000
1265,252,97
1265,253,44
1265,254,90
1265,255,71
1265,256,10000
1265,257,10000
1265,258,10000
1265,259,25
1265,260,73
1266,251,10000
1266,252,100
1266,253,46
1266,254,10000
1266,255,20
1266,256,51
1266,257,10000
1266,258,32
1266,259,21
1266,260,10000
1267,251,21
1267,252,36
1267,253,99
1267,254,66
1267,255,80
1267,256,10000
1267,257,10000
1267,258,37
1267,259,10000
1267,260,98
1268,251,98
1268,252,10000
1268,253,81
1268,254,56
