Configuration, ObservableConfiguration, Cost
301,61,10000
301,62,47
301,63,10000
301,64,10000
301,65,10000
301,66,10000
301,67,12
301,68,10000
301,69,48
301,70,41
302,61,10000
302,62,26
302,63,95
302,64,37
302,65,32
302,66,36
302,67,49
302,68,45
302,69,10000
302,70,10000
303,61,87
303,62,10000
303,63,18
303,64,10000
303,65,10000
303,66,10000
303,67,10000
303,68,10000
303,69,10000
303,70,10000
304,61,10000
304,62,5
304,63,57
304,64,10000
304,65,10000
304,66,10000
304,67,10000
304,68,78
304,69,10000
304,70,10000
305,61,79
305,62,10000
305,63,10000
305,64,83
305,65,36
305,66,10000
305,67,10000
305,68,98
305,69,10000
305,70,1
306,61,83
306,62,10000
306,63,79
306,64,24
306,65,10000
306,66,10000
306,67,10000
306,68,10000
306,69,10000
306,70,3
307,61,10000
307,62,10000
307,63,10000
307,64,10000
307,65,56
307,66,82
307,67,10000
307,68,31
307,69,56
307,70,10000
308,61,10000
308,62,10000
308,63,10000
308,64,66
308,65,10000
308,66,91
308,67,10000
308,68,59
308,69,10000
308,70,10000
309,61,10000
309,62,10000
309,63,10000
309,64,50
309,65,77
309,66,10000
309,67,87
309,68,40
309,69,10
309,70,41
310,61,80
310,62,88
310,63,10000
310,64,57
310,65,11
310,66,60
310,67,10000
310,68,49
310,69,10000
310,70,33
311,61,10000
311,62,42
311,63,10000
311,64,1
311,65,75
311,66,10000
311,67,10000
311,68,10000
311,69,87
311,70,10000
312,61,10000
312,62,10000
312,63,42
312,64,10000
312,65,45
312,66,10000
312,67,10000
312,68,90
312,69,40
312,70,94
313,61,10000
313,62,8
313,63,10000
313,64,17
313,65,54
313,66,21
313,67,10000
313,68,40
313,69,10000
313,70,10000
314,61,37
314,62,97
314,63,10000
314,64,10000
314,65,10000
314,66,48
314,67,10000
314,68,1
314,69,10000
314,70,6
315,61,10000
315,62,10000
315,63,10000
315,64,11
315,65,47
315,66,3
315,67,10000
315,68,61
315,69,81
315,70,10000
316,61,10000
316,62,10000
316,63,10000
316,64,94
316,65,42
316,66,10000
316,67,51
316,68,36
316,69,15
316,70,60
317,61,2
317,62,10000
317,63,65
317,64,10000
317,65,37
317,66,41
317,67,10000
317,68,60
317,69,10000
317,70,73
318,61,10000
318,62,41
318,63,88
318,64,10000
318,65,33
318,66,10000
318,67,93
318,68,10000
318,69,10000
318,70,73
319,61,2
319,62,63
319,63,10000
319,64,10000
319,65,26
319,66,1
319,67,66
319,68,10000
319,69,78
319,70,10000
320,61,96
320,62,26
320,63,64
320,64,10000
320,65,10000
320,66,14
320,67,10000
320,68,65
320,69,7
320,70,22
321,61,64
321,62,10000
321,63,10000
321,64,93
321,65,80
321,66,10000
321,67,10000
321,68,10000
321,69,5
321,70,10000
322,61,10000
322,62,9
322,63,61
322,64,13
322,65,10000
322,66,76
322,67,98
322,68,65
322,69,10000
322,70,10000
323,61,75
323,62,10000
323,63,36
323,64,85
323,65,10000
323,66,10000
323,67,10000
