Configuration, ObservableConfiguration, Cost
851,171,66
851,172,10000
851,173,10000
851,174,95
851,175,41
851,176,34
851,177,95
851,178,13
851,179,10000
851,180,13
852,171,13
852,172,34
852,173,10000
852,174,10000
852,175,10000
852,176,58
852,177,16
852,178,10000
852,179,61
852,180,42
853,171,10000
853,172,63
853,173,86
853,174,10000
853,175,10000
853,176,62
853,177,10000
853,178,99
853,179,50
853,180,10000
854,171,20
854,172,10000
854,173,19
854,174,10000
854,175,10000
854,176,74
854,177,54
854,178,44
854,179,81
854,180,62
855,171,10000
855,172,90
855,173,10000
855,174,10000
855,175,10000
855,176,96
855,177,10000
855,178,10000
855,179,10000
855,180,92
856,171,85
856,172,10000
856,173,70
856,174,10000
856,175,10000
856,176,10000
856,177,73
856,178,10000
856,179,75
856,180,42
857,171,10000
857,172,10000
857,173,10000
857,174,10000
857,175,10000
857,176,10000
857,177,23
857,178,7
857,179,10000
857,180,10000
858,171,10000
858,172,10000
858,173,10000
858,174,10000
858,175,10000
858,176,10000
858,177,41
858,178,61
858,179,45
858,180,10000
859,171,26
859,172,43
859,173,10000
859,174,10000
859,175,98
859,176,36
859,177,10000
859,178,72
859,179,10
859,180,22
860,171,10000
860,172,10000
860,173,32
860,174,10000
860,175,10
860,176,45
860,177,10000
860,178,10000
860,179,10000
860,180,50
861,171,10000
861,172,71
861,173,10000
861,174,10000
861,175,10000
861,176,10000
861,177,49
861,178,10000
861,179,10000
861,180,10000
862,171,10000
862,172,36
862,173,50
862,174,64
862,175,10000
862,176,38
862,177,47
862,178,55
862,179,10000
862,180,1
863,171,10000
863,172,9
863,173,10000
863,174,10000
863,175,58
863,176,46
863,177,82
863,178,35
863,179,10000
863,180,10000
864,171,10000
864,172,79
864,173,10000
864,174,10000
864,175,10
864,176,10000
864,177,93
864,178,11
864,179,10000
864,180,52
865,171,56
865,172,87
865,173,81
865,174,35
865,175,10
865,176,5
865,177,10000
865,178,10000
865,179,10000
865,180,10000
866,171,59
866,172,10000
866,173,10000
866,174,79
866,175,10000
866,176,10000
866,177,10000
866,178,33
866,179,10000
866,180,10000
867,171,40
867,172,10000
867,173,10000
867,174,87
867,175,10000
867,176,20
867,177,36
867,178,27
867,179,41
867,180,10000
868,171,10000
868,172,21
868,173,10000
868,174,30
868,175,10000
868,176,47
868,177,10000
868,178,58
868,179,28
868,180,52
869,171,53
869,172,10000
869,173,87
869,174,10000
869,175,10000
869,176,51
869,177,17
869,178,71
869,179,10000
869,180,1
870,171,83
870,172,10000
870,173,10000
870,174,82
870,175,1
870,176,10000
870,177,73
870,178,33
870,179,74
870,180,10000
871,171,10000
871,172,10000
871,173,79
871,174,48
871,175,10000
871,176,10000
871,177,12
871,178,10000
871,179,10000
871,180,10000
872,171,10000
872,172,87
872,173,10000
872,174,53
872,175,100
872,176,71
872,177,10000
872,178,88
872,179,36
872,180,63
873,171,16
873,172,10000
873,173,10000
873,174,10000
873,175,10000
873,176,10000
873,177,10000
873,178,10000
873,179,10000
873,180,10000
874,171,10000
874,172,10000
874,173,56
874,174,75
874,175,10000
874,176,10000
874,177,10000
874,178,10000
874,179,50
874,180,10000
875,171,10000
875,172,8
875,173,10000
875,174,10000
875,175,10000
875,176,10000
875,177,63
875,178,93
875,179,41
875,180,77
876,171,71
876,172,10000
876,173,10000
876,174,10000
876,175,10000
876,176,10000
876,177,10000
876,178,62
876,179,58
876,180,49
877,171,10000
877,172,10000
877,173,49
877,174,10000
877,175,10000
877,176,10000
877,177,10
877,178,10000
877,179,67
877,180,10000
878,171,28
878,172,63
878,173,10000
878,174,3
878,175,10000
878,176,74
878,177,10000
878,178,10000
878,179,10000
878,180,10000
879,171,10000
879,172,70
879,173,10000
879,174,91
879,175,10000
879,176,90
879,177,80
879,178,44
879,179,10000
879,180,38
880,171,10000
880,172,95
880,173,9
880,174,10000
880,175,56
880,176,50
880,177,10000
880,178,10000
880,179,87
880,180,10000
881,171,44
881,172,80
881,173,10000
881,174,10000
881,175,53
881,176,47
881,177,3
881,178,51
881,179,88
881,180,41
882,171,10000
882,172,10000
882,173,10000
882,174,70
882,175,24
882,176,10000
882,177,89
882,178,10000
882,179,10000
882,180,63
883,171,2
883,172,38
883,173,86
883,174,10000
883,175,10000
883,176,10000
883,177,10000
883,178,38
883,179,28
883,180,13
884,171,55
884,172,22
884,173,12
884,174,10000
884,175,57
884,176,10000
884,177,10000
884,178,54
884,179,75
884,180,10000
885,171,36
885,172,99
885,173,10000
885,174,10000
885,175,10000
885,176,10000
885,177,81
885,178,10000
885,179,10000
885,180,81
886,171,10000
886,172,10000
886,173,37
886,174,10000
886,175,10000
886,176,10000
886,177,69
886,178,10000
886,179,56
886,180,17
887,171,10000
887,172,10000
887,173,63
887,174,10000
887,175,10000
887,176,9
887,177,53
887,178,63
887,179,10000
887,180,76
888,171,10000
888,172,10000
888,173,10000
888,174,10000
888,175,10000
888,176,40
888,177,10000
888,178,10000
888,179,86
888,180,10000
889,171,10000
889,172,32
889,173,10000
889,174,10000
889,175,75
889,176,10000
889,177,10000
889,178,10000
889,179,10000
889,180,10000
890,171,13
890,172,62
890,173,10000
890,174,17
890,175,10000
890,176,10000
890,177,10000
890,178,71
890,179,80
890,180,10000
891,171,37
891,172,15
891,173,33
891,174,7
891,175,10000
891,176,39
891,177,10000
891,178,10000
891,179,10000
891,180,10000
892,171,10000
892,172,10000
892,173,15
892,174,69
892,175,80
892,176,43
892,177,74
892,178,49
892,179,10000
892,180,34
893,171,1
893,172,73
893,173,25
893,174,10000
893,175,26
893,176,10000
893,177,93
893,178,98
893,179,47
893,180,10000
894,171,47
894,172,10000
894,173,10000
894,174,10000
894,175,78
894,176,10000
894,177,10000
894,178,10000
894,179,10000
894,180,10000
895,171,10000
895,172,10000
895,173,10000
895,174,90
895,175,10000
895,176,53
895,177,90
895,178,10000
895,179,60
895,180,36
896,171,10000
896,172,74
896,173,10000
896,174,56
896,175,18
896,176,52
896,177,10000
896,178,65
896,179,1
896,180,10000
897,171,10000
897,172,61
897,173,10000
897,174,10000
897,175,13
897,176,98
897,177,10000
897,178,45
897,179,74
897,180,66
898,171,15
898,172,41
898,173,39
898,174,10000
898,175,10000
898,176,10000
898,177,10000
898,178,79
898,179,10000
898,180,10000
899,171,23
899,172,73
899,173,70
899,174,10000
899,175,20
899,176,10000
899,177,11
899,178,83
899,179,10000
899,180,53
900,171,98
900,172,65
900,173,10000
900,174,10000
900,175,10000
900,176,10000
900,177,41
900,178,45
900,179,10000
900,180,54
Budget,543
