Configuration, ObservableConfiguration, Cost
651,131,89
651,132,44
651,133,10000
651,134,10000
651,135,10000
651,136,30
651,137,70
651,138,29
651,139,73
651,140,10000
652,131,3
652,132,28
652,133,10000
652,134,65
652,135,10000
652,136,10000
652,137,95
652,138,10000
652,139,99
652,140,10000
653,131,10000
653,132,61
653,133,10000
653,134,10000
653,135,55
653,136,30
653,137,24
653,138,10000
653,139,10000
653,140,10000
654,131,94
654,132,22
654,133,67
654,134,10000
654,135,51
654,136,12
654,137,73
654,138,10000
654,139,10000
654,140,10000
655,131,10000
655,132,10000
655,133,64
655,134,58
655,135,10000
655,136,10000
655,137,10000
655,138,92
655,139,69
655,140,18
656,131,95
656,132,33
656,133,10000
656,134,10000
656,135,31
656,136,46
656,137,10000
656,138,84
656,139,10000
656,140,10000
657,131,34
657,132,10
657,133,52
657,134,10000
657,135,10000
657,136,74
657,137,10000
657,138,81
657,139,10000
657,140,10000
658,131,10000
658,132,61
658,133,36
658,134,27
658,135,10000
658,136,40
658,137,21
658,138,10000
658,139,46
658,140,10000
659,131,79
659,132,43
659,133,90
659,134,86
659,135,64
659,136,42
659,137,46
659,138,61
659,139,97
659,140,10000
660,131,10000
660,132,25
660,133,30
660,134,10000
660,135,3
660,136,10000
660,137,25
660,138,10000
660,139,10000
660,140,34
661,131,52
661,132,10000
661,133,78
661,134,65
661,135,31
661,136,14
661,137,3
661,138,76
661,139,78
661,140,10000
662,131,10000
662,132,33
662,133,69
662,134,60
662,135,10000
662,136,10000
662,137,78
662,138,10000
662,139,11
662,140,10000
663,131,10000
663,132,7
663,133,10000
663,134,61
663,135,68
663,136,23
663,137,23
663,138,82
663,139,10000
663,140,27
664,131,10000
664,132,78
664,133,10000
664,134,38
664,135,80
664,136,10000
664,137,8
664,138,10000
664,139,52
664,140,18
665,131,10000
665,132,10000
665,133,67
665,134,10000
665,135,6
665,136,74
665,137,10000
665,138,10000
665,139,10000
665,140,10000
666,131,15
666,132,10000
666,133,10000
666,134,68
666,135,9
666,136,19
666,137,53
666,138,25
666,139,94
666,140,10000
667,131,10000
667,132,10000
667,133,61
667,134,95
667,135,10000
667,136,10000
667,137,10000
667,138,37
667,139,10000
667,140,5
668,131,10000
668,132,10000
668,133,64
668,134,10000
668,135,10000
668,136,34
668,137,10000
668,138,40
668,139,10000
668,140,84
669,131,10000
669,132,22
669,133,10000
669,134,26
669,135,10
669,136,32
669,137,10000
669,138,10000
669,139,10000
669,140,3
670,131,10000
670,132,10000
670,133,2
670,134,80
670,135,37
670,136,37
670,137,10000
670,138,10000
670,139,10000
670,140,74
671,131,10000
671,132,63
671,133,74
671,134,89
671,135,10000
671,136,10000
671,137,29
671,138,22
671,139,90
671,140,93
672,131,10000
672,132,10000
672,133,10000
672,134,73
672,135,80
672,136,10000
672,137,27
672,138,10000
672,139,10000
672,140,10000
673,131,69
673,132,10000
673,133,10000
673,134,10000
673,135,61
673,136,10000
673,137,98
673,138,53
673,139,32
673,140,10000
674,131,10000
674,132,10000
674,133,10000
674,134,49
674,135,10000
674,136,10000
674,137,12
674,138,7
674,139,10000
674,140,28
675,131,10000
675,132,10000
675,133,10000
675,134,10000
675,135,10000
675,136,41
675,137,10000
675,138,66
675,139,55
675,140,10000
676,131,10000
676,132,10
676,133,10000
676,134,40
676,135,54
676,136,10000
676,137,10000
676,138,10000
676,139,10000
676,140,36
677,131,10000
677,132,53
677,133,80
677,134,81
677,135,78
677,136,10000
677,137,54
677,138,79
677,139,78
677,140,10000
678,131,17
678,132,21
678,133,72
678,134,24
678,135,10000
678,136,10000
678,137,10000
678,138,81
678,139,35
678,140,10000
679,131,10000
679,132,1
679,133,29
679,134,98
679,135,55
679,136,10000
679,137,10000
679,138,10000
679,139,57
679,140,10000
680,131,10000
680,132,80
680,133,10000
680,134,85
680,135,10000
680,136,10000
680,137,10000
680,138,10000
680,139,60
680,140,10000
681,131,10000
681,132,10000
681,133,10000
681,134,10000
681,135,10000
681,136,59
681,137,10000
681,138,10000
681,139,68
681,140,10000
682,131,84
682,132,16
682,133,10000
682,134,10000
682,135,10000
682,136,10000
682,137,41
682,138,45
682,139,10000
682,140,10000
683,131,10000
683,132,76
683,133,10000
683,134,88
683,135,34
683,136,10000
683,137,100
683,138,10000
683,139,28
683,140,32
684,131,10000
684,132,99
684,133,10000
684,134,10000
684,135,10000
684,136,10000
684,137,10000
684,138,10000
684,139,10000
684,140,17
685,131,17
685,132,10000
685,133,10
685,134,29
685,135,10000
685,136,77
685,137,77
685,138,95
685,139,10000
685,140,10000
686,131,10000
686,132,10000
686,133,43
686,134,14
686,135,4
686,136,10000
686,137,29
686,138,2
686,139,21
686,140,4
687,131,37
687,132,10000
687,133,10000
687,134,93
687,135,10000
687,136,10000
687,137,99
687,138,10000
687,139,10000
687,140,10000
688,131,61
688,132,10000
688,133,48
688,134,42
688,135,10000
688,136,10000
688,137,29
688,138,10000
688,139,10000
688,140,10000
689,131,84
689,132,10000
689,133,10000
689,134,70
689,135,10000
689,136,15
689,137,7
689,138,10000
689,139,90
689,140,87
690,131,10000
690,132,10000
690,133,11
690,134,10000
690,135,10000
690,136,10000
690,137,73
690,138,60
690,139,10000
690,140,10000
691,131,41
691,132,10000
691,133,10000
691,134,10000
691,135,21
691,136,10000
691,137,20
691,138,10000
691,139,2
691,140,56
692,131,8
692,132,79
692,133,53
692,134,4
692,135,10000
692,136,8
692,137,10000
692,138,5
692,139,47
692,140,90
693,131,1
693,132,10000
693,133,19
693,134,10000
693,135,35
693,136,10000
693,137,54
693,138,89
693,139,79
693,140,85
694,131,10000
694,132,69
694,133,29
694,134,10000
694,135,33
694,136,95
694,137,16
694,138,10000
694,139,10000
694,140,10000
695,131,49
695,132,27
695,133,49
695,134,10000
695,135,79
695,136,97
695,137,10000
695,138,52
695,139,10000
695,140,75
696,131,88
696,132,29
696,133,10000
696,134,10000
696,135,50
696,136,54
696,137,10000
696,138,10000
696,139,48
696,140,19
697,131,8
697,132,67
697,133,45
697,134,10000
697,135,10000
697,136,10000
697,137,10000
697,138,76
697,139,15
697,140,100
698,131,10000
698,132,10000
698,133,26
698,134,53
698,135,10000
698,136,10000
698,137,10000
698,138,61
698,139,56
698,140,10000
699,131,10000
699,132,10000
699,133,10000
699,134,60
699,135,10000
699,136,70
699,137,10000
699,138,10000
699,139,10000
699,140,10000
700,131,10000
700,132,28
700,133,2
700,134,10000
700,135,10000
700,136,10000
700,137,97
700,138,10000
700,139,58
700,140,97
Budget,417
