Configuration, ObservableConfiguration, Cost
501,101,10000
501,102,10000
501,103,10000
501,104,32
501,105,1
501,106,10000
501,107,10000
501,108,26
501,109,80
501,110,63
502,101,10000
502,102,10000
502,103,5
502,104,50
502,105,29
502,106,10000
502,107,10000
502,108,10000
502,109,10000
502,110,20
503,101,10000
503,102,10000
503,103,18
503,104,10000
503,105,86
503,106,20
503,107,10000
503,108,55
503,109,92
503,110,48
504,101,24
504,102,65
504,103,52
504,104,10000
504,105,43
504,106,61
504,107,10000
504,108,10000
504,109,10000
504,110,10000
505,101,57
505,102,19
505,103,10000
505,104,10000
505,105,10000
505,106,39
505,107,48
505,108,10000
505,109,82
505,110,10000
506,101,10000
506,102,6
506,103,23
506,104,10000
506,105,29
506,106,57
506,107,10000
506,108,10000
506,109,10
506,110,10000
507,101,10000
507,102,10000
507,103,10000
507,104,100
507,105,10000
507,106,10000
507,107,10000
507,108,10000
507,109,31
507,110,10000
508,101,15
508,102,10000
508,103,10000
508,104,10000
508,105,10000
508,106,10000
508,107,75
508,108,72
508,109,10000
508,110,18
509,101,36
509,102,10000
509,103,93
509,104,10000
509,105,15
509,106,10000
509,107,10000
509,108,38
509,109,59
509,110,10000
510,101,10000
510,102,71
510,103,10000
510,104,75
510,105,10000
510,106,33
510,107,26
510,108,10000
510,109,10000
510,110,10000
511,101,10000
511,102,99
511,103,39
511,104,9
511,105,60
511,106,10000
511,107,10000
511,108,95
511,109,10000
511,110,10000
512,101,91
512,102,10000
512,103,63
512,104,10000
512,105,10000
512,106,42
512,107,50
512,108,10000
512,109,22
512,110,10000
513,101,10000
513,102,10000
513,103,10000
513,104,10000
513,105,10000
513,106,10000
513,107,10000
513,108,52
513,109,10000
513,110,10000
514,101,10000
514,102,10000
514,103,10000
514,104,44
514,105,10000
514,106,64
514,107,10000
514,108,17
514,109,10000
514,110,98
515,101,91
515,102,10000
515,103,10000
515,104,68
515,105,24
515,106,10000
515,107,60
515,108,10000
515,109,48
515,110,12
516,101,35
516,102,60
516,103,30
516,104,10000
516,105,91
516,106,91
516,107,26
516,108,89
516,109,55
516,110,23
517,101,34
517,102,10000
517,103,59
517,104,98
517,105,10000
517,106,10000
517,107,10000
517,108,10000
517,109,90
517,110,10000
518,101,3
518,102,32
518,103,75
518,104,10000
518,105,67
518,106,10000
518,107,7
518,108,10000
518,109,10000
518,110,10000
519,101,95
519,102,93
519,103,10000
519,104,10000
519,105,11
519,106,6
519,107,15
519,108,10000
519,109,10000
519,110,51
520,101,95
520,102,74
520,103,12
520,104,100
520,105,10000
520,106,78
520,107,25
520,108,10000
520,109,10000
520,110,10000
521,101,32
521,102,51
521,103,59
521,104,54
521,105,42
521,106,10000
521,107,68
521,108,82
521,109,35
521,110,10000
522,101,14
522,102,58
522,103,44
522,104,80
522,105,10000
522,106,10000
522,107,5
522,108,10000
522,109,10000
522,110,10000
523,101,10000
523,102,96
523,103,10000
523,104,10000
523,105,10000
523,106,57
523,107,10000
523,108,14
523,109,89
523,110,10000
524,101,10000
524,102,10000
524,103,10000
524,104,10000
524,105,39
524,106,10000
524,107,10000
524,108,92
524,109,10000
524,110,23
525,101,10000
525,102,66
525,103,10000
525,104,81
525,105,38
525,106,10000
525,107,10000
525,108,14
525,109,24
525,110,10000
526,101,10000
526,102,10000
526,103,10000
526,104,10000
526,105,10000
526,106,24
526,107,85
526,108,10000
526,109,10000
526,110,10000
527,101,10000
527,102,10000
527,103,19
527,104,10000
527,105,10000
527,106,10000
527,107,10000
527,108,10000
527,109,10000
527,110,10000
528,101,10000
528,102,10000
528,103,37
528,104,42
528,105,55
528,106,10000
528,107,10000
528,108,10000
528,109,10000
528,110,28
529,101,2
529,102,45
529,103,10000
529,104,100
529,105,10000
529,106,3
529,107,2
529,108,96
529,109,56
529,110,83
530,101,10000
530,102,10000
530,103,10000
530,104,10000
530,105,10000
530,106,10000
530,107,43
530,108,10000
530,109,44
530,110,43
531,101,35
531,102,58
531,103,10000
531,104,10000
531,105,10000
531,106,10000
531,107,10000
531,108,19
531,109,76
531,110,10000
532,101,94
532,102,10000
532,103,81
532,104,7
532,105,10000
532,106,21
532,107,10000
532,108,94
532,109,80
532,110,10000
533,101,54
533,102,10000
533,103,10000
533,104,93
533,105,10000
533,106,10000
533,107,10000
533,108,4
533,109,10000
533,110,10000
534,101,10
