Configuration, ObservableConfiguration, Cost
901,253,10000
901,254,67
901,255,10000
901,256,10000
901,257,29
901,258,10000
901,259,10000
901,260,59
901,261,10000
901,262,10000
901,263,42
901,264,10000
901,265,76
901,266,52
902,253,77
902,254,71
902,255,23
902,256,26
902,257,10000
902,258,10000
902,259,19
902,260,13
902,261,85
902,262,10000
902,263,10000
902,264,82
902,265,10000
902,266,10000
903,253,4
903,254,10000
903,255,10000
903,256,90
903,257,10000
903,258,68
903,259,10000
903,260,73
903,261,12
903,262,10000
903,263,10000
903,264,13
903,265,32
903,266,10000
904,253,99
904,254,10000
904,255,10000
904,256,92
904,257,10000
904,258,12
904,259,21
904,260,90
904,261,10000
904,262,10000
904,263,10000
904,264,1
904,265,12
904,266,10000
905,253,21
905,254,10000
905,255,10000
905,256,69
905,257,46
905,258,10000
905,259,10000
905,260,35
905,261,14
905,262,38
905,263,6
905,264,10000
905,265,67
905,266,10000
906,253,10000
906,254,10000
906,255,10000
906,256,10000
906,257,10000
906,258,3
906,259,37
906,260,10000
906,261,95
906,262,45
906,263,88
906,264,10000
906,265,10000
906,266,10000
907,253,10000
907,254,89
907,255,10000
907,256,18
907,257,10000
907,258,4
907,259,79
907,260,10000
907,261,38
907,262,10000
907,263,11
907,264,10000
907,265,10000
907,266,59
908,253,59
908,254,10000
908,255,10000
908,256,77
908,257,10000
908,258,10000
908,259,10000
908,260,56
908,261,67
908,262,65
908,263,87
908,264,10000
908,265,10000
908,266,49
909,253,93
909,254,30
909,255,10000
909,256,40
909,257,10000
909,258,92
909,259,25
909,260,68
909,261,10000
909,262,10000
909,263,85
909,264,10000
909,265,10000
909,266,10000
910,253,8
910,254,11
910,255,70
910,256,70
910,257,64
910,258,43
910,259,10000
910,260,10000
910,261,15
910,262,50
910,263,10000
910,264,90
910,265,10000
910,266,42
911,253,5
911,254,10000
911,255,10000
911,256,92
911,257,21
911,258,31
911,259,10000
911,260,55
911,261,10000
911,262,70
911,263,72
911,264,10000
911,265,10000
911,266,10000
912,253,10000
912,254,68
912,255,10000
912,256,38
912,257,10000
912,258,1
912,259,8
912,260,5
912,261,10000
