Configuration, ObservableConfiguration, Cost
401,81,40
401,82,83
401,83,13
401,84,85
401,85,68
401,86,26
401,87,10000
401,88,20
401,89,10000
401,90,5
402,81,10000
402,82,10000
402,83,10000
402,84,10000
402,85,10000
402,86,78
402,87,33
402,88,10000
402,89,15
402,90,27
403,81,10000
403,82,10000
403,83,87
403,84,99
403,85,10000
403,86,10000
403,87,78
403,88,10000
403,89,10000
403,90,25
404,81,10000
404,82,10000
404,83,72
404,84,94
404,85,89
404,86,10000
404,87,10000
404,88,10000
404,89,10000
404,90,10000
405,81,80
405,82,29
405,83,10000
405,84,77
405,85,59
405,86,60
405,87,10000
405,88,10000
405,89,92
405,90,81
406,81,2
406,82,10000
406,83,10000
406,84,30
406,85,7
406,86,12
406,87,21
406,88,95
406,89,33
406,90,10000
407,81,50
407,82,10000
407,83,4
407,84,79
407,85,47
407,86,10000
407,87,67
407,88,10000
407,89,74
407,90,13
408,81,10000
408,82,10000
408,83,84
408,84,10000
408,85,10000
408,86,91
408,87,10000
408,88,10000
408,89,94
408,90,67
409,81,10000
409,82,10000
409,83,10000
409,84,10000
409,85,6
409,86,10000
409,87,96
409,88,10000
409,89,20
409,90,42
410,81,100
410,82,69
410,83,42
410,84,26
410,85,10000
410,86,41
410,87,96
410,88,10000
410,89,15
410,90,10000
411,81,10000
411,82,8
411,83,75
411,84,66
411,85,29
411,86,42
411,87,18
411,88,32
411,89,37
411,90,10000
412,81,9
412,82,10000
412,83,10000
412,84,55
412,85,30
412,86,95
412,87,35
412,88,10000
412,89,10000
412,90,10000
413,81,10000
413,82,10000
413,83,10000
413,84,10000
413,85,10000
413,86,10000
413,87,6
413,88,10000
413,89,16
413,90,42
414,81,10000
414,82,10000
414,83,10000
414,84,39
414,85,88
414,86,10000
414,87,10000
414,88,85
414,89,10000
414,90,10000
415,81,42
415,82,68
415,83,86
415,84,10000
415,85,91
415,86,10000
415,87,89
415,88,81
415,89,10000
415,90,10000
416,81,79
416,82,58
416,83,10000
416,84,10000
416,85,10000
416,86,77
416,87,10000
416,88,10000
416,89,10000
416,90,10000
417,81,10000
417,82,44
417,83,10000
417,84,10000
417,85,20
417,86,10000
417,87,33
417,88,57
417,89,10000
417,90,10000
418,81,8
418,82,70
418,83,26
418,84,10000
418,85,10000
418,86,10000
418,87,10000
418,88,30
418,89,10000
418,90,10000
419,81,50
419,82,4
419,83,10000
419,84,10000
419,85,87
419,86,10000
419,87,10000
419,88,21
419,89,96
419,90,10000
420,81,24
420,82,5
420,83,10000
420,84,10000
420,85,10000
420,86,67
420,87,59
420,88,10000
420,89,10000
420,90,10000
421,81,41
421,82,74
421,83,10000
421,84,94
421,85,10000
421,86,98
421,87,10000
421,88,12
421,89,10000
421,90,10000
422,81,10000
422,82,10000
422,83,60
422,84,34
422,85,10000
422,86,39
422,87,11
422,88,36
422,89,10000
422,90,10000
423,81,10000
423,82,10000
423,83,10000
423,84,10000
423,85,10000
423,86,71
423,87,10000
423,88,10000
423,89,24
423,90,6
424,81,10000
424,82,10000
424,83,10000
424,84,10000
424,85,93
424,86,78
424,87,10000
424,88,32
424,89,10000
424,90,41
425,81,10000
425,82,32
425,83,79
425,84,72
425,85,10000
425,86,10000
425,87,35
425,88,73
425,89,51
425,90,10000
426,81,10000
426,82,18
426,83,10000
426,84,14
426,85,10000
426,86,97
426,87,28
426,88,74
426,89,79
426,90,72
427,81,79
427,82,37
427,83,10000
427,84,37
427,85,60
427,86,10000
427,87,10000
427,88,10000
427,89,10000
427,90,10000
428,81,35
428,82,10000
428,83,10000
428,84,10
428,85,58
428,86,10000
428,87,10000
428,88,35
428,89,8
428,90,10000
429,81,13
429,82,10000
429,83,10000
429,84,86
429,85,10000
429,86,61
429,87,47
429,88,10000
429,89,10000
429,90,10000
430,81,10000
430,82,10000
430,83,10000
430,84,10000
430,85,32
430,86,10000
430,87,10000
430,88,10000
430,89,10000
430,90,25
431,81,33
431,82,42
431,83,12
431,84,28
431,85,10000
431,86,10000
431,87,10000
431,88,6
431,89,10000
431,90,94
432,81,91
432,82,10000
432,83,10000
432,84,10000
432,85,32
432,86,10000
432,87,10000
432,88,55
432,89,71
432,90,10000
433,81,6
433,82,3
433,83,11
433,84,32
433,85,14
433,86,35
433,87,10000
433,88,39
433,89,10000
433,90,10000
434,81,10000
434,82,59
434,83,47
434,84,57
434,85,10000
434,86,10000
434,87,10000
434,88,10000
434,89,10000
434,90,58
435,81,10000
435,82,96
435,83,10000
435,84,65
435,85,11
435,86,10000
435,87,10000
435,88,10000
435,89,76
435,90,39
436,81,10000
436,82,10000
436,83,10000
436,84,10000
436,85,10000
436,86,20
436,87,10000
436,88,10000
436,89,10000
436,90,43
437,81,10000
437,82,10000
437,83,96
437,84,10000
437,85,10000
437,86,4
437,87,52
437,88,20
437,89,79
437,90,10000
438,81,23
438,82,10000
438,83,91
438,84,10000
438,85,10000
438,86,10000
438,87,86
438,88,9
438,89,41
438,90,53
439,81,10000
439,82,42
439,83,10000
439,84,75
439,85,46
439,86,58
439,87,10000
439,88,40
439,89,10000
439,90,56
440,81,25
440,82,82
440,83,10000
440,84,2
440,85,22
440,86,15
440,87,10000
440,88,10000
440,89,83
440,90,78
441,81,10000
441,82,10000
441,83,60
441,84,67
