Configuration, ObservableConfiguration, Cost
51,11,99
51,12,10000
51,13,10000
51,14,11
51,15,10000
51,16,10000
51,17,85
51,18,10000
51,19,18
51,20,10000
52,11,10000
52,12,10000
52,13,1
52,14,73
52,15,12
52,16,33
52,17,10000
52,18,10000
52,19,10000
52,20,10000
53,11,10000
53,12,60
53,13,10000
53,14,10000
53,15,26
53,16,82
53,17,17
53,18,10000
53,19,10000
53,20,10000
54,11,10000
54,12,10000
54,13,10000
54,14,98
54,15,97
54,16,69
54,17,10000
54,18,10000
54,19,10000
54,20,45
55,11,10000
55,12,10000
55,13,10000
55,14,10000
55,15,73
55,16,27
55,17,10000
55,18,55
55,19,31
55,20,10000
56,11,10000
56,12,10000
56,13,10000
56,14,10000
56,15,98
56,16,10
56,17,10000
56,18,29
56,19,25
56,20,10000
57,11,21
57,12,65
57,13,10000
57,14,10000
57,15,2
57,16,8
57,17,44
57,18,77
57,19,10000
57,20,10000
58,11,10000
58,12,99
58,13,10000
58,14,5
58,15,69
58,16,10000
58,17,10000
58,18,58
58,19,90
58,20,84
59,11,10000
59,12,54
59,13,10000
59,14,10000
59,15,10000
59,16,43
59,17,41
59,18,96
59,19,28
59,20,10000
60,11,91
60,12,10000
60,13,33
60,14,61
60,15,48
60,16,10000
60,17,95
60,18,10000
60,19,13
60,20,10000
61,11,10000
61,12,44
61,13,43
61,14,10000
61,15,84
61,16,17
61,17,10000
61,18,10000
61,19,56
61,20,72
62,11,10000
62,12,10000
62,13,10000
62,14,27
62,15,75
62,16,46
62,17,52
62,18,86
62,19,10000
62,20,97
63,11,10000
63,12,10000
63,13,11
63,14,61
63,15,10000
63,16,38
63,17,10000
63,18,10000
63,19,17
63,20,42
64,11,52
64,12,47
64,13,75
64,14,10000
64,15,69
64,16,10000
64,17,10000
64,18,82
64,19,10000
64,20,63
65,11,61
65,12,10000
65,13,10000
65,14,38
65,15,10000
65,16,86
65,17,67
65,18,69
65,19,10000
65,20,51
66,11,10000
66,12,81
66,13,37
66,14,10000
66,15,10000
66,16,11
66,17,31
66,18,3
66,19,6
66,20,10000
67,11,10000
67,12,30
67,13,10000
67,14,10000
67,15,76
67,16,10000
67,17,70
67,18,76
67,19,10000
67,20,10000
68,11,26
68,12,18
68,13,10000
68,14,10000
68,15,10000
68,16,1
68,17,23
68,18,10000
68,19,10000
68,20,10000
69,11,10000
69,12,10000
69,13,63
69,14,10000
69,15,70
69,16,10000
69,17,10000
69,18,3
69,19,62
69,20,10000
70,11,10000
70,12,37
70,13,88
70,14,42
70,15,10000
70,16,19
70,17,60
70,18,47
70,19,83
70,20,83
71,11,32
71,12,82
71,13,92
71,14,10000
71,15,7
71,16,50
71,17,10000
71,18,44
71,19,46
71,20,35
72,11,61
72,12,10000
72,13,10000
72,14,66
72,15,40
72,16,10000
72,17,45
72,18,12
72,19,73
72,20,40
73,11,23
73,12,29
73,13,10000
73,14,23
73,15,97
73,16,10000
73,17,10000
73,18,91
73,19,10000
73,20,72
74,11,62
74,12,59
74,13,27
74,14,10000
74,15,66
74,16,12
74,17,10000
74,18,51
74,19,85
74,20,57
75,11,10000
75,12,10000
75,13,10000
75,14,59
75,15,91
75,16,49
75,17,10000
75,18,4
75,19,10000
75,20,52
76,11,27
76,12,75
76,13,48
76,14,10000
76,15,10000
76,16,10000
76,17,10000
76,18,40
76,19,10000
76,20,9
77,11,73
77,12,47
77,13,51
77,14,39
77,15,10000
77,16,10000
77,17,8
77,18,10000
77,19,10000
77,20,32
78,11,73
78,12,10000
78,13,87
78,14,10000
78,15,10000
78,16,3
78,17,28
78,18,16
78,19,10000
78,20,10000
79,11,10000
79,12,10000
