Configuration, ObservableConfiguration, Cost
601,121,16
601,122,10000
601,123,10000
601,124,9
601,125,10000
601,126,10000
601,127,79
601,128,54
601,129,10000
601,130,10000
602,121,10000
602,122,10000
602,123,10000
602,124,21
602,125,10000
602,126,10000
602,127,10000
602,128,10000
602,129,10000
602,130,19
603,121,7
603,122,10000
603,123,10000
603,124,55
603,125,64
603,126,61
603,127,10000
603,128,10000
603,129,10000
603,130,10000
604,121,89
604,122,10000
604,123,10000
604,124,22
604,125,10000
604,126,16
604,127,10000
604,128,27
604,129,5
604,130,51
605,121,10000
605,122,44
605,123,63
605,124,60
605,125,10000
605,126,94
605,127,95
605,128,59
605,129,48
605,130,10000
606,121,84
606,122,10000
606,123,10000
606,124,10000
606,125,10000
606,126,10000
606,127,6
606,128,15
606,129,10000
606,130,37
607,121,18
607,122,77
607,123,10000
607,124,4
607,125,10000
607,126,10000
607,127,5
607,128,10000
607,129,10000
607,130,93
608,121,10000
608,122,60
608,123,48
608,124,77
608,125,34
608,126,10000
608,127,10000
608,128,10000
608,129,10000
608,130,10000
609,121,2
609,122,10000
609,123,50
609,124,48
609,125,10000
609,126,10000
609,127,10000
609,128,80
609,129,10000
609,130,10000
610,121,89
610,122,41
610,123,10000
610,124,66
610,125,10000
610,126,29
610,127,90
610,128,61
610,129,89
610,130,81
611,121,64
611,122,10000
611,123,26
611,124,10000
611,125,60
611,126,10000
611,127,10000
611,128,59
611,129,10000
611,130,75
612,121,22
612,122,10000
612,123,12
612,124,10000
612,125,79
612,126,10000
612,127,10000
612,128,10000
612,129,90
612,130,10000
613,121,10000
613,122,65
613,123,10000
613,124,79
613,125,10000
613,126,72
613,127,47
613,128,10000
613,129,10000
613,130,10000
614,121,87
614,122,29
614,123,10000
614,124,87
614,125,68
614,126,10000
614,127,10000
614,128,10000
614,129,75
614,130,10000
615,121,10000
615,122,10000
615,123,10000
615,124,10000
615,125,23
615,126,10000
615,127,52
615,128,55
615,129,10000
615,130,10000
616,121,10000
616,122,8
616,123,10000
616,124,12
616,125,98
616,126,43
616,127,10000
616,128,10
616,129,79
616,130,47
617,121,10000
617,122,10000
617,123,5
617,124,74
617,125,10000
617,126,10000
617,127,10000
617,128,22
617,129,10000
617,130,77
618,121,78
618,122,10000
618,123,66
618,124,9
618,125,10000
618,126,10000
618,127,10000
618,128,10000
618,129,10000
618,130,10000
619,121,10000
619,122,10000
619,123,10000
619,124,10000
619,125,10000
619,126,10000
619,127,100
619,128,87
619,129,10000
619,130,10000
620,121,10000
620,122,10000
620,123,28
620,124,10000
620,125,30
620,126,10000
620,127,10000
620,128,84
620,129,10000
620,130,10000
621,121,38
621,122,10000
621,123,29
621,124,10000
621,125,60
621,126,10000
621,127,10000
621,128,83
621,129,10000
621,130,68
622,121,31
622,122,10000
622,123,10000
622,124,64
622,125,5
622,126,1
622,127,37
622,128,10000
622,129,10000
622,130,10000
623,121,48
623,122,10000
623,123,4
623,124,29
623,125,15
623,126,10000
623,127,10000
623,128,41
623,129,10000
623,130,10000
624,121,10000
624,122,10000
624,123,10000
624,124,84
624,125,78
624,126,10000
624,127,10000
624,128,99
624,129,92
624,130,10000
625,121,19
625,122,49
625,123,10000
625,124,78
625,125,20
625,126,10000
625,127,2
625,128,53
625,129,10000
625,130,10000
626,121,7
626,122,71
626,123,10000
626,124,36
626,125,10000
626,126,40
626,127,73
626,128,77
626,129,10000
626,130,19
627,121,10000
627,122,89
627,123,36
627,124,71
627,125,10000
627,126,10000
627,127,10000
627,128,82
627,129,10000
627,130,10000
628,121,10000
628,122,77
628,123,10000
628,124,72
628,125,42
628,126,50
628,127,10000
628,128,21
628,129,10000
628,130,83
629,121,10000
629,122,65
629,123,10000
629,124,10000
629,125,38
629,126,10000
629,127,80
629,128,10000
629,129,10000
629,130,10000
630,121,53
630,122,10000
630,123,10000
630,124,10000
630,125,10000
630,126,29
630,127,13
630,128,10000
630,129,98
630,130,100
631,121,6
631,122,10000
631,123,94
631,124,10000
631,125,31
631,126,41
631,127,27
631,128,10000
631,129,28
631,130,10000
632,121,10000
632,122,71
632,123,34
632,124,86
632,125,16
632,126,68
632,127,10000
632,128,10000
632,129,10000
632,130,10000
633,121,59
633,122,10000
633,123,71
633,124,85
633,125,91
633,126,25
633,127,10000
633,128,10000
633,129,37
633,130,10000
634,121,10000
634,122,10000
634,123,10000
634,124,10000
634,125,10000
634,126,2
634,127,21
634,128,10000
634,129,10000
634,130,94
635,121,46
635,122,23
635,123,10000
635,124,97
635,125,10000
635,126,95
635,127,10000
635,128,32
635,129,89
635,130,10000
636,121,10000
636,122,3
636,123,60
636,124,10000
636,125,10000
636,126,10000
636,127,10000
636,128,48
636,129,80
636,130,39
637,121,14
637,122,10000
637,123,84
637,124,96
637,125,47
637,126,10000
637,127,10000
637,128,95
637,129,10000
637,130,98
638,121,10000
638,122,72
638,123,7
638,124,10000
638,125,14
638,126,10000
638,127,95
638,128,92
638,129,10000
638,130,10000
639,121,10000
639,122,19
639,123,69
639,124,86
639,125,10000
639,126,96
639,127,10000
639,128,10000
639,129,10000
639,130,10000
640,121,10000
640,122,100
640,123,5
640,124,10000
640,125,10000
640,126,10000
640,127,10000
640,128,10000
640,129,29
640,130,23
641,121,45
641,122,85
641,123,10000
641,124,10000
641,125,74
641,126,10000
641,127,38
641,128,10000
641,129,42
641,130,28
642,121,59
642,122,10000
642,123,46
642,124,10000
642,125,50
642,126,1
642,127,10000
642,128,88
642,129,70
642,130,93
643,121,10000
643,122,16
643,123,43
643,124,24
643,125,36
643,126,10000
643,127,36
643,128,10000
643,129,10000
643,130,10000
644,121,10000
644,122,14
644,123,10000
644,124,16
644,125,25
644,126,79
644,127,10000
644,128,73
644,129,43
644,130,8
645,121,10000
645,122,10000
645,123,79
645,124,47
645,125,14
645,126,10000
645,127,64
645,128,27
645,129,31
645,130,36
646,121,10000
646,122,85
646,123,10000
646,124,10000
646,125,17
646,126,10000
646,127,72
646,128,10000
646,129,10000
646,130,10000
647,121,56
647,122,70
647,123,76
647,124,77
647,125,10000
647,126,57
647,127,10000
647,128,10000
647,129,10000
647,130,10000
648,121,10000
648,122,70
648,123,44
648,124,10000
648,125,10000
648,126,10000
648,127,79
648,128,10000
648,129,20
648,130,10000
649,121,10000
649,122,4
649,123,59
649,124,10000
649,125,17
649,126,10000
649,127,10000
649,128,10000
649,129,10000
649,130,20
650,121,10000
650,122,10000
650,123,75
650,124,10000
650,125,59
650,126,47
650,127,2
650,128,25
650,129,18
650,130,8
Budget,582
