Configuration, ObservableConfiguration, Cost
301,85,21
301,86,12
301,87,10000
301,88,75
301,89,10000
301,90,10000
301,91,60
301,92,10000
301,93,10000
301,94,10000
301,95,10000
301,96,14
301,97,35
301,98,10000
302,85,80
302,86,63
302,87,10000
302,88,37
302,89,93
302,90,10000
302,91,20
302,92,10000
302,93,53
302,94,10000
302,95,89
302,96,16
302,97,32
302,98,10000
303,85,10000
303,86,80
303,87,10000
303,88,10000
303,89,50
303,90,10000
303,91,38
303,92,10000
303,93,10000
303,94,14
303,95,10000
303,96,66
303,97,10000
303,98,10000
304,85,76
304,86,10000
304,87,15
304,88,10000
304,89,13
304,90,49
304,91,10000
304,92,32
304,93,10000
304,94,21
304,95,10000
304,96,52
304,97,82
304,98,91
305,85,12
305,86,80
305,87,10000
305,88,18
305,89,10000
305,90,10000
305,91,10000
305,92,56
305,93,25
305,94,56
305,95,15
305,96,10000
305,97,10000
305,98,10000
306,85,85
306,86,53
306,87,64
306,88,97
306,89,10000
306,90,30
306,91,10000
306,92,10000
306,93,67
306,94,2
306,95,10000
306,96,10000
306,97,10000
306,98,10000
307,85,10000
307,86,32
307,87,10
307,88,10000
307,89,58
307,90,42
307,91,27
307,92,26
307,93,10000
307,94,10000
307,95,10000
307,96,10000
307,97,10000
307,98,98
308,85,10000
308,86,43
308,87,47
308,88,10000
308,89,20
308,90,42
308,91,10000
308,92,10000
308,93,71
308,94,94
308,95,10000
308,96,13
308,97,10000
308,98,95
309,85,10000
309,86,10000
309,87,10000
309,88,29
309,89,56
309,90,91
309,91,43
309,92,10000
309,93,66
309,94,44
309,95,55
309,96,84
309,97,10000
309,98,10000
310,85,19
310,86,60
310,87,55
310,88,10000
310,89,98
310,90,10000
310,91,10000
310,92,10000
310,93,57
310,94,10
310,95,10000
310,96,10000
310,97,10000
310,98,80
311,85,64
311,86,35
311,87,91
311,88,18
311,89,10000
311,90,40
311,91,10000
311,92,10000
311,93,1
311,94,10000
311,95,10000
311,96,10000
311,97,10000
311,98,10000
312,85,13
312,86,10000
312,87,33
312,88,33
312,89,37
312,90,98
312,91,10000
312,92,10000
312,93,10000
312,94,20
312,95,89
312,96,56
312,97,77
312,98,10000
313,85,57
313,86,69
313,87,10000
313,88,10000
313,89,3
313,90,12
313,91,65
313,92,16
313,93,10000
313,94,56
313,95,96
313,96,10000
313,97,10000
313,98,2
314,85,10000
314,86,10000
314,87,10000
314,88,10000
314,89,10000
314,90,9
314,91,36
314,92,10000
314,93,36
314,94,10000
314,95,43
314,96,21
314,97,75
314,98,10000
315,85,10000
315,86,27
315,87,95
315,88,10000
315,89,10000
315,90,10000
315,91,10000
315,92,52
315,93,10000
315,94,10000
315,95,31
315,96,10000
315,97,10000
315,98,66
316,85,10000
316,86,10000
316,87,66
316,88,61
316,89,10000
316,90,2
316,91,10000
316,92,10000
316,93,10000
316,94,10000
316,95,49
316,96,93
316,97,4
316,98,19
317,85,89
317,86,57
317,87,61
317,88,10000
317,89,72
317,90,10000
317,91,10000
317,92,65
317,93,10000
317,94,10000
317,95,10000
317,96,10000
317,97,10000
317,98,10000
318,85,83
318,86,7
318,87,10000
318,88,70
318,89,10000
318,90,10000
318,91,10000
318,92,10000
318,93,10000
318,94,10000
318,95,51
318,96,8
318,97,34
318,98,94
319,85,10000
319,86,91
319,87,10000
319,88,10000
319,89,10000
319,90,10000
319,91,10000
319,92,10000
319,93,10000
319,94,10000
319,95,10000
319,96,10000
319,97,10000
319,98,10000
320,85,10000
320,86,12
320,87,56
320,88,40
320,89,44
320,90,13
320,91,90
320,92,98
320,93,10000
320,94,91
320,95,94
320,96,83
320,97,14
320,98,10000
321,85,10000
321,86,68
321,87,9
321,88,10000
321,89,10000
321,90,10000
321,91,13
321,92,10000
321,93,10000
321,94,10000
321,95,10000
321,96,10000
321,97,10000
321,98,45
322,85,10000
322,86,10000
322,87,10000
322,88,8
322,89,10000
322,90,10000
322,91,71
322,92,10000
322,93,19
322,94,73
322,95,10000
322,96,10000
322,97,10000
322,98,61
323,85,10000
323,86,10000
323,87,10000
323,88,6
323,89,20
323,90,10000
323,91,10000
323,92,10000
323,93,62
323,94,10000
323,95,6
323,96,81
323,97,10000
323,98,10000
324,85,10000
324,86,19
324,87,10000
324,88,54
324,89,10000
324,90,7
324,91,10000
324,92,96
324,93,10000
324,94,10000
324,95,10000
324,96,26
324,97,10000
324,98,10000
325,85,63
325,86,81
325,87,10000
325,88,10000
325,89,91
325,90,60
325,91,10000
325,92,10000
325,93,42
325,94,98
325,95,26
325,96,10000
325,97,10000
325,98,10000
326,85,33
326,86,10000
326,87,10000
326,88,10000
326,89,37
326,90,10000
326,91,10000
326,92,10000
326,93,10000
326,94,10000
326,95,63
326,96,7
326,97,24
326,98,10000
327,85,10000
327,86,100
327,87,10000
327,88,15
327,89,32
327,90,17
327,91,10000
327,92,10000
327,93,10000
327,94,10000
327,95,10000
327,96,69
327,97,69
327,98,10000
328,85,87
328,86,50
328,87,88
328,88,10000
328,89,7
328,90,10000
328,91,36
328,92,10000
328,93,88
328,94,11
328,95,61
328,96,10000
328,97,18
328,98,10000
329,85,10000
329,86,10000
329,87,31
329,88,10000
329,89,79
329,90,10000
329,91,89
329,92,10000
329,93,90
329,94,10000
329,95,10000
329,96,2
329,97,95
329,98,57
330,85,10000
330,86,10000
330,87,10000
330,88,77
330,89,10000
330,90,34
330,91,10000
330,92,10000
330,93,10000
330,94,98
330,95,20
330,96,17
330,97,10000
330,98,10000
331,85,10000
331,86,10000
331,87,10000
331,88,10000
331,89,10000
331,90,83
331,91,9
331,92,10000
331,93,38
331,94,20
331,95,10000
331,96,10000
331,97,28
331,98,62
332,85,10
332,86,74
332,87,10000
332,88,10000
332,89,10000
332,90,10000
332,91,95
332,92,10000
332,93,95
332,94,42
332,95,10000
332,96,10000
332,97,10000
332,98,52
333,85,10000
333,86,10000
333,87,1
333,88,10000
333,89,10000
333,90,10000
333,91,46
333,92,10000
333,93,89
333,94,10000
333,95,10000
333,96,10000
333,97,42
333,98,77
334,85,71
334,86,10000
334,87,90
334,88,10000
334,89,10000
334,90,85
334,91,16
334,92,74
334,93,10000
334,94,34
334,95,25
334,96,10000
334,97,48
334,98,10000
335,85,52
335,86,60
335,87,10000
335,88,7
335,89,10000
335,90,10000
335,91,10000
335,92,10000
335,93,6
335,94,88
335,95,24
335,96,10000
335,97,71
335,98,10000
336,85,31
336,86,10000
336,87,10000
336,88,10000
336,89,10000
336,90,10000
336,91,33
336,92,97
336,93,10000
336,94,10000
336,95,67
336,96,71
336,97,70
336,98,10000
337,85,10000
337,86,10000
337,87,10000
337,88,93
337,89,10000
337,90,10000
337,91,47
337,92,22
