Configuration, ObservableConfiguration, Cost
1451,407,91
1451,408,33
1451,409,10000
1451,410,60
1451,411,10000
1451,412,10000
1451,413,31
1451,414,10000
1451,415,10000
1451,416,10000
1451,417,57
1451,418,10000
1451,419,10000
1451,420,10000
1452,407,79
1452,408,10000
1452,409,50
1452,410,75
1452,411,31
1452,412,69
1452,413,28
1452,414,41
1452,415,10000
1452,416,80
1452,417,53
1452,418,12
1452,419,39
1452,420,98
1453,407,10000
1453,408,10000
1453,409,10000
1453,410,10000
1453,411,10000
1453,412,20
1453,413,97
1453,414,73
1453,415,40
1453,416,10000
1453,417,10000
1453,418,10000
1453,419,10000
1453,420,13
1454,407,99
1454,408,10000
1454,409,10000
1454,410,10000
1454,411,75
1454,412,25
1454,413,10000
1454,414,10000
1454,415,68
1454,416,10000
1454,417,24
1454,418,63
1454,419,45
1454,420,96
1455,407,10000
1455,408,10000
1455,409,53
1455,410,10000
1455,411,32
1455,412,10000
1455,413,82
1455,414,10000
1455,415,10000
1455,416,62
1455,417,80
1455,418,10000
1455,419,10000
1455,420,21
1456,407,59
1456,408,36
1456,409,10000
1456,410,86
1456,411,18
1456,412,41
1456,413,3
1456,414,10000
1456,415,86
1456,416,10000
1456,417,10000
1456,418,10000
1456,419,10000
1456,420,51
1457,407,10000
1457,408,35
1457,409,10000
1457,410,10000
1457,411,10000
1457,412,10000
1457,413,10000
1457,414,62
1457,415,10000
1457,416,5
1457,417,66
1457,418,5
1457,419,48
1457,420,10000
1458,407,5
1458,408,93
1458,409,79
1458,410,10000
1458,411,10000
1458,412,32
1458,413,10000
1458,414,10000
1458,415,76
1458,416,10000
1458,417,10000
1458,418,93
1458,419,10000
1458,420,10000
1459,407,10000
1459,408,19
1459,409,10000
1459,410,10000
1459,411,10000
1459,412,71
1459,413,62
1459,414,49
1459,415,33
1459,416,10000
1459,417,10000
1459,418,61
1459,419,10000
1459,420,10000
1460,407,10000
1460,408,64
1460,409,10000
1460,410,10000
1460,411,10000
1460,412,10000
1460,413,10000
1460,414,33
1460,415,10000
1460,416,50
1460,417,66
1460,418,10000
1460,419,10000
1460,420,29
1461,407,36
1461,408,87
1461,409,6
1461,410,10000
1461,411,14
1461,412,72
1461,413,4
1461,414,28
1461,415,10000
1461,416,81
1461,417,58
1461,418,10000
1461,419,10000
1461,420,9
1462,407,45
1462,408,10000
1462,409,22
1462,410,52
1462,411,10000
1462,412,7
1462,413,10000
1462,414,39
1462,415,10000
1462,416,99
1462,417,100
1462,418,10000
1462,419,28
1462,420,10000
1463,407,10000
1463,408,10000
1463,409,69
1463,410,64
1463,411,10000
1463,412,10000
1463,413,10000
1463,414,68
1463,415,33
1463,416,10000
1463,417,10000
1463,418,10000
1463,419,26
1463,420,10000
1464,407,10000
1464,408,87
1464,409,10000
1464,410,18
1464,411,10000
1464,412,36
1464,413,10000
1464,414,14
1464,415,10000
1464,416,10000
1464,417,10000
1464,418,10000
1464,419,42
1464,420,71
1465,407,6
1465,408,10000
1465,409,10000
1465,410,23
1465,411,1
1465,412,91
1465,413,10000
1465,414,10000
1465,415,10000
1465,416,11
1465,417,10000
1465,418,99
1465,419,10000
1465,420,31
1466,407,10000
1466,408,10000
1466,409,97
1466,410,81
1466,411,10000
1466,412,10000
1466,413,32
1466,414,5
1466,415,10000
1466,416,70
1466,417,10000
1466,418,100
1466,419,69
1466,420,10000
1467,407,62
1467,408,11
1467,409,71
1467,410,10000
1467,411,79
1467,412,10000
1467,413,10000
1467,414,39
1467,415,28
1467,416,10000
1467,417,4
1467,418,96
1467,419,38
1467,420,83
1468,407,14
1468,408,19
1468,409,31
1468,410,91
1468,411,52
1468,412,2
1468,413,23
1468,414,39
1468,415,83
1468,416,10000
1468,417,30
1468,418,57
1468,419,58
1468,420,10000
1469,407,73
1469,408,10000
1469,409,49
1469,410,10000
1469,411,63
1469,412,10000
1469,413,84
1469,414,88
1469,415,66
1469,416,10000
1469,417,10
1469,418,10000
1469,419,11
1469,420,49
1470,407,10000
1470,408,54
1470,409,10000
1470,410,42
1470,411,10000
1470,412,10000
1470,413,37
1470,414,54
1470,415,10000
1470,416,10000
1470,417,2
1470,418,24
1470,419,27
1470,420,10000
1471,407,92
1471,408,10000
1471,409,10000
1471,410,10000
1471,411,58
1471,412,10000
1471,413,10000
1471,414,10000
1471,415,43
1471,416,71
1471,417,59
1471,418,93
1471,419,81
1471,420,90
1472,407,10000
1472,408,10000
1472,409,10000
1472,410,4
1472,411,86
1472,412,10000
1472,413,59
1472,414,48
1472,415,76
1472,416,3
1472,417,57
1472,418,10000
1472,419,70
1472,420,43
1473,407,12
1473,408,4
1473,409,10000
1473,410,10000
1473,411,10000
1473,412,94
1473,413,10000
1473,414,10000
1473,415,52
1473,416,60
1473,417,10000
1473,418,47
