Configuration, ObservableConfiguration, Cost
1401,393,99
1401,394,21
1401,395,48
1401,396,10000
1401,397,10000
1401,398,99
1401,399,2
1401,400,98
1401,401,84
1401,402,63
1401,403,10000
1401,404,10000
1401,405,66
1401,406,74
1402,393,55
1402,394,56
1402,395,28
1402,396,10000
1402,397,75
1402,398,10000
1402,399,40
1402,400,40
1402,401,61
1402,402,10000
1402,403,10000
1402,404,10000
1402,405,54
1402,406,10000
1403,393,10000
1403,394,10000
1403,395,10000
1403,396,3
1403,397,10000
1403,398,41
1403,399,63
1403,400,10000
1403,401,63
1403,402,10000
1403,403,86
1403,404,80
1403,405,10000
1403,406,10000
1404,393,70
1404,394,75
1404,395,34
1404,396,73
1404,397,10000
1404,398,89
1404,399,10000
1404,400,10000
1404,401,59
1404,402,81
1404,403,10000
1404,404,74
1404,405,10000
1404,406,16
1405,393,5
1405,394,10000
1405,395,99
1405,396,87
1405,397,10000
1405,398,10000
1405,399,69
1405,400,80
1405,401,10000
1405,402,44
1405,403,1
1405,404,10000
1405,405,10000
1405,406,50
1406,393,10000
1406,394,10000
1406,395,10000
1406,396,98
1406,397,56
1406,398,10000
1406,399,10000
1406,400,11
1406,401,10000
1406,402,89
1406,403,33
1406,404,10000
1406,405,10000
1406,406,12
1407,393,10000
1407,394,10000
1407,395,86
1407,396,51
1407,397,10000
1407,398,10000
1407,399,34
1407,400,10000
1407,401,10000
1407,402,61
1407,403,10000
1407,404,32
1407,405,10000
1407,406,10000
1408,393,10000
1408,394,10000
1408,395,10000
1408,396,10000
1408,397,10000
1408,398,10000
1408,399,10000
1408,400,2
1408,401,10000
1408,402,30
1408,403,10000
1408,404,10000
1408,405,10000
1408,406,74
1409,393,9
1409,394,10000
1409,395,92
1409,396,88
1409,397,10000
1409,398,10000
1409,399,33
1409,400,42
1409,401,25
1409,402,10000
1409,403,36
1409,404,52
1409,405,10000
1409,406,10000
1410,393,4
1410,394,10000
1410,395,69
1410,396,10000
1410,397,10000
1410,398,34
1410,399,10000
1410,400,74
1410,401,46
1410,402,23
1410,403,10000
1410,404,51
1410,405,10000
1410,406,33
1411,393,10000
1411,394,57
1411,395,10000
1411,396,45
1411,397,53
1411,398,10000
1411,399,61
1411,400,57
1411,401,10000
1411,402,10000
1411,403,98
1411,404,10
1411,405,10000
1411,406,10000
1412,393,71
1412,394,12
1412,395,49
1412,396,10000
1412,397,10000
1412,398,6
1412,399,85
1412,400,10000
1412,401,10000
1412,402,56
1412,403,10000
1412,404,8
1412,405,10000
1412,406,41
1413,393,10000
1413,394,95
1413,395,2
1413,396,10000
1413,397,10000
1413,398,65
1413,399,10000
1413,400,1
1413,401,10000
1413,402,10000
1413,403,95
1413,404,10000
1413,405,10000
1413,406,10000
1414,393,10000
1414,394,78
1414,395,53
1414,396,38
1414,397,16
1414,398,7
1414,399,10000
1414,400,68
1414,401,41
1414,402,10000
1414,403,10000
1414,404,10000
1414,405,10000
1414,406,10000
1415,393,10000
1415,394,24
1415,395,27
1415,396,10000
1415,397,10000
1415,398,25
1415,399,10000
1415,400,31
1415,401,89
1415,402,28
1415,403,51
1415,404,10000
1415,405,10000
1415,406,69
1416,393,87
1416,394,82
1416,395,20
1416,396,74
1416,397,10000
1416,398,10000
1416,399,10000
1416,400,10000
1416,401,10000
1416,402,10000
1416,403,10000
1416,404,25
1416,405,5
1416,406,2
1417,393,10000
1417,394,9
1417,395,10000
1417,396,10000
1417,397,34
1417,398,10000
1417,399,10000
1417,400,10000
1417,401,64
1417,402,23
1417,403,28
1417,404,27
1417,405,10000
1417,406,10000
1418,393,10000
1418,394,10000
1418,395,10000
1418,396,28
