Configuration, ObservableConfiguration, Cost
1,1,37
1,2,10000
1,3,10000
1,4,17
1,5,99
1,6,13
1,7,10000
1,8,10000
1,9,10000
1,10,10000
2,1,10000
2,2,58
2,3,10000
2,4,96
2,5,10000
2,6,10000
2,7,10000
2,8,10000
2,9,68
2,10,64
3,1,77
3,2,60
3,3,10000
3,4,10000
3,5,39
3,6,26
3,7,10000
3,8,44
3,9,10000
3,10,84
4,1,10000
4,2,28
4,3,75
4,4,56
4,5,10000
4,6,10000
4,7,10000
4,8,10000
4,9,10000
4,10,10000
5,1,45
5,2,77
5,3,100
5,4,10000
5,5,17
5,6,10000
5,7,69
5,8,17
5,9,83
5,10,21
6,1,91
6,2,6
6,3,10000
6,4,10000
6,5,10000
6,6,10000
6,7,10000
6,8,87
6,9,67
6,10,10000
7,1,12
7,2,68
7,3,71
7,4,10000
7,5,10000
7,6,39
7,7,64
7,8,82
7,9,10000
7,10,10000
8,1,31
8,2,4
8,3,30
8,4,10000
8,5,10000
8,6,93
8,7,30
8,8,10000
8,9,10000
8,10,14
9,1,10000
9,2,4
9,3,10000
9,4,10000
9,5,10000
9,6,1
9,7,80
9,8,86
9,9,10000
9,10,83
10,1,18
10,2,49
10,3,56
10,4,95
10,5,28
10,6,99
10,7,10000
10,8,10000
10,9,63
10,10,10000
11,1,87
11,2,58
11,3,61
11,4,10000
11,5,10000
11,6,93
11,7,10000
11,8,9
11,9,10000
11,10,9
12,1,44
12,2,10000
12,3,21
12,4,50
12,5,10000
12,6,10000
12,7,10000
12,8,10000
12,9,10000
12,10,10000
13,1,11
13,2,11
13,3,10000
13,4,50
13,5,5
13,6,10000
13,7,10000
13,8,10000
13,9,55
13,10,27
14,1,10000
14,2,50
14,3,10000
14,4,37
14,5,61
14,6,10000
14,7,90
14,8,10000
14,9,10000
14,10,10000
15,1,97
15,2,72
15,3,10000
15,4,41
15,5,10000
15,6,10000
15,7,10000
15,8,10000
15,9,10000
15,10,90
16,1,53
16,2,31
16,3,88
16,4,10000
16,5,10000
16,6,10000
16,7,10000
16,8,4
16,9,10000
16,10,10000
17,1,74
17,2,10000
17,3,29
17,4,11
17,5,10000
17,6,14
17,7,10000
17,8,10000
17,9,51
17,10,73
18,1,28
18,2,10000
18,3,10000
18,4,83
18,5,10000
18,6,10000
18,7,10000
18,8,67
18,9,10000
18,10,72
19,1,10000
19,2,10000
19,3,10000
19,4,10000
19,5,10000
19,6,85
19,7,10000
19,8,23
19,9,47
19,10,10000
20,1,10000
20,2,31
20,3,92
20,4,10000
20,5,10000
20,6,10000
20,7,96
20,8,10000
20,9,21
20,10,10000
21,1,10000
21,2,53
21,3,10000
21,4,89
21,5,10000
21,6,3
21,7,86
21,8,1
21,9,42
21,10,10000
22,1,10000
22,2,10000
22,3,91
22,4,10000
22,5,73
22,6,76
22,7,76
22,8,10000
22,9,59
22,10,78
23,1,62
23,2,12
23,3,83
23,4,10000
23,5,10000
23,6,10000
23,7,35
23,8,10000
23,9,60
23,10,10000
24,1,9
24,2,7
24,3,62
24,4,10000
24,5,85
24,6,10000
24,7,10000
24,8,70
24,9,10000
24,10,72
25,1,85
25,2,10000
25,3,10000
25,4,29
25,5,89
25,6,68
25,7,56
25,8,16
25,9,29
25,10,10000
26,1,10000
26,2,88
26,3,10000
26,4,36
26,5,76
26,6,10000
26,7,10000
26,8,17
26,9,17
26,10,22
27,1,10000
27,2,10000
27,3,10000
27,4,10000
27,5,10000
27,6,47
27,7,73
27,8,73
27,9,6
27,10,10000
28,1,10000
28,2,10000
28,3,10000
28,4,63
28,5,14
28,6,10000
28,7,24
28,8,10000
28,9,73
28,10,10000
29,1,10000
29,2,10000
29,3,67
29,4,10000
29,5,100
29,6,71
29,7,50
29,8,47
29,9,10000
29,10,10000
30,1,10000
30,2,19
30,3,4
30,4,32
30,5,10000
30,6,10000
30,7,10000
30,8,10000
30,9,10000
30,10,10000
31,1,25
31,2,68
31,3,10000
31,4,10000
31,5,76
31,6,10000
31,7,10000
31,8,18
31,9,12
31,10,5
32,1,31
32,2,82
32,3,14
32,4,10000
32,5,10000
32,6,40
