Configuration, ObservableConfiguration, Cost
501,181,78,
501,182,63,
501,183,10000,
501,184,10000,
501,185,10000,
501,186,10000,
501,187,10000,
501,188,42,
501,189,12,
501,190,36,
501,191,10000,
501,192,10000,
501,193,10,
501,194,10000,
501,195,2,
501,196,10000,
501,197,31,
501,198,63,
502,181,10000,
502,182,11,
502,183,78,
502,184,10000,
502,185,10000,
502,186,17,
502,187,10000,
502,188,10000,
502,189,10000,
502,190,10000,
502,191,10000,
502,192,10000,
502,193,10000,
502,194,63,
502,195,78,
502,196,10000,
502,197,81,
502,198,10000,
503,181,10000,
503,182,96,
503,183,58,
503,184,10000,
503,185,10000,
503,186,10000,
503,187,10000,
503,188,10000,
503,189,10000,
503,190,10000,
503,191,96,
503,192,25,
503,193,10000,
503,194,40,
503,195,90,
503,196,39,
503,197,10000,
503,198,78,
504,181,10000,
504,182,10000,
504,183,10000,
504,184,41,
504,185,10000,
504,186,99,
504,187,10000,
504,188,45,
504,189,10000,
504,190,10000,
504,191,61,
504,192,10000,
504,193,57,
504,194,83,
504,195,14,
504,196,10000,
504,197,10000,
504,198,10000,
505,181,10000,
505,182,87,
505,183,10,
505,184,3,
505,185,10000,
505,186,10,
505,187,10000,
505,188,10000,
505,189,94,
505,190,89,
505,191,10000,
505,192,10000,
505,193,10000,
505,194,98,
505,195,79,
505,196,11,
505,197,10000,
505,198,10000,
506,181,10000,
506,182,62,
506,183,10000,
506,184,10000,
506,185,10000,
506,186,50,
506,187,57,
506,188,6,
506,189,10000,
506,190,32,
506,191,10,
506,192,81,
506,193,91,
506,194,10000,
506,195,42,
506,196,10000,
506,197,20,
506,198,10000,
507,181,80,
507,182,10000,
507,183,49,
507,184,44,
507,185,7,
507,186,52,
507,187,16,
507,188,67,
507,189,10000,
507,190,10000,
507,191,10000,
507,192,10000,
507,193,10000,
507,194,1,
507,195,10000,
507,196,10000,
507,197,10000,
507,198,10000,
508,181,10000,
508,182,10000,
508,183,10000,
508,184,81,
508,185,67,
508,186,10000,
508,187,10000,
508,188,99,
508,189,64,
508,190,77,
508,191,57,
508,192,51,
508,193,10000,
508,194,10000,
508,195,35,
508,196,10000,
508,197,22,
508,198,55,
509,181,68,
509,182,12,
509,183,92,
509,184,10000,
509,185,3,
509,186,10000,
509,187,79,
509,188,100,
509,189,84,
509,190,19,
509,191,10000,
509,192,10000,
509,193,10000,
509,194,10000,
509,195,53,
509,196,31,
509,197,10000,
509,198,65,
510,181,5,
510,182,10000,
510,183,10000,
510,184,6,
510,185,10000,
510,186,82,
510,187,75,
510,188,10000,
510,189,83,
510,190,10000,
510,191,70,
510,192,10000,
510,193,55,
510,194,10000,
510,195,87,
510,196,15,
510,197,32,
510,198,10000,
511,181,10000,
511,182,48,
511,183,10000,
511,184,95,
511,185,65,
511,186,10000,
511,187,10000,
511,188,4,
511,189,37,
511,190,11,
511,191,10000,
511,192,10000,
511,193,10000,
511,194,100,
511,195,10000,
511,196,10000,
511,197,3,
511,198,10000,
512,181,10000,
512,182,64,
512,183,10000,
512,184,10000,
512,185,10000,
512,186,68,
512,187,91,
512,188,10000,
512,189,10000,
512,190,10000,
512,191,63,
512,192,10000,
512,193,10000,
512,194,10000,
512,195,10000,
512,196,78,
512,197,46,
512,198,54,
513,181,10000,
513,182,54,
513,183,85,
513,184,10000,
513,185,79,
513,186,10000,
513,187,10000,
513,188,10000,
513,189,10000,
513,190,10000,
513,191,90,
513,192,97,
513,193,10000,
513,194,45,
513,195,66,
513,196,10000,
513,197,26,
513,198,10000,
514,181,10000,
514,182,20,
514,183,10000,
514,184,80,
514,185,10000,
514,186,79,
514,187,10000,
514,188,95,
514,189,87,
514,190,33,
514,191,10000,
514,192,10000,
514,193,10000,
514,194,52,
514,195,10000,
514,196,10000,
514,197,75,
514,198,25,
515,181,12,
515,182,10000,
515,183,10000,
515,184,10000,
515,185,10000,
515,186,10000,
515,187,73,
515,188,10000,
515,189,46,
515,190,42,
515,191,21,
515,192,64,
515,193,33,
515,194,12,
515,195,10000,
515,196,10000,
515,197,10000,
515,198,10000,
516,181,47,
516,182,51,
516,183,10000,
516,184,76,
516,185,31,
516,186,65,
516,187,10000,
516,188,10000,
516,189,10000,
516,190,10000,
516,191,10000,
516,192,24,
516,193,10000,
516,194,10000,
516,195,39,
516,196,62,
516,197,10000,
516,198,10000,
517,181,10000,
517,182,10000,
517,183,10000,
517,184,10000,
517,185,29,
517,186,76,
517,187,10000,
517,188,10000,
517,189,10000,
517,190,10000,
517,191,10000,
517,192,10000,
517,193,50,
517,194,10000,
517,195,10000,
517,196,22,
517,197,10000,
517,198,10000,
518,181,8,
518,182,21,
518,183,10000,
518,184,39,
518,185,1,
518,186,10000,
518,187,18,
518,188,10000,
518,189,41,
518,190,57,
518,191,10000,
518,192,10000,
518,193,10000,
518,194,99,
518,195,10000,
518,196,10000,
518,197,70,
518,198,11,
519,181,63,
519,182,10000,
519,183,45,
519,184,45,
519,185,45,
519,186,10000,
519,187,13,
519,188,84,
519,189,10000,
519,190,10000,
519,191,12,
519,192,53,
519,193,71,
519,194,10000,
519,195,10000,
519,196,14,
519,197,33,
519,198,10000,
520,181,10000,
520,182,10000,
520,183,10000,
520,184,10000,
520,185,10000,
520,186,10000,
520,187,10000,
520,188,10000,
520,189,9,
520,190,93,
520,191,10000,
520,192,10000,
520,193,37,
520,194,10000,
520,195,25,
520,196,10000,
520,197,10000,
520,198,86,
521,181,10000,
521,182,10000,
521,183,51,
521,184,10000,
521,185,10000,
521,186,55,
521,187,10000,
521,188,10000,
521,189,80,
521,190,85,
521,191,79,
521,192,10000,
521,193,89,
521,194,56,
521,195,81,
521,196,88,
521,197,17,
521,198,10000,
522,181,87,
522,182,45,
522,183,22,
522,184,31,
522,185,65,
522,186,10000,
522,187,61,
522,188,88,
522,189,10000,
522,190,10000,
522,191,10000,
522,192,1,
522,193,10000,
522,194,10000,
522,195,10000,
522,196,91,
522,197,60,
522,198,9,
523,181,34,
523,182,95,
523,183,61,
523,184,47,
523,185,10000,
523,186,10000,
523,187,53,
523,188,32,
523,189,10000,
523,190,100,
523,191,50,
523,192,10000,
523,193,10000,
523,194,10000,
523,195,75,
523,196,1,
523,197,10000,
523,198,69,
524,181,10000,
524,182,10000,
524,183,42,
524,184,74,
524,185,9,
524,186,30,
524,187,10000,
524,188,10000,
