Configuration, ObservableConfiguration, Cost
51,11,10000,
51,12,32,
51,13,10000,
51,14,10000,
51,15,10000,
51,16,36,
51,17,65,
51,18,10000,
51,19,28,
51,20,61,
52,11,75,
52,12,71,
52,13,10000,
52,14,10000,
52,15,3,
52,16,68,
52,17,10000,
52,18,97,
52,19,10000,
52,20,37,
53,11,10000,
53,12,10000,
53,13,10000,
53,14,8,
53,15,10000,
53,16,55,
53,17,44,
53,18,55,
53,19,51,
53,20,10000,
54,11,27,
54,12,72,
54,13,86,
54,14,89,
54,15,10000,
54,16,10000,
54,17,10000,
54,18,10000,
54,19,10000,
54,20,52,
55,11,38,
55,12,27,
55,13,19,
55,14,20,
55,15,10000,
55,16,10000,
55,17,8,
55,18,74,
55,19,25,
55,20,10000,
56,11,10000,
56,12,10000,
56,13,10000,
56,14,73,
56,15,10000,
56,16,10000,
56,17,10000,
56,18,10000,
56,19,46,
56,20,10000,
57,11,10000,
57,12,10000,
57,13,10000,
57,14,10000,
57,15,66,
57,16,97,
57,17,10000,
57,18,10000,
57,19,29,
57,20,67,
58,11,10000,
58,12,58,
58,13,57,
58,14,45,
58,15,82,
58,16,10000,
58,17,85,
58,18,10000,
58,19,10000,
58,20,10000,
59,11,84,
59,12,10000,
59,13,10000,
59,14,10000,
59,15,98,
59,16,10000,
59,17,64,
59,18,63,
59,19,10000,
59,20,10000,
60,11,10000,
60,12,10000,
60,13,10000,
60,14,65,
60,15,10000,
60,16,68,
60,17,55,
60,18,10000,
60,19,10000,
60,20,10000,
61,11,10000,
61,12,25,
61,13,10000,
61,14,1,
61,15,10000,
61,16,10000,
61,17,10000,
61,18,10000,
61,19,68,
61,20,6,
62,11,10000,
62,12,10000,
62,13,48,
62,14,59,
62,15,34,
62,16,56,
62,17,10000,
62,18,10000,
62,19,10000,
62,20,41,
63,11,10000,
63,12,42,
63,13,10000,
63,14,10000,
63,15,10000,
63,16,5,
63,17,51,
63,18,10000,
63,19,10000,
63,20,10000,
64,11,16,
64,12,12,
64,13,39,
64,14,16,
64,15,10000,
64,16,10000,
64,17,10000,
64,18,10000,
64,19,10000,
64,20,95,
65,11,3,
65,12,10000,
65,13,36,
65,14,10000,
65,15,10000,
65,16,61,
65,17,10000,
65,18,10000,
65,19,62,
65,20,10000,
66,11,10000,
66,12,8,
66,13,78,
66,14,60,
66,15,1,
66,16,10000,
66,17,47,
66,18,51,
66,19,10000,
66,20,84,
67,11,10000,
67,12,38,
67,13,10000,
67,14,10000,
67,15,10000,
67,16,10000,
67,17,38,
67,18,10000,
67,19,10000,
67,20,10000,
68,11,52,
68,12,42,
68,13,21,
68,14,10000,
68,15,47,
68,16,86,
68,17,37,
68,18,10000,
68,19,26,
68,20,89,
69,11,10000,
69,12,39,
69,13,27,
69,14,10000,
69,15,11,
69,16,27,
69,17,94,
69,18,100,
69,19,10000,
69,20,10000,
70,11,10000,
70,12,10000,
70,13,10000,
70,14,75,
70,15,63,
70,16,29,
70,17,10000,
70,18,70,
70,19,7,
70,20,10000,
71,11,14,
71,12,10000,
71,13,65,
71,14,10000,
71,15,38,
71,16,10000,
71,17,67,
71,18,10000,
71,19,10000,
71,20,10000,
72,11,10000,
72,12,10000,
72,13,10000,
72,14,89,
72,15,10000,
72,16,10000,
72,17,100,
72,18,10000,
72,19,10000,
72,20,10000,
73,11,45,
73,12,10000,
73,13,98,
73,14,82,
73,15,66,
73,16,95,
73,17,10000,
73,18,23,
73,19,10000,
73,20,10000,
74,11,97,
74,12,33,
74,13,27,
74,14,10000,
74,15,19,
74,16,25,
74,17,10000,
74,18,92,
74,19,85,
74,20,45,
75,11,10000,
75,12,27,
75,13,10000,
75,14,50,
75,15,10000,
75,16,48,
75,17,10000,
75,18,47,
75,19,10000,
75,20,69,
76,11,69,
76,12,10000,
76,13,67,
76,14,10000,
76,15,64,
76,16,10000,
76,17,10000,
76,18,10000,
76,19,10000,
76,20,10000,
77,11,10000,
77,12,48,
77,13,10000,
77,14,58,
77,15,10000,
77,16,10000,
77,17,37,
77,18,10000,
77,19,10000,
77,20,10000,
78,11,10000,
78,12,36,
78,13,10000,
78,14,10000,
78,15,72,
78,16,40,
78,17,10000,
78,18,10000,
78,19,10000,
78,20,10000,
79,11,10000,
79,12,70,
79,13,10000,
79,14,10000,
79,15,10000,
79,16,32,
79,17,61,
79,18,10000,
79,19,10000,
79,20,26,
80,11,22,
80,12,31,
80,13,10000,
80,14,12,
80,15,10000,
80,16,10000,
80,17,10000,
80,18,49,
80,19,87,
80,20,16,
81,11,48,
81,12,91,
81,13,39,
81,14,23,
81,15,55,
81,16,10000,
81,17,46,
81,18,10000,
81,19,78,
81,20,10000,
82,11,10000,
82,12,23,
82,13,73,
82,14,10000,
82,15,20,
82,16,22,
82,17,10000,
82,18,10000,
82,19,10000,
82,20,10000,
83,11,10000,
83,12,10000,
83,13,23,
83,14,10000,
83,15,39,
83,16,10000,
83,17,10000,
83,18,41,
83,19,10000,
83,20,10000,
84,11,8,
84,12,70,
84,13,18,
84,14,10000,
84,15,10000,
84,16,55,
84,17,48,
84,18,80,
84,19,10000,
84,20,10000,
85,11,10000,
85,12,55,
85,13,10000,
85,14,10000,
85,15,10000,
85,16,10000,
85,17,78,
85,18,10000,
85,19,49,
85,20,98,
86,11,10000,
86,12,91,
86,13,77,
86,14,10000,
86,15,63,
86,16,89,
86,17,40,
86,18,10000,
86,19,10000,
86,20,35,
87,11,10000,
87,12,10000,
87,13,42,
87,14,12,
87,15,10000,
87,16,91,
87,17,10000,
87,18,59,
87,19,10000,
87,20,10000,
88,11,24,
88,12,81,
88,13,52,
88,14,10000,
88,15,10000,
88,16,88,
88,17,10000,
88,18,16,
88,19,7,
88,20,28,
89,11,9,
89,12,10000,
89,13,10000,
89,14,10000,
89,15,10000,
89,16,10000,
89,17,10000,
89,18,90,
89,19,10000,
89,20,10000,
90,11,81,
90,12,38,
90,13,10000,
90,14,10000,
90,15,10000,
90,16,2,
90,17,31,
90,18,2,
90,19,58,
90,20,10000,
91,11,87,
91,12,65,
91,13,10000,
91,14,10000,
91,15,10000,
91,16,10000,
91,17,20,
91,18,10000,
91,19,4,
91,20,10000,
92,11,10000,
92,12,10000,
92,13,21,
92,14,10000,
92,15,99,
92,16,10000,
92,17,47,
92,18,10000,
92,19,10000,
92,20,52,
93,11,10000,
93,12,64,
93,13,35,
93,14,10000,
93,15,10000,
93,16,10000,
93,17,29,
93,18,63,
93,19,10000,
93,20,10000,
94,11,1,
94,12,50,
94,13,10000,
94,14,96,
94,15,20,
94,16,10000,
94,17,5,
94,18,10000,
94,19,10000,
94,20,10000,
95,11,90,
95,12,8,
95,13,10,
95,14,10000,
95,15,10000,
95,16,10000,
95,17,46,
95,18,10000,
95,19,10000,
95,20,10000,
96,11,10000,
96,12,3,
96,13,15,
96,14,95,
96,15,10000,
96,16,10000,
96,17,88,
96,18,87,
96,19,34,
96,20,10000,
97,11,54,
97,12,69,
97,13,10000,
97,14,10000,
97,15,10000,
97,16,12,
97,17,43,
97,18,10000,
97,19,43,
97,20,10000,
98,11,91,
98,12,88,
98,13,10000,
98,14,8,
98,15,10000,
98,16,95,
98,17,10000,
98,18,10000,
98,19,59,
98,20,10000,
99,11,33,
99,12,95,
99,13,87,
99,14,40,
99,15,10000,
99,16,10000,
99,17,10000,
99,18,47,
99,19,10000,
99,20,69,
100,11,10000,
100,12,10000,
100,13,10000,
100,14,10000,
100,15,28,
100,16,10000,
100,17,10000,
100,18,25,
100,19,5,
100,20,95,
Budget,156,
