Configuration, ObservableConfiguration, Cost
16351,3679,54,
16351,3680,10000,
16351,3681,18,
16351,3682,91,
16351,3683,99,
16351,3684,10000,
16351,3685,8,
16351,3686,10000,
16351,3687,81,
16351,3688,34,
16351,3689,10000,
16351,3690,24,
16351,3691,63,
16351,3692,57,
16352,3679,30,
16352,3680,10000,
16352,3681,24,
16352,3682,10000,
16352,3683,10000,
16352,3684,69,
16352,3685,8,
16352,3686,53,
16352,3687,10000,
16352,3688,10000,
16352,3689,47,
16352,3690,10000,
16352,3691,10,
16352,3692,10000,
16353,3679,40,
16353,3680,10000,
16353,3681,10000,
16353,3682,10000,
16353,3683,18,
16353,3684,10000,
16353,3685,10000,
16353,3686,1,
16353,3687,12,
16353,3688,69,
16353,3689,10000,
16353,3690,36,
16353,3691,1,
16353,3692,13,
16354,3679,94,
16354,3680,29,
16354,3681,6,
16354,3682,1,
16354,3683,10000,
16354,3684,10000,
16354,3685,27,
16354,3686,10000,
16354,3687,10000,
16354,3688,48,
16354,3689,46,
16354,3690,18,
16354,3691,16,
16354,3692,24,
16355,3679,10000,
16355,3680,10000,
16355,3681,63,
16355,3682,10000,
16355,3683,4,
16355,3684,10000,
16355,3685,92,
16355,3686,67,
16355,3687,10000,
16355,3688,84,
16355,3689,43,
16355,3690,10000,
16355,3691,21,
16355,3692,20,
16356,3679,17,
16356,3680,59,
16356,3681,95,
16356,3682,10000,
16356,3683,10000,
16356,3684,89,
16356,3685,10000,
16356,3686,83,
16356,3687,10000,
16356,3688,81,
16356,3689,88,
16356,3690,10000,
16356,3691,10000,
16356,3692,68,
16357,3679,2,
16357,3680,16,
16357,3681,10000,
16357,3682,10000,
16357,3683,10000,
16357,3684,10000,
16357,3685,10000,
16357,3686,10000,
16357,3687,10000,
16357,3688,10000,
16357,3689,22,
16357,3690,10000,
16357,3691,10000,
16357,3692,10000,
16358,3679,32,
16358,3680,10000,
16358,3681,10000,
16358,3682,37,
16358,3683,10000,
16358,3684,10000,
16358,3685,34,
16358,3686,10000,
16358,3687,33,
16358,3688,13,
16358,3689,96,
16358,3690,10000,
16358,3691,77,
16358,3692,33,
16359,3679,42,
16359,3680,6,
16359,3681,10000,
16359,3682,10000,
16359,3683,84,
16359,3684,7,
16359,3685,10000,
16359,3686,10000,
16359,3687,28,
16359,3688,35,
16359,3689,10000,
16359,3690,10000,
16359,3691,44,
16359,3692,10000,
16360,3679,8,
16360,3680,10000,
16360,3681,10000,
16360,3682,10000,
16360,3683,28,
16360,3684,21,
16360,3685,62,
16360,3686,67,
16360,3687,10000,
16360,3688,10000,
16360,3689,4,
16360,3690,10000,
16360,3691,18,
16360,3692,83,
16361,3679,28,
16361,3680,34,
16361,3681,40,
16361,3682,10000,
16361,3683,43,
16361,3684,99,
16361,3685,66,
16361,3686,10000,
16361,3687,69,
16361,3688,10000,
16361,3689,10000,
16361,3690,89,
16361,3691,75,
16361,3692,10000,
16362,3679,10000,
16362,3680,15,
16362,3681,10000,
16362,3682,68,
16362,3683,24,
16362,3684,55,
16362,3685,10000,
16362,3686,10000,
16362,3687,10000,
16362,3688,10000,
