Configuration, ObservableConfiguration, Cost
51,11,95,
51,12,10000,
51,13,81,
51,14,23,
51,15,10000,
51,16,10000,
51,17,88,
51,18,10000,
51,19,58,
51,20,77,
52,11,22,
52,12,10000,
52,13,64,
52,14,73,
52,15,10000,
52,16,10,
52,17,80,
52,18,10000,
52,19,92,
52,20,100,
53,11,10000,
53,12,69,
53,13,27,
53,14,68,
53,15,10000,
53,16,10000,
53,17,72,
53,18,10000,
53,19,10000,
53,20,10000,
54,11,17,
54,12,87,
54,13,10000,
54,14,10000,
54,15,56,
54,16,10000,
54,17,90,
54,18,52,
54,19,10000,
54,20,10000,
55,11,10000,
55,12,10000,
55,13,10000,
55,14,10000,
55,15,81,
55,16,10000,
55,17,10000,
55,18,67,
55,19,10000,
55,20,4,
56,11,10000,
56,12,62,
56,13,88,
56,14,25,
56,15,16,
56,16,10000,
56,17,10000,
56,18,79,
56,19,10000,
56,20,10000,
57,11,54,
57,12,48,
57,13,10000,
57,14,10000,
57,15,93,
57,16,25,
57,17,10000,
57,18,10000,
57,19,10000,
57,20,63,
58,11,10000,
58,12,10000,
58,13,10000,
58,14,95,
58,15,27,
58,16,80,
58,17,10000,
58,18,50,
58,19,60,
58,20,10000,
59,11,15,
59,12,10000,
59,13,10000,
59,14,10000,
59,15,27,
59,16,10000,
59,17,29,
59,18,72,
59,19,71,
59,20,4,
60,11,51,
60,12,10000,
60,13,10,
60,14,72,
60,15,28,
60,16,77,
60,17,69,
60,18,10000,
60,19,45,
60,20,10000,
61,11,41,
61,12,5,
61,13,58,
61,14,10000,
61,15,57,
61,16,10000,
61,17,48,
61,18,43,
61,19,30,
61,20,10000,
62,11,10000,
62,12,78,
62,13,10000,
62,14,10000,
62,15,10000,
62,16,10000,
62,17,10000,
62,18,10000,
62,19,3,
62,20,99,
63,11,10000,
63,12,10000,
63,13,96,
63,14,10000,
63,15,10000,
63,16,10000,
63,17,29,
63,18,10000,
63,19,10000,
63,20,10000,
64,11,36,
64,12,10000,
64,13,100,
64,14,63,
64,15,10000,
64,16,54,
64,17,10000,
64,18,10000,
64,19,10000,
64,20,10000,
65,11,10000,
65,12,64,
65,13,10000,
65,14,51,
65,15,95,
65,16,10000,
65,17,10000,
65,18,15,
65,19,36,
65,20,10000,
66,11,10000,
66,12,47,
66,13,10000,
66,14,75,
66,15,21,
66,16,98,
66,17,81,
66,18,10000,
66,19,10000,
66,20,16,
67,11,10000,
67,12,64,
67,13,10000,
67,14,10000,
67,15,10000,
67,16,10000,
67,17,10000,
67,18,4,
67,19,10000,
67,20,34,
68,11,10000,
68,12,93,
68,13,10000,
68,14,9,
68,15,97,
68,16,10000,
68,17,10000,
68,18,10000,
68,19,10000,
68,20,10000,
69,11,10000,
69,12,10000,
69,13,10000,
69,14,92,
69,15,10000,
69,16,95,
69,17,14,
69,18,10000,
69,19,29,
69,20,10000,
70,11,10000,
70,12,10000,
70,13,10000,
70,14,10000,
70,15,30,
70,16,10000,
70,17,10000,
70,18,26,
70,19,10000,
70,20,10000,
71,11,65,
71,12,10000,
71,13,10000,
71,14,10000,
71,15,10000,
71,16,10000,
71,17,8,
71,18,10000,
71,19,51,
71,20,38,
72,11,38,
72,12,10000,
72,13,90,
72,14,82,
72,15,16,
72,16,10000,
72,17,71,
72,18,10000,
72,19,10000,
72,20,98,
73,11,21,
73,12,6,
73,13,63,
73,14,45,
73,15,16,
73,16,75,
73,17,10000,
73,18,22,
73,19,10000,
73,20,10000,
74,11,62,
74,12,10000,
74,13,50,
74,14,10000,
74,15,27,
74,16,10000,
74,17,75,
74,18,13,
74,19,10000,
74,20,85,
75,11,10000,
75,12,100,
75,13,80,
75,14,13,
75,15,10000,
75,16,55,
75,17,10000,
75,18,93,
75,19,100,
75,20,10000,
76,11,10000,
76,12,10000,
76,13,10000,
76,14,10000,
76,15,10000,
76,16,71,
76,17,10000,
76,18,10000,
76,19,10000,
76,20,61,
77,11,52,
77,12,10000,
77,13,10000,
77,14,29,
77,15,10000,
77,16,10000,
77,17,10000,
77,18,10000,
77,19,37,
77,20,48,
78,11,34,
78,12,10000,
78,13,56,
78,14,10000,
78,15,10000,
78,16,71,
78,17,100,
78,18,98,
78,19,10000,
78,20,10000,
79,11,62,
79,12,5,
79,13,5,
79,14,61,
79,15,16,
79,16,10000,
79,17,10000,
79,18,46,
79,19,10000,
79,20,74,
80,11,10000,
80,12,46,
80,13,30,
80,14,29,
80,15,10000,
80,16,96,
80,17,91,
80,18,10000,
80,19,10000,
80,20,66,
81,11,10000,
81,12,10000,
81,13,47,
81,14,10000,
81,15,10000,
81,16,99,
81,17,10000,
81,18,70,
81,19,10000,
81,20,10000,
82,11,43,
82,12,10000,
82,13,44,
82,14,81,
82,15,5,
