Configuration, ObservableConfiguration, Cost
601,121,10000,
601,122,10000,
601,123,34,
601,124,10000,
601,125,10000,
601,126,10000,
601,127,10000,
601,128,84,
601,129,98,
601,130,62,
602,121,10000,
602,122,10000,
602,123,27,
602,124,10000,
602,125,10000,
602,126,2,
602,127,46,
602,128,86,
602,129,10000,
602,130,96,
603,121,10000,
603,122,10000,
603,123,78,
603,124,7,
603,125,89,
603,126,10000,
603,127,33,
603,128,10000,
603,129,67,
603,130,13,
604,121,81,
604,122,10000,
604,123,10000,
604,124,10000,
604,125,88,
604,126,68,
604,127,10000,
604,128,78,
604,129,33,
604,130,10000,
605,121,10000,
605,122,74,
605,123,71,
605,124,10000,
605,125,10000,
605,126,10000,
605,127,44,
605,128,10000,
605,129,10000,
605,130,10000,
606,121,10000,
606,122,47,
606,123,75,
606,124,10000,
606,125,10000,
606,126,45,
606,127,10000,
606,128,10000,
606,129,2,
606,130,23,
607,121,10000,
607,122,12,
607,123,75,
607,124,10000,
607,125,10000,
607,126,10000,
607,127,16,
607,128,10000,
607,129,10000,
607,130,80,
608,121,10000,
608,122,10000,
608,123,10000,
608,124,10000,
608,125,85,
608,126,10000,
608,127,10000,
608,128,10000,
608,129,10000,
608,130,10000,
609,121,92,
609,122,10000,
609,123,81,
609,124,10000,
609,125,10000,
609,126,10000,
609,127,90,
609,128,10000,
609,129,10000,
609,130,10000,
610,121,10000,
610,122,90,
610,123,83,
610,124,85,
610,125,46,
610,126,28,
610,127,10000,
610,128,52,
610,129,10000,
610,130,10000,
611,121,88,
611,122,10000,
611,123,10000,
611,124,13,
611,125,75,
611,126,10000,
611,127,92,
611,128,10000,
611,129,10000,
611,130,58,
612,121,23,
612,122,46,
612,123,56,
612,124,65,
612,125,10000,
612,126,10000,
612,127,9,
612,128,10000,
612,129,10000,
612,130,10000,
613,121,10000,
613,122,10000,
613,123,10000,
613,124,10000,
613,125,72,
613,126,10000,
613,127,10000,
613,128,28,
613,129,64,
613,130,10000,
614,121,3,
614,122,4,
614,123,10000,
614,124,10000,
614,125,10000,
614,126,10000,
614,127,64,
614,128,10000,
614,129,10000,
614,130,10000,
615,121,10000,
615,122,10000,
615,123,10000,
615,124,82,
615,125,10000,
615,126,10000,
615,127,10000,
615,128,10000,
615,129,10000,
615,130,10000,
616,121,43,
616,122,10000,
616,123,10000,
616,124,10000,
616,125,10000,
616,126,10000,
