Configuration, ObservableConfiguration, Cost
701,141,10000,
701,142,10000,
701,143,40,
701,144,10000,
701,145,77,
701,146,55,
701,147,3,
701,148,79,
701,149,65,
701,150,56,
702,141,10000,
702,142,74,
702,143,10000,
702,144,10000,
702,145,10000,
702,146,13,
702,147,6,
702,148,48,
702,149,61,
702,150,60,
703,141,10000,
703,142,10000,
703,143,71,
703,144,10000,
703,145,35,
703,146,10000,
703,147,32,
703,148,82,
703,149,10000,
703,150,10000,
704,141,10000,
704,142,3,
704,143,64,
704,144,99,
704,145,15,
704,146,28,
704,147,5,
704,148,10000,
704,149,77,
704,150,10000,
705,141,10000,
705,142,5,
705,143,89,
705,144,10000,
705,145,10000,
705,146,10000,
705,147,98,
705,148,71,
705,149,44,
705,150,10000,
706,141,41,
706,142,27,
706,143,30,
706,144,31,
706,145,79,
706,146,55,
706,147,10000,
706,148,10000,
706,149,10000,
706,150,10000,
707,141,95,
707,142,10000,
707,143,65,
707,144,11,
707,145,10000,
707,146,10000,
707,147,10000,
707,148,10000,
707,149,10000,
707,150,75,
708,141,10000,
708,142,96,
708,143,10000,
708,144,37,
708,145,99,
708,146,10000,
708,147,10000,
708,148,20,
708,149,88,
708,150,31,
709,141,67,
709,142,10000,
709,143,10000,
709,144,10000,
709,145,10000,
709,146,34,
709,147,13,
709,148,6,
709,149,10000,
709,150,91,
710,141,10000,
710,142,10000,
710,143,42,
710,144,10000,
710,145,10000,
710,146,66,
710,147,47,
710,148,10000,
710,149,58,
710,150,10000,
711,141,38,
711,142,10000,
711,143,67,
711,144,10000,
711,145,32,
711,146,28,
711,147,69,
711,148,10000,
711,149,73,
711,150,18,
712,141,10000,
712,142,10000,
712,143,10,
712,144,82,
712,145,95,
712,146,10000,
712,147,10000,
712,148,46,
712,149,62,
712,150,42,
713,141,95,
713,142,74,
713,143,87,
713,144,31,
713,145,10000,
713,146,10000,
713,147,6,
713,148,10000,
713,149,45,
713,150,46,
714,141,94,
714,142,94,
714,143,36,
714,144,78,
714,145,74,
714,146,10000,
714,147,10000,
714,148,87,
714,149,10000,
714,150,10000,
715,141,10000,
715,142,1,
715,143,19,
715,144,15,
715,145,10000,
715,146,10000,
715,147,66,
715,148,10000,
715,149,14,
715,150,10000,
716,141,1,
716,142,10,
716,143,10000,
716,144,51,
716,145,10000,
716,146,10000,
716,147,10000,
716,148,70,
716,149,10000,
716,150,69,
717,141,10000,
717,142,10000,
717,143,36,
717,144,97,
717,145,10000,
717,146,24,
717,147,10000,
717,148,68,
717,149,12,
717,150,14,
718,141,37,
718,142,28,
718,143,10000,
718,144,10000,
718,145,10000,
718,146,10000,
718,147,67,
718,148,10000,
718,149,37,
718,150,10000,
719,141,17,
719,142,10000,
719,143,10000,
719,144,10000,
719,145,9,
719,146,10000,
719,147,15,
719,148,68,
719,149,74,
719,150,40,
720,141,10000,
720,142,60,
720,143,10000,
720,144,85,
720,145,10000,
720,146,10000,
720,147,10000,
720,148,57,
720,149,10000,
720,150,10000,
721,141,10000,
721,142,73,
721,143,10000,
721,144,4,
721,145,10000,
721,146,81,
721,147,29,
721,148,10000,
721,149,10000,
721,150,10000,
722,141,94,
722,142,41,
722,143,11,
722,144,10000,
722,145,10000,
722,146,34,
722,147,40,
722,148,10000,
722,149,10000,
722,150,68,
723,141,10000,
723,142,28,
723,143,10000,
723,144,10000,
723,145,35,
723,146,10000,
723,147,50,
723,148,33,
723,149,87,
723,150,10000,
724,141,13,
724,142,16,
724,143,10000,
724,144,82,
724,145,48,
724,146,40,
724,147,51,
724,148,10000,
724,149,10000,
724,150,10000,
725,141,10000,
725,142,10000,
725,143,43,
725,144,46,
725,145,15,
725,146,10000,
725,147,6,
725,148,10000,
725,149,10000,
725,150,10000,
726,141,10000,
726,142,16,
726,143,10000,
726,144,10000,
726,145,53,
726,146,35,
726,147,10000,
726,148,10000,
726,149,10000,
726,150,10000,
727,141,10000,
727,142,34,
727,143,25,
727,144,10000,
727,145,10000,
727,146,10000,
727,147,10000,
727,148,10000,
727,149,10000,
727,150,10000,
728,141,32,
728,142,66,
728,143,99,
728,144,91,
728,145,10000,
728,146,10000,
728,147,10000,
728,148,10000,
728,149,44,
728,150,10000,
729,141,3,
729,142,54,
729,143,10000,
729,144,91,
729,145,10000,
729,146,78,
729,147,58,
729,148,3,
729,149,1,
729,150,10000,
730,141,66,
730,142,10000,
730,143,90,
730,144,16,
730,145,7,
730,146,10000,
730,147,10000,
730,148,10000,
730,149,79,
730,150,10000,
731,141,10000,
731,142,50,
731,143,37,
731,144,10000,
731,145,44,
731,146,10000,
731,147,10000,
731,148,77,
731,149,30,
731,150,92,
732,141,4,
732,142,10000,
732,143,10000,
732,144,59,
732,145,99,
732,146,80,
732,147,94,
732,148,10000,
732,149,10000,
732,150,10000,
733,141,10000,
733,142,10000,
733,143,10000,
733,144,10000,
733,145,10000,
733,146,10000,
733,147,70,
733,148,82,
733,149,21,
733,150,10000,
734,141,10000,
734,142,69,
734,143,59,
734,144,1,
734,145,10000,
734,146,20,
734,147,8,
734,148,10000,
734,149,71,
734,150,15,
735,141,73,
735,142,10000,
735,143,57,
735,144,10000,
735,145,10000,
735,146,93,
735,147,10000,
735,148,59,
735,149,10000,
735,150,50,
736,141,89,
736,142,38,
736,143,10000,
736,144,10000,
736,145,53,
736,146,10000,
736,147,10000,
736,148,71,
736,149,22,
736,150,26,
737,141,10000,
737,142,10000,
737,143,10000,
737,144,69,
737,145,91,
737,146,10000,
737,147,10000,
