Configuration, ObservableConfiguration, Cost
1401,701,10000,
1401,702,10000,
1401,703,10000,
1401,704,10000,
1401,705,40,
1401,706,33,
1401,707,10000,
1401,708,36,
1401,709,10000,
1401,710,10000,
1401,711,44,
1401,712,79,
1401,713,10000,
1401,714,10000,
1401,715,26,
1401,716,10000,
1401,717,47,
1401,718,10000,
1401,719,10000,
1401,720,23,
1401,721,10000,
1401,722,10000,
1401,723,55,
1401,724,98,
1401,725,10000,
1401,726,53,
1401,727,10000,
1401,728,10000,
1401,729,29,
1401,730,10000,
1401,731,69,
1401,732,10000,
1401,733,10000,
1401,734,10000,
1401,735,10000,
1401,736,7,
1401,737,46,
1401,738,65,
1401,739,26,
1401,740,74,
1401,741,20,
1401,742,10000,
1401,743,44,
1401,744,91,
1401,745,15,
1401,746,10000,
1401,747,10000,
1401,748,68,
1401,749,52,
1401,750,24,
1402,701,47,
1402,702,10000,
1402,703,10000,
1402,704,10000,
1402,705,21,
1402,706,10000,
1402,707,10000,
1402,708,10000,
1402,709,45,
1402,710,45,
1402,711,91,
1402,712,29,
1402,713,10000,
1402,714,32,
1402,715,45,
1402,716,74,
1402,717,92,
1402,718,10000,
1402,719,10000,
1402,720,10000,
1402,721,10000,
1402,722,28,
1402,723,10000,
1402,724,52,
1402,725,10000,
1402,726,10000,
1402,727,10000,
1402,728,10000,
1402,729,47,
1402,730,10000,
1402,731,10000,
1402,732,7,
1402,733,91,
1402,734,10000,
1402,735,8,
1402,736,77,
1402,737,53,
1402,738,10000,
1402,739,10000,
1402,740,77,
1402,741,10000,
1402,742,10000,
1402,743,72,
1402,744,83,
1402,745,1,
1402,746,21,
1402,747,38,
1402,748,76,
1402,749,10000,
1402,750,10000,
1403,701,10000,
1403,702,10000,
1403,703,69,
1403,704,9,
1403,705,75,
1403,706,26,
1403,707,10000,
1403,708,10000,
1403,709,68,
1403,710,10000,
1403,711,10000,
1403,712,56,
1403,713,14,
1403,714,27,
1403,715,100,
1403,716,10000,
1403,717,55,
1403,718,93,
1403,719,18,
1403,720,46,
1403,721,52,
1403,722,80,
1403,723,23,
1403,724,67,
1403,725,15,
1403,726,10000,
1403,727,8,
1403,728,10000,
1403,729,1,
1403,730,10000,
1403,731,10000,
1403,732,83,
1403,733,56,
1403,734,10000,
1403,735,3,
1403,736,32,
1403,737,88,
1403,738,10,
1403,739,64,
1403,740,10000,
1403,741,98,
1403,742,14,
1403,743,38,
1403,744,9,
1403,745,5,
1403,746,58,
1403,747,87,
1403,748,26,
1403,749,10000,
1403,750,10000,
1404,701,10000,
1404,702,4,
1404,703,10000,
1404,704,90,
1404,705,10000,
1404,706,2,
1404,707,72,
1404,708,10000,
1404,709,10000,
1404,710,10000,
1404,711,10000,
1404,712,10000,
1404,713,10000,
1404,714,87,
1404,715,10000,
1404,716,56,
1404,717,10000,
1404,718,32,
1404,719,97,
1404,720,69,
1404,721,63,
1404,722,99,
1404,723,72,
1404,724,92,
1404,725,67,
1404,726,86,
1404,727,33,
1404,728,84,
1404,729,10000,
1404,730,10000,
1404,731,10000,
1404,732,10000,
1404,733,10000,
1404,734,15,
1404,735,92,
1404,736,21,
1404,737,5,
1404,738,10000,
1404,739,10000,
1404,740,94,
1404,741,20,
1404,742,10000,
1404,743,85,
1404,744,10000,
1404,745,99,
1404,746,87,
1404,747,68,
1404,748,10000,
1404,749,10000,
1404,750,88,
1405,701,80,
1405,702,55,
1405,703,10000,
1405,704,10000,
1405,705,10000,
1405,706,10000,
1405,707,10000,
1405,708,52,
1405,709,54,
1405,710,10000,
1405,711,69,
1405,712,10000,
1405,713,10000,
1405,714,2,
1405,715,10000,
1405,716,10000,
1405,717,47,
1405,718,10000,
1405,719,67,
1405,720,87,
1405,721,10000,
1405,722,10000,
1405,723,37,
1405,724,95,
1405,725,89,
1405,726,53,
1405,727,10000,
1405,728,22,
1405,729,66,
1405,730,10000,
1405,731,59,
1405,732,70,
1405,733,10000,
1405,734,10000,
1405,735,85,
1405,736,10000,
1405,737,5,
1405,738,26,
1405,739,10000,
1405,740,84,
1405,741,4,
1405,742,94,
1405,743,10000,
1405,744,10000,
1405,745,90,
1405,746,10000,
1405,747,10000,
1405,748,64,
1405,749,10000,
1405,750,19,
1406,701,10000,
1406,702,6,
1406,703,10000,
1406,704,35,
1406,705,10000,
1406,706,10000,
1406,707,74,
1406,708,22,
1406,709,32,
1406,710,10000,
1406,711,99,
1406,712,10000,
1406,713,10000,
1406,714,10000,
1406,715,30,
1406,716,10000,
1406,717,10000,
1406,718,44,
1406,719,14,
1406,720,10000,
1406,721,81,
1406,722,21,
1406,723,60,
1406,724,10000,
1406,725,10000,
1406,726,29,
1406,727,10000,
1406,728,10000,
1406,729,62,
1406,730,74,
1406,731,10000,
1406,732,59,
1406,733,53,
1406,734,67,
1406,735,10000,
1406,736,12,
1406,737,6,
1406,738,10000,
1406,739,10000,
1406,740,10000,
1406,741,10000,
1406,742,24,
1406,743,10000,
1406,744,74,
1406,745,40,
1406,746,10000,
1406,747,85,
1406,748,95,
1406,749,10000,
1406,750,16,
1407,701,10000,
1407,702,21,
1407,703,85,
1407,704,15,
1407,705,10000,
1407,706,50,
1407,707,4,
1407,708,7,
1407,709,81,
1407,710,10000,
1407,711,91,
1407,712,91,
1407,713,10000,
1407,714,95,
1407,715,5,
1407,716,21,
1407,717,10000,
1407,718,10000,
1407,719,26,
1407,720,10000,
1407,721,10000,
1407,722,10000,
1407,723,10000,
1407,724,100,
1407,725,10000,
1407,726,54,
1407,727,78,
1407,728,8,
1407,729,10000,
1407,730,77,
1407,731,10000,
1407,732,10000,
1407,733,74,
1407,734,10000,
1407,735,19,
1407,736,10000,
1407,737,16,
1407,738,10,
1407,739,10000,
1407,740,10000,
1407,741,10000,
1407,742,66,
1407,743,10000,
1407,744,64,
1407,745,35,
1407,746,57,
1407,747,10000,
1407,748,10000,
1407,749,65,
1407,750,10000,
1408,701,40,
1408,702,19,
1408,703,10000,
1408,704,47,
1408,705,10000,
1408,706,86,
1408,707,17,
1408,708,10000,
1408,709,19,
1408,710,10000,
1408,711,10000,
1408,712,11,
1408,713,69,
1408,714,10000,
1408,715,40,
1408,716,10000,
1408,717,10000,
1408,718,38,
1408,719,10000,
1408,720,89,
1408,721,10000,
1408,722,77,
1408,723,10000,
1408,724,75,
1408,725,10000,
1408,726,10000,
1408,727,30,
1408,728,10000,
1408,729,81,
1408,730,23,
1408,731,11,
1408,732,25,
1408,733,29,
1408,734,92,
1408,735,10000,
1408,736,61,
1408,737,10000,
1408,738,10000,
1408,739,10000,
1408,740,10000,
1408,741,10000,
1408,742,74,
1408,743,97,
1408,744,10000,
1408,745,10000,
1408,746,66,
1408,747,60,
1408,748,10000,
1408,749,82,
1408,750,10000,
1409,701,73,
1409,702,10000,
1409,703,38,
1409,704,85,
1409,705,10000,
1409,706,95,
1409,707,31,
1409,708,10000,
1409,709,45,
1409,710,67,
1409,711,10000,
1409,712,10000,
1409,713,10000,
1409,714,19,
1409,715,67,
1409,716,100,
1409,717,10000,
1409,718,55,
1409,719,10000,
1409,720,10000,
1409,721,10,
1409,722,13,
1409,723,10000,
1409,724,10000,
1409,725,10000,
1409,726,10000,
1409,727,54,
1409,728,10000,
1409,729,61,
1409,730,57,
1409,731,87,
1409,732,94,
1409,733,65,
1409,734,19,
