Configuration, ObservableConfiguration, Cost
101,37,16,
101,38,10000,
101,39,95,
101,40,83,
101,41,10000,
101,42,96,
101,43,35,
101,44,24,
101,45,35,
101,46,10000,
101,47,41,
101,48,23,
101,49,10000,
101,50,83,
101,51,38,
101,52,43,
101,53,55,
101,54,10000,
102,37,66,
102,38,63,
102,39,10000,
102,40,20,
102,41,10000,
102,42,10000,
102,43,10000,
102,44,27,
102,45,10000,
102,46,10000,
102,47,10000,
102,48,39,
102,49,8,
102,50,2,
102,51,90,
102,52,18,
102,53,50,
102,54,10000,
103,37,95,
103,38,48,
103,39,10000,
103,40,11,
103,41,73,
103,42,97,
103,43,10000,
103,44,10000,
103,45,94,
103,46,10000,
103,47,10000,
103,48,10000,
103,49,10000,
103,50,4,
103,51,7,
103,52,10000,
103,53,96,
103,54,10000,
104,37,10000,
104,38,47,
104,39,18,
104,40,31,
104,41,44,
104,42,37,
104,43,10000,
104,44,10000,
104,45,48,
104,46,10000,
104,47,10000,
104,48,10000,
104,49,50,
104,50,10000,
104,51,34,
104,52,10000,
104,53,10000,
104,54,81,
105,37,51,
105,38,73,
105,39,10000,
105,40,10000,
105,41,10000,
105,42,24,
105,43,10000,
105,44,52,
105,45,10000,
105,46,42,
105,47,10000,
105,48,10000,
105,49,10000,
105,50,10000,
105,51,10000,
105,52,10000,
105,53,10000,
105,54,10000,
106,37,93,
106,38,10000,
106,39,10000,
106,40,17,
106,41,8,
106,42,4,
106,43,10000,
106,44,10000,
106,45,57,
106,46,20,
106,47,76,
106,48,84,
106,49,10000,
106,50,10000,
106,51,34,
106,52,8,
106,53,10000,
106,54,10000,
107,37,76,
107,38,10000,
107,39,78,
107,40,10000,
107,41,10000,
107,42,10000,
107,43,10000,
107,44,48,
107,45,10000,
107,46,72,
107,47,60,
107,48,62,
107,49,12,
107,50,10000,
107,51,10000,
107,52,44,
107,53,10000,
107,54,11,
108,37,10000,
108,38,9,
108,39,10000,
108,40,30,
108,41,10000,
108,42,10000,
108,43,10000,
108,44,10000,
108,45,10000,
108,46,10000,
108,47,4,
108,48,80,
108,49,10000,
108,50,16,
108,51,10000,
108,52,74,
108,53,95,
108,54,10000,
109,37,30,
109,38,10000,
109,39,10000,
109,40,26,
109,41,10000,
109,42,20,
109,43,10000,
109,44,38,
109,45,26,
109,46,10000,
109,47,23,
109,48,81,
109,49,71,
109,50,10000,
109,51,10000,
109,52,77,
109,53,91,
109,54,10000,
110,37,45,
110,38,10000,
110,39,10000,
110,40,31,
110,41,10000,
110,42,64,
110,43,73,
110,44,39,
110,45,10000,
110,46,10000,
110,47,46,
110,48,68,
110,49,10000,
110,50,48,
110,51,88,
110,52,10000,
110,53,74,
110,54,18,
111,37,10000,
111,38,10000,
111,39,24,
111,40,24,
111,41,10000,
111,42,10000,
111,43,10000,
111,44,10000,
111,45,85,
111,46,10000,
111,47,86,
111,48,62,
111,49,2,
111,50,10000,
111,51,48,
111,52,2,
111,53,10000,
111,54,10000,
112,37,6,
112,38,10000,
112,39,23,
112,40,10000,
112,41,93,
112,42,10000,
112,43,10000,
112,44,50,
112,45,58,
112,46,10000,
112,47,46,
112,48,10000,
112,49,76,
112,50,10000,
112,51,10000,
112,52,9,
112,53,3,
112,54,19,
113,37,10000,
113,38,10000,
113,39,10000,
113,40,10000,
113,41,94,
113,42,10000,
113,43,10000,
113,44,10000,
113,45,10000,
113,46,58,
113,47,9,
113,48,10000,
113,49,30,
113,50,10000,
113,51,68,
113,52,10000,
113,53,86,
113,54,57,
114,37,10000,
114,38,10000,
114,39,71,
114,40,100,
114,41,10000,
114,42,72,
114,43,10000,
114,44,10000,
114,45,10000,
114,46,10000,
114,47,78,
114,48,53,
114,49,18,
114,50,55,
114,51,38,
114,52,52,
114,53,10000,
114,54,76,
115,37,10000,
115,38,2,
115,39,10000,
115,40,18,
115,41,10000,
115,42,60,
115,43,48,
115,44,10000,
115,45,85,
115,46,10000,
115,47,10000,
115,48,49,
115,49,35,
115,50,10000,
115,51,39,
115,52,10000,
115,53,9,
115,54,75,
116,37,10000,
116,38,10000,
116,39,10000,
116,40,10000,
116,41,47,
116,42,10000,
116,43,99,
116,44,9,
116,45,69,
116,46,10000,
116,47,46,
116,48,10000,
116,49,10000,
116,50,10000,
116,51,10000,
116,52,10000,
116,53,10000,
116,54,10000,
117,37,11,
117,38,58,
117,39,10000,
117,40,10000,
117,41,34,
117,42,26,
117,43,10000,
117,44,10000,
117,45,10000,
117,46,10000,
117,47,3,
117,48,27,
117,49,10000,
117,50,27,
117,51,49,
117,52,10000,
117,53,10000,
117,54,10000,
118,37,10000,
118,38,10000,
118,39,87,
118,40,10000,
118,41,10000,
