Configuration, ObservableConfiguration, Cost
7751,1561,10000,
7751,1562,10000,
7751,1563,15,
7751,1564,10000,
7751,1565,10000,
7751,1566,23,
7751,1567,65,
7751,1568,77,
7751,1569,10000,
7751,1570,42,
7751,1571,13,
7751,1572,10000,
7752,1561,94,
7752,1562,89,
7752,1563,10000,
7752,1564,25,
7752,1565,10000,
7752,1566,47,
7752,1567,10000,
7752,1568,59,
7752,1569,88,
7752,1570,44,
7752,1571,78,
7752,1572,59,
7753,1561,10000,
7753,1562,10000,
7753,1563,10000,
7753,1564,10000,
7753,1565,97,
7753,1566,29,
7753,1567,10000,
7753,1568,10000,
7753,1569,10000,
7753,1570,60,
7753,1571,3,
7753,1572,10000,
7754,1561,76,
7754,1562,10000,
7754,1563,10000,
7754,1564,25,
7754,1565,10000,
7754,1566,17,
7754,1567,10000,
7754,1568,25,
7754,1569,10000,
7754,1570,10000,
7754,1571,55,
7754,1572,89,
7755,1561,32,
7755,1562,82,
7755,1563,10000,
7755,1564,10000,
7755,1565,21,
7755,1566,10000,
7755,1567,10000,
7755,1568,11,
7755,1569,10000,
7755,1570,60,
7755,1571,10000,
7755,1572,28,
7756,1561,10000,
7756,1562,10000,
7756,1563,63,
7756,1564,56,
7756,1565,10000,
7756,1566,14,
7756,1567,10000,
7756,1568,61,
7756,1569,93,
7756,1570,98,
7756,1571,38,
7756,1572,74,
7757,1561,14,
7757,1562,71,
7757,1563,10000,
7757,1564,98,
7757,1565,96,
7757,1566,10000,
7757,1567,76,
7757,1568,10000,
7757,1569,10000,
7757,1570,10000,
7757,1571,10000,
7757,1572,10000,
7758,1561,56,
7758,1562,58,
7758,1563,60,
7758,1564,91,
7758,1565,10000,
7758,1566,10000,
7758,1567,10000,
7758,1568,10000,
7758,1569,92,
7758,1570,17,
7758,1571,10000,
7758,1572,59,
7759,1561,2,
7759,1562,10000,
7759,1563,10000,
7759,1564,10000,
7759,1565,6,
7759,1566,4,
7759,1567,10000,
7759,1568,10000,
7759,1569,93,
7759,1570,10000,
7759,1571,10000,
7759,1572,25,
7760,1561,87,
7760,1562,31,
7760,1563,56,
7760,1564,73,
7760,1565,10000,
7760,1566,65,
7760,1567,94,
7760,1568,25,
7760,1569,49,
7760,1570,12,
7760,1571,34,
7760,1572,10000,
7761,1561,98,
7761,1562,5,
7761,1563,10000,
7761,1564,74,
7761,1565,44,
7761,1566,95,
7761,1567,38,
7761,1568,10000,
7761,1569,37,
7761,1570,93,
7761,1571,10000,
7761,1572,75,
7762,1561,50,
7762,1562,10000,
7762,1563,10000,
7762,1564,2,
7762,1565,10000,
7762,1566,18,
7762,1567,31,
7762,1568,18,
7762,1569,10000,
7762,1570,70,
7762,1571,80,
7762,1572,10000,
7763,1561,78,
7763,1562,97,
7763,1563,62,
7763,1564,100,
7763,1565,10000,
7763,1566,5,
7763,1567,47,
7763,1568,63,
7763,1569,48,
7763,1570,13,
7763,1571,21,
7763,1572,10000,
7764,1561,43,
7764,1562,64,
7764,1563,47,
7764,1564,10000,
7764,1565,10000,
7764,1566,10000,
7764,1567,8,
7764,1568,10000,
7764,1569,36,
7764,1570,10000,
7764,1571,10000,
7764,1572,10000,
7765,1561,10000,
7765,1562,1,
7765,1563,52,
7765,1564,22,
7765,1565,34,
7765,1566,46,
7765,1567,10000,
7765,1568,38,
7765,1569,10000,
7765,1570,12,
7765,1571,89,
7765,1572,18,
7766,1561,10000,
7766,1562,24,
7766,1563,10000,
7766,1564,10000,
7766,1565,4,
7766,1566,10000,
7766,1567,45,
7766,1568,17,
7766,1569,10000,
7766,1570,25,
7766,1571,76,
7766,1572,85,
7767,1561,10000,
7767,1562,93,
7767,1563,10000,
7767,1564,10000,
7767,1565,10000,
7767,1566,72,
7767,1567,40,
7767,1568,68,
7767,1569,10000,
7767,1570,10000,
7767,1571,10000,
7767,1572,10000,
7768,1561,28,
7768,1562,40,
7768,1563,39,
7768,1564,87,
7768,1565,10000,
7768,1566,10000,
7768,1567,10000,
7768,1568,65,
7768,1569,10000,
7768,1570,39,
7768,1571,10000,
7768,1572,10000,
7769,1561,28,
7769,1562,68,
7769,1563,10000,
7769,1564,53,
7769,1565,10000,
7769,1566,62,
7769,1567,98,
7769,1568,63,
7769,1569,25,
7769,1570,10000,
7769,1571,10000,
7769,1572,10000,
7770,1561,59,
7770,1562,10000,
7770,1563,10000,
7770,1564,14,
7770,1565,10000,
7770,1566,59,
7770,1567,10000,
7770,1568,50,
7770,1569,90,
7770,1570,82,
7770,1571,10000,
7770,1572,10000,
7771,1561,25,
7771,1562,52,
7771,1563,11,
7771,1564,10000,
7771,1565,77,
7771,1566,10000,
7771,1567,10000,
7771,1568,49,
7771,1569,10000,
7771,1570,10000,
7771,1571,10000,
7771,1572,10000,
7772,1561,12,
7772,1562,10000,
7772,1563,10000,
7772,1564,10000,
7772,1565,65,
7772,1566,42,
