Configuration, ObservableConfiguration, Cost
1201,241,10000,
1201,242,10000,
1201,243,31,
1201,244,34,
1201,245,10000,
1201,246,59,
1201,247,10000,
1201,248,26,
1201,249,10000,
1201,250,10000,
1202,241,10000,
1202,242,10000,
1202,243,77,
1202,244,72,
1202,245,36,
1202,246,10000,
1202,247,79,
1202,248,10000,
1202,249,89,
1202,250,82,
1203,241,78,
1203,242,10000,
1203,243,17,
1203,244,10000,
1203,245,10000,
1203,246,39,
1203,247,10000,
1203,248,68,
1203,249,45,
1203,250,10000,
1204,241,39,
1204,242,8,
1204,243,60,
1204,244,10000,
1204,245,79,
1204,246,56,
1204,247,7,
1204,248,10000,
1204,249,41,
1204,250,10000,
1205,241,49,
1205,242,10000,
1205,243,99,
1205,244,4,
1205,245,78,
1205,246,5,
1205,247,10000,
1205,248,10000,
1205,249,10000,
1205,250,46,
1206,241,10000,
1206,242,10000,
1206,243,10000,
1206,244,92,
1206,245,71,
1206,246,10000,
1206,247,51,
1206,248,84,
1206,249,56,
1206,250,10000,
1207,241,88,
1207,242,28,
1207,243,59,
1207,244,11,
1207,245,10000,
1207,246,10000,
1207,247,10000,
1207,248,21,
1207,249,50,
1207,250,10000,
1208,241,10000,
1208,242,10000,
1208,243,18,
1208,244,10000,
1208,245,10000,
1208,246,99,
1208,247,30,
1208,248,10000,
1208,249,10000,
1208,250,10000,
1209,241,10000,
1209,242,51,
1209,243,10000,
1209,244,10000,
1209,245,52,
1209,246,10000,
1209,247,40,
1209,248,10000,
1209,249,10000,
1209,250,57,
1210,241,44,
1210,242,80,
1210,243,76,
1210,244,85,
1210,245,10000,
1210,246,10000,
1210,247,55,
1210,248,10000,
1210,249,90,
1210,250,43,
1211,241,53,
1211,242,40,
1211,243,42,
1211,244,10000,
1211,245,82,
1211,246,10000,
1211,247,19,
1211,248,10000,
1211,249,10000,
1211,250,10000,
1212,241,61,
1212,242,10000,
1212,243,10000,
1212,244,35,
1212,245,10000,
1212,246,10000,
1212,247,10000,
1212,248,59,
1212,249,10000,
1212,250,98,
1213,241,85,
1213,242,10000,
1213,243,10000,
1213,244,94,
1213,245,100,
1213,246,10000,
1213,247,56,
1213,248,71,
1213,249,38,
1213,250,5,
1214,241,10000,
1214,242,10000,
1214,243,10000,
