Configuration, ObservableConfiguration, Cost
1,1,5,
1,2,94,
1,3,10000,
1,4,10000,
1,5,10000,
1,6,99,
1,7,42,
1,8,54,
1,9,45,
1,10,10000,
1,11,97,
1,12,86,
1,13,10000,
1,14,83,
1,15,32,
2,1,10000,
2,2,10000,
2,3,6,
2,4,10000,
2,5,76,
2,6,10000,
2,7,6,
2,8,63,
2,9,10000,
2,10,67,
2,11,84,
2,12,10000,
2,13,63,
2,14,10000,
2,15,68,
3,1,89,
3,2,10000,
3,3,98,
3,4,70,
3,5,40,
3,6,4,
3,7,100,
3,8,10000,
3,9,53,
3,10,10000,
3,11,10000,
3,12,36,
3,13,74,
3,14,10000,
3,15,60,
4,1,10000,
4,2,10000,
4,3,81,
4,4,10000,
4,5,23,
4,6,10000,
4,7,65,
4,8,34,
4,9,10000,
4,10,10000,
4,11,52,
4,12,86,
4,13,10000,
4,14,6,
4,15,10000,
5,1,10000,
5,2,66,
5,3,10000,
5,4,51,
5,5,99,
5,6,65,
5,7,10000,
5,8,10000,
5,9,21,
5,10,10000,
5,11,10000,
5,12,58,
5,13,10000,
5,14,10000,
5,15,23,
6,1,10000,
6,2,10000,
6,3,42,
6,4,10000,
6,5,10000,
6,6,46,
6,7,65,
6,8,10000,
6,9,67,
6,10,10000,
6,11,99,
6,12,57,
6,13,28,
6,14,10000,
6,15,62,
7,1,10000,
7,2,10000,
7,3,10000,
7,4,10000,
7,5,96,
7,6,38,
7,7,3,
7,8,10000,
7,9,10000,
7,10,10000,
7,11,10000,
7,12,10000,
7,13,10000,
7,14,69,
7,15,10000,
8,1,33,
8,2,31,
8,3,10000,
8,4,10000,
8,5,63,
8,6,10000,
8,7,100,
8,8,2,
8,9,10000,
8,10,10000,
8,11,1,
8,12,56,
8,13,10000,
8,14,25,
8,15,85,
9,1,34,
9,2,15,
9,3,10000,
9,4,10000,
9,5,95,
9,6,10000,
9,7,10000,
9,8,62,
9,9,37,
9,10,10000,
9,11,10000,
9,12,65,
9,13,94,
9,14,10000,
9,15,10000,
10,1,3,
10,2,10000,
10,3,25,
10,4,59,
10,5,65,
10,6,80,
10,7,10000,
10,8,10000,
10,9,10000,
10,10,10000,
10,11,10000,
10,12,10000,
10,13,19,
10,14,10000,
10,15,10000,
11,1,10000,
11,2,10000,
11,3,82,
11,4,10000,
11,5,10000,
11,6,25,
11,7,33,
11,8,10000,
11,9,10000,
11,10,10000,
11,11,95,
11,12,10000,
11,13,10000,
11,14,10000,
11,15,10000,
12,1,78,
12,2,64,
12,3,47,
12,4,10000,
12,5,96,
12,6,7,
12,7,62,
12,8,10000,
12,9,37,
12,10,97,
12,11,87,
12,12,10000,
12,13,94,
12,14,10000,
12,15,79,
13,1,10000,
13,2,36,
13,3,87,
13,4,92,
13,5,54,
13,6,53,
13,7,10000,
13,8,10000,
13,9,58,
13,10,16,
13,11,100,
13,12,10000,
13,13,58,
13,14,10000,
13,15,10000,
14,1,56,
14,2,10000,
14,3,10000,
14,4,66,
14,5,91,
14,6,10000,
14,7,3,
14,8,45,
14,9,10000,
14,10,79,
14,11,1,
14,12,10000,
14,13,10000,
14,14,33,
14,15,92,
15,1,17,
15,2,50,
15,3,1,
15,4,10000,
15,5,67,
15,6,10000,
15,7,52,
15,8,10000,
15,9,10000,
15,10,33,
15,11,10000,
15,12,10000,
15,13,10,
15,14,33,
15,15,30,
16,1,94,
16,2,67,
16,3,59,
16,4,10000,
16,5,65,
16,6,73,
16,7,96,
16,8,30,
16,9,59,
16,10,10000,
16,11,60,
16,12,89,
16,13,10000,
16,14,46,
16,15,43,
17,1,10000,
17,2,11,
17,3,26,
17,4,10000,
17,5,10000,
17,6,63,
17,7,10000,
17,8,99,
17,9,21,
17,10,10,
17,11,80,
17,12,10000,
17,13,61,
17,14,10000,
17,15,60,
18,1,10000,
18,2,10000,
18,3,10000,
18,4,10000,
18,5,10000,
18,6,10000,
18,7,10000,
18,8,38,
18,9,68,
18,10,24,
18,11,78,
18,12,10000,
18,13,36,
18,14,10000,
18,15,46,
19,1,27,
19,2,10000,
19,3,10000,
19,4,94,
19,5,10000,
19,6,69,
19,7,14,
19,8,10000,
19,9,10000,
19,10,10000,
19,11,10000,
19,12,69,
19,13,10000,
19,14,10000,
19,15,10000,
20,1,10000,
20,2,50,
20,3,10000,
20,4,77,
20,5,10000,
20,6,19,
20,7,98,
20,8,10000,
20,9,11,
20,10,3,
20,11,16,
20,12,82,
20,13,10000,
20,14,48,
20,15,10000,
21,1,81,
21,2,74,
21,3,10000,
21,4,44,
21,5,10000,
21,6,10000,
21,7,10000,
21,8,56,
21,9,10000,
21,10,22,
21,11,87,
21,12,10000,
21,13,41,
21,14,10000,
21,15,29,
22,1,10000,
22,2,10000,
22,3,58,
22,4,10000,
