Configuration, ObservableConfiguration, Cost
801,241,34,
801,242,10000,
801,243,10000,
801,244,24,
801,245,10000,
801,246,1,
801,247,94,
801,248,72,
801,249,14,
801,250,10000,
801,251,4,
801,252,10000,
801,253,60,
801,254,10000,
801,255,10000,
802,241,88,
802,242,10000,
802,243,10000,
802,244,98,
802,245,10000,
802,246,49,
802,247,10000,
802,248,10000,
802,249,10000,
802,250,10000,
802,251,60,
802,252,91,
802,253,34,
802,254,10000,
802,255,10000,
803,241,10000,
803,242,67,
803,243,10000,
803,244,10000,
803,245,30,
803,246,18,
803,247,6,
803,248,10000,
803,249,10000,
803,250,51,
803,251,10000,
803,252,10000,
803,253,14,
803,254,47,
803,255,100,
804,241,10000,
804,242,10000,
804,243,8,
804,244,95,
804,245,47,
804,246,10000,
804,247,10000,
804,248,2,
804,249,10000,
804,250,10000,
804,251,10000,
804,252,10000,
804,253,10000,
804,254,10000,
804,255,10000,
805,241,15,
805,242,69,
805,243,61,
805,244,67,
805,245,10000,
805,246,10000,
805,247,93,
805,248,10000,
805,249,10000,
805,250,10000,
805,251,27,
805,252,97,
805,253,10000,
805,254,78,
805,255,10000,
806,241,34,
806,242,94,
806,243,2,
806,244,10000,
806,245,10000,
806,246,10000,
806,247,11,
806,248,18,
806,249,39,
806,250,15,
806,251,10000,
806,252,10000,
806,253,100,
806,254,70,
806,255,10000,
807,241,10000,
807,242,10000,
807,243,10000,
807,244,72,
807,245,10000,
807,246,10000,
807,247,10000,
807,248,68,
807,249,24,
807,250,6,
807,251,71,
807,252,33,
807,253,10000,
807,254,56,
807,255,10000,
808,241,52,
808,242,54,
808,243,3,
808,244,14,
808,245,10000,
808,246,10000,
808,247,46,
808,248,10000,
808,249,10000,
808,250,10000,
808,251,10000,
808,252,70,
808,253,67,
808,254,10000,
808,255,11,
809,241,93,
809,242,95,
809,243,10000,
809,244,65,
809,245,10000,
809,246,52,
809,247,10000,
809,248,44,
809,249,34,
809,250,33,
809,251,14,
809,252,10000,
809,253,40,
809,254,10000,
809,255,10000,
810,241,12,
810,242,10000,
810,243,38,
810,244,35,
810,245,10000,
810,246,18,
810,247,39,
810,248,23,
810,249,9,
810,250,91,
810,251,94,
810,252,64,
810,253,30,
810,254,10000,
810,255,10000,
811,241,10000,
811,242,10000,
811,243,56,
811,244,20,
811,245,99,
811,246,10,
811,247,10000,
811,248,10000,
811,249,10000,
811,250,78,
811,251,82,
811,252,10000,
811,253,10000,
811,254,10000,
811,255,75,
812,241,86,
812,242,33,
812,243,10000,
812,244,48,
812,245,66,
812,246,9,
812,247,10000,
812,248,10000,
812,249,53,
812,250,10,
812,251,9,
812,252,10000,
812,253,10000,
812,254,10000,
812,255,10000,
813,241,16,
813,242,2,
813,243,10000,
813,244,10000,
813,245,68,
813,246,10000,
813,247,58,
813,248,79,
813,249,73,
813,250,10000,
813,251,39,
813,252,10000,
813,253,10000,
813,254,75,
813,255,10000,
814,241,10000,
814,242,10000,
814,243,51,
814,244,20,
814,245,47,
814,246,10000,
814,247,10000,
814,248,10000,
814,249,10000,
814,250,38,
814,251,10000,
814,252,9,
