Configuration, ObservableConfiguration, Cost
1151,415,94,
1151,416,70,
1151,417,10000,
1151,418,10000,
1151,419,10000,
1151,420,42,
1151,421,10000,
1151,422,10000,
1151,423,10000,
1151,424,49,
1151,425,45,
1151,426,13,
1151,427,10000,
1151,428,10000,
1151,429,10000,
1151,430,1,
1151,431,10000,
1151,432,10000,
1152,415,10000,
1152,416,100,
1152,417,10000,
1152,418,26,
1152,419,30,
1152,420,10000,
1152,421,10000,
1152,422,10000,
1152,423,10000,
1152,424,10000,
1152,425,10000,
1152,426,10000,
1152,427,89,
1152,428,10000,
1152,429,10000,
1152,430,65,
1152,431,20,
1152,432,10000,
1153,415,10000,
1153,416,10000,
1153,417,4,
1153,418,10000,
1153,419,81,
1153,420,10000,
1153,421,41,
1153,422,49,
1153,423,10000,
1153,424,10000,
1153,425,10000,
1153,426,10000,
1153,427,10000,
1153,428,99,
1153,429,98,
1153,430,99,
1153,431,10000,
1153,432,10000,
1154,415,10000,
1154,416,49,
1154,417,10000,
1154,418,10000,
1154,419,10000,
1154,420,97,
1154,421,10000,
1154,422,10000,
1154,423,73,
1154,424,46,
1154,425,10000,
1154,426,33,
1154,427,10000,
1154,428,65,
1154,429,7,
1154,430,10000,
1154,431,10000,
1154,432,10000,
1155,415,43,
1155,416,10000,
1155,417,64,
1155,418,10000,
1155,419,82,
1155,420,99,
1155,421,54,
1155,422,10000,
1155,423,5,
1155,424,86,
1155,425,10000,
1155,426,88,
1155,427,10000,
1155,428,89,
1155,429,77,
1155,430,10000,
1155,431,10000,
1155,432,10000,
1156,415,10000,
1156,416,75,
1156,417,10000,
1156,418,10000,
1156,419,10000,
1156,420,10000,
1156,421,10000,
1156,422,10000,
1156,423,10000,
1156,424,10000,
1156,425,10000,
1156,426,21,
1156,427,10000,
1156,428,55,
1156,429,65,
1156,430,10000,
1156,431,92,
1156,432,10000,
1157,415,45,
1157,416,10000,
1157,417,72,
1157,418,96,
1157,419,10000,
1157,420,10000,
1157,421,10000,
1157,422,62,
1157,423,10000,
1157,424,10000,
1157,425,55,
1157,426,46,
1157,427,1,
1157,428,5,
1157,429,10000,
1157,430,10000,
1157,431,31,
1157,432,10000,
1158,415,10000,
1158,416,1,
1158,417,47,
1158,418,70,
1158,419,95,
1158,420,10000,
1158,421,10000,
1158,422,49,
1158,423,32,
1158,424,10000,
1158,425,62,
1158,426,10000,
1158,427,89,
1158,428,60,
1158,429,100,
1158,430,10000,
1158,431,10000,
1158,432,52,
1159,415,10000,
1159,416,10000,
1159,417,38,
1159,418,51,
1159,419,10000,
1159,420,10000,
1159,421,51,
1159,422,64,
1159,423,10000,
1159,424,5,
1159,425,21,
1159,426,10000,
1159,427,23,
1159,428,96,
1159,429,10000,
1159,430,70,
1159,431,10000,
1159,432,10000,
1160,415,10000,
1160,416,10000,
1160,417,27,
1160,418,10000,
1160,419,10000,
1160,420,10000,
1160,421,10000,
1160,422,69,
1160,423,10000,
1160,424,77,
1160,425,50,
1160,426,10000,
1160,427,10000,
1160,428,76,
1160,429,37,
1160,430,10000,
1160,431,10000,
1160,432,10000,
1161,415,3,
1161,416,10000,
1161,417,10000,
1161,418,10000,
1161,419,19,
1161,420,69,
1161,421,69,
1161,422,10000,
1161,423,72,
1161,424,10000,
1161,425,10000,
1161,426,72,
1161,427,10000,
1161,428,10000,
1161,429,10000,
1161,430,10000,
1161,431,82,
1161,432,10000,
1162,415,10000,
1162,416,10000,
1162,417,84,
1162,418,58,
1162,419,56,
1162,420,10000,
1162,421,10000,
1162,422,10000,
1162,423,75,
1162,424,41,
1162,425,10000,
1162,426,10000,
1162,427,10000,
1162,428,10000,
1162,429,10000,
1162,430,10000,
1162,431,10000,
1162,432,10000,
1163,415,10000,
1163,416,88,
1163,417,10000,
1163,418,10000,
1163,419,5,
1163,420,10000,
1163,421,10000,
1163,422,10000,
1163,423,10000,
1163,424,10000,
1163,425,10000,
1163,426,5,
1163,427,72,
1163,428,10000,
1163,429,10000,
1163,430,10000,
1163,431,98,
1163,432,41,
1164,415,41,
1164,416,23,
1164,417,32,
1164,418,52,
1164,419,55,
1164,420,10000,
1164,421,25,
1164,422,10000,
1164,423,78,
1164,424,10000,
1164,425,10000,
1164,426,10000,
1164,427,12,
1164,428,81,
1164,429,84,
1164,430,10000,
1164,431,10000,
1164,432,41,
1165,415,82,
1165,416,10000,
1165,417,11,
1165,418,10000,
1165,419,10000,
1165,420,10000,
1165,421,89,
1165,422,10000,
1165,423,10000,
1165,424,10000,
1165,425,10000,
1165,426,48,
1165,427,10000,
1165,428,10000,
1165,429,78,
1165,430,51,
1165,431,2,
1165,432,86,
1166,415,10000,
1166,416,23,
1166,417,10000,
1166,418,49,
1166,419,10000,
1166,420,72,
1166,421,10000,
1166,422,79,
1166,423,10000,
1166,424,10000,
1166,425,10000,
1166,426,10000,
1166,427,60,
1166,428,10000,
1166,429,10000,
1166,430,10000,
1166,431,10000,
1166,432,9,
1167,415,67,
1167,416,10000,
1167,417,2,
1167,418,10000,
1167,419,10000,
1167,420,10000,
1167,421,10000,
1167,422,83,
1167,423,10000,
1167,424,10000,
1167,425,70,
1167,426,10000,
1167,427,10000,
1167,428,10000,
1167,429,80,
1167,430,22,
1167,431,10000,
1167,432,1,
1168,415,99,
1168,416,10000,
1168,417,98,
1168,418,10000,
1168,419,10000,
1168,420,10000,
1168,421,1,
1168,422,10000,
1168,423,10000,
1168,424,19,
1168,425,10000,
1168,426,10000,
1168,427,10000,
1168,428,33,
1168,429,10000,
1168,430,10000,
1168,431,72,
1168,432,10000,
1169,415,10000,
1169,416,94,
1169,417,10000,
1169,418,24,
1169,419,10000,
1169,420,52,
1169,421,10000,
1169,422,43,
1169,423,15,
1169,424,75,
1169,425,10000,
1169,426,23,
1169,427,10000,
1169,428,71,
1169,429,27,
1169,430,10000,
1169,431,10000,
1169,432,75,
1170,415,70,
1170,416,8,
1170,417,83,
1170,418,10000,
1170,419,10000,
1170,420,10000,
1170,421,95,
1170,422,39,
1170,423,52,
1170,424,20,
1170,425,48,
1170,426,10000,
1170,427,62,
1170,428,10000,
1170,429,40,
1170,430,10000,
1170,431,10000,
1170,432,10000,
1171,415,10000,
1171,416,10000,
1171,417,10000,
1171,418,29,
1171,419,10000,
1171,420,59,
1171,421,10000,
1171,422,70,
1171,423,10000,
1171,424,10000,
1171,425,56,
1171,426,10000,
1171,427,18,
1171,428,10000,
1171,429,61,
1171,430,10000,
1171,431,69,
1171,432,10000,
1172,415,10000,
1172,416,96,
1172,417,64,
1172,418,10000,
1172,419,10000,
1172,420,10000,
1172,421,10000,
1172,422,88,
1172,423,24,
1172,424,10000,
1172,425,10000,
1172,426,10000,
1172,427,33,
1172,428,10000,
1172,429,41,
1172,430,77,
1172,431,24,
1172,432,93,
1173,415,10000,
1173,416,10000,
1173,417,10000,
1173,418,84,
1173,419,71,
1173,420,13,
1173,421,10000,
1173,422,15,
1173,423,34,
1173,424,35,
1173,425,72,
1173,426,71,
1173,427,10000,
1173,428,10000,
1173,429,40,
1173,430,75,
1173,431,72,
1173,432,10000,
1174,415,10000,
1174,416,34,
1174,417,33,
1174,418,10000,
1174,419,10000,
1174,420,64,
1174,421,10000,
1174,422,10000,
1174,423,90,
1174,424,10000,
1174,425,10000,
1174,426,10000,
1174,427,10000,
1174,428,10000,
1174,429,89,
1174,430,32,
1174,431,10000,
1174,432,10000,
1175,415,13,
1175,416,10000,
1175,417,10000,
1175,418,43,
1175,419,33,
1175,420,10000,
1175,421,72,
1175,422,10000,
1175,423,81,
1175,424,52,
1175,425,64,
1175,426,4,
1175,427,10000,
1175,428,10000,
1175,429,10000,
1175,430,85,
1175,431,10000,
1175,432,10000,
1176,415,10000,
1176,416,36,
1176,417,10000,
1176,418,10000,
1176,419,99,
1176,420,29,
1176,421,10000,
1176,422,10000,
1176,423,10000,
1176,424,36,
1176,425,29,
1176,426,47,
1176,427,31,
1176,428,10000,
1176,429,10000,
1176,430,10000,
1176,431,10000,
1176,432,27,
1177,415,16,
1177,416,85,
1177,417,79,
1177,418,21,
1177,419,10000,
1177,420,10000,
1177,421,10000,
1177,422,29,
1177,423,10000,
1177,424,10000,
1177,425,10000,
1177,426,54,
1177,427,10000,
1177,428,10000,
1177,429,10000,
1177,430,10000,
1177,431,64,
1177,432,10000,
1178,415,32,
1178,416,10000,
1178,417,10000,
1178,418,48,
1178,419,10000,
1178,420,84,
1178,421,42,
1178,422,91,
1178,423,49,
1178,424,10000,
1178,425,10000,
1178,426,37,
1178,427,52,
1178,428,93,
1178,429,10000,
1178,430,10000,
1178,431,10000,
1178,432,10000,
1179,415,95,
1179,416,10000,
1179,417,18,
1179,418,10000,
1179,419,10000,
1179,420,10000,
1179,421,34,
1179,422,10000,
1179,423,10000,
1179,424,10000,
1179,425,10000,
1179,426,10000,
1179,427,70,
1179,428,99,
1179,429,39,
1179,430,18,
1179,431,10000,
1179,432,16,
1180,415,45,
1180,416,46,
1180,417,10000,
1180,418,28,
1180,419,10000,
1180,420,10000,
1180,421,100,
1180,422,10000,
1180,423,15,
1180,424,10000,
1180,425,65,
1180,426,89,
1180,427,27,
1180,428,10000,
1180,429,74,
1180,430,10000,
1180,431,10000,
1180,432,10000,
1181,415,93,
1181,416,10000,
1181,417,72,
1181,418,10000,
1181,419,42,
1181,420,10000,
1181,421,15,
1181,422,10000,
1181,423,10000,
1181,424,85,
1181,425,10000,
1181,426,10000,
1181,427,10000,
1181,428,10000,
1181,429,10000,
1181,430,44,
1181,431,10000,
1181,432,26,
1182,415,11,
1182,416,10000,
1182,417,10000,
1182,418,37,
1182,419,10000,
1182,420,91,
1182,421,49,
1182,422,10000,
1182,423,10000,
1182,424,72,
1182,425,10000,
1182,426,18,
1182,427,85,
1182,428,10000,
1182,429,66,
1182,430,10000,
1182,431,99,
1182,432,10000,
1183,415,10000,
1183,416,10000,
1183,417,79,
1183,418,10000,
1183,419,10000,
1183,420,62,
1183,421,95,
1183,422,10000,
1183,423,78,
1183,424,10000,
1183,425,10000,
1183,426,10000,
1183,427,10000,
1183,428,80,
1183,429,10000,
1183,430,10000,
1183,431,89,
1183,432,98,
1184,415,10000,
1184,416,54,
1184,417,10000,
1184,418,10000,
1184,419,10,
1184,420,12,
1184,421,5,
1184,422,10000,
1184,423,99,
1184,424,10000,
1184,425,10000,
1184,426,10000,
1184,427,14,
1184,428,89,
1184,429,15,
1184,430,29,
1184,431,10000,
1184,432,10000,
1185,415,10000,
1185,416,12,
1185,417,64,
1185,418,85,
1185,419,72,
1185,420,10000,
1185,421,10000,
1185,422,34,
1185,423,10000,
1185,424,10000,
1185,425,28,
1185,426,26,
1185,427,10000,
1185,428,48,
1185,429,10000,
1185,430,73,
1185,431,10000,
1185,432,4,
1186,415,10000,
1186,416,63,
1186,417,94,
1186,418,10000,
1186,419,10000,
1186,420,10000,
1186,421,10000,
1186,422,10000,
1186,423,10000,
1186,424,52,
1186,425,10000,
1186,426,10000,
1186,427,18,
1186,428,10000,
1186,429,6,
1186,430,2,
1186,431,10000,
1186,432,28,
1187,415,26,
1187,416,10000,
1187,417,69,
1187,418,97,
1187,419,10000,
1187,420,10000,
1187,421,10000,
1187,422,10000,
1187,423,10000,
1187,424,81,
1187,425,10000,
1187,426,10000,
1187,427,10000,
1187,428,90,
1187,429,10000,
1187,430,10000,
1187,431,10000,
1187,432,10000,
1188,415,23,
1188,416,10000,
1188,417,10000,
1188,418,13,
1188,419,31,
1188,420,10000,
1188,421,3,
1188,422,10000,
1188,423,28,
1188,424,16,
1188,425,10000,
1188,426,10000,
1188,427,10000,
1188,428,15,
1188,429,10000,
1188,430,36,
1188,431,99,
1188,432,10000,
1189,415,2,
1189,416,10000,
1189,417,1,
1189,418,10000,
1189,419,10000,
1189,420,10000,
1189,421,74,
1189,422,38,
1189,423,10000,
1189,424,7,
1189,425,10000,
1189,426,10000,
1189,427,10000,
1189,428,67,
1189,429,10000,
1189,430,71,
1189,431,10000,
1189,432,18,
1190,415,32,
1190,416,93,
1190,417,10000,
1190,418,93,
1190,419,4,
1190,420,10000,
1190,421,55,
1190,422,61,
1190,423,10000,
1190,424,95,
1190,425,10000,
1190,426,3,
1190,427,10000,
1190,428,10000,
1190,429,10000,
1190,430,46,
1190,431,29,
1190,432,68,
1191,415,51,
1191,416,10000,
1191,417,10000,
1191,418,61,
1191,419,43,
1191,420,84,
1191,421,55,
1191,422,10000,
1191,423,10000,
1191,424,10000,
1191,425,10000,
1191,426,10000,
1191,427,10000,
1191,428,52,
1191,429,10000,
1191,430,53,
1191,431,10000,
1191,432,35,
1192,415,44,
1192,416,10000,
1192,417,23,
1192,418,10000,
1192,419,68,
1192,420,10000,
1192,421,37,
1192,422,31,
1192,423,10000,
1192,424,10000,
1192,425,77,
1192,426,10000,
1192,427,10000,
1192,428,10000,
1192,429,10000,
1192,430,83,
1192,431,10000,
1192,432,10000,
1193,415,10000,
1193,416,10000,
1193,417,10000,
1193,418,10000,
1193,419,88,
1193,420,10000,
1193,421,2,
1193,422,48,
1193,423,10000,
1193,424,57,
1193,425,69,
1193,426,66,
1193,427,10000,
1193,428,31,
1193,429,99,
1193,430,10000,
1193,431,10000,
1193,432,66,
1194,415,80,
1194,416,10000,
1194,417,10000,
1194,418,44,
1194,419,10000,
1194,420,10000,
1194,421,7,
1194,422,45,
1194,423,10000,
1194,424,22,
1194,425,61,
1194,426,50,
1194,427,15,
1194,428,10000,
1194,429,73,
1194,430,69,
1194,431,49,
1194,432,88,
1195,415,90,
1195,416,10000,
1195,417,43,
1195,418,10000,
1195,419,1,
1195,420,74,
1195,421,42,
1195,422,94,
1195,423,8,
1195,424,10000,
1195,425,10000,
1195,426,77,
1195,427,10000,
1195,428,10000,
1195,429,10000,
1195,430,10000,
1195,431,10000,
1195,432,10000,
1196,415,35,
1196,416,22,
1196,417,40,
1196,418,53,
1196,419,20,
1196,420,10000,
1196,421,52,
1196,422,55,
1196,423,10000,
1196,424,7,
1196,425,10000,
1196,426,10000,
1196,427,10000,
1196,428,44,
1196,429,10000,
1196,430,49,
1196,431,21,
1196,432,39,
1197,415,10000,
1197,416,10000,
1197,417,64,
1197,418,10000,
1197,419,64,
1197,420,62,
1197,421,10000,
1197,422,56,
1197,423,80,
1197,424,4,
1197,425,10000,
1197,426,84,
1197,427,10000,
1197,428,54,
1197,429,10000,
1197,430,10000,
1197,431,44,
1197,432,49,
1198,415,10000,
1198,416,10000,
1198,417,33,
1198,418,1,
1198,419,10000,
1198,420,10000,
1198,421,68,
1198,422,10000,
1198,423,32,
1198,424,10000,
1198,425,10000,
1198,426,65,
1198,427,70,
1198,428,10000,
1198,429,33,
1198,430,10000,
1198,431,10000,
1198,432,19,
1199,415,10000,
1199,416,10000,
1199,417,84,
1199,418,10000,
1199,419,10000,
1199,420,67,
1199,421,95,
1199,422,10000,
1199,423,10000,
1199,424,10000,
1199,425,96,
1199,426,19,
1199,427,10000,
1199,428,10000,
1199,429,10000,
1199,430,10000,
1199,431,72,
1199,432,10000,
1200,415,10000,
1200,416,10000,
1200,417,68,
1200,418,74,
1200,419,10000,
1200,420,10000,
1200,421,10000,
1200,422,78,
1200,423,69,
1200,424,10000,
1200,425,10000,
1200,426,75,
1200,427,10000,
1200,428,10000,
1200,429,10000,
1200,430,65,
1200,431,10000,
1200,432,10000,
Budget,819,
