Configuration, ObservableConfiguration, Cost
7651,1537,53,
7651,1538,17,
7651,1539,10000,
7651,1540,85,
7651,1541,45,
7651,1542,87,
7651,1543,10000,
7651,1544,10000,
7651,1545,33,
7651,1546,10000,
7651,1547,10000,
7651,1548,54,
7652,1537,10000,
7652,1538,80,
7652,1539,10000,
7652,1540,51,
7652,1541,10000,
7652,1542,10000,
7652,1543,95,
7652,1544,95,
7652,1545,10000,
7652,1546,68,
7652,1547,10000,
7652,1548,78,
7653,1537,100,
7653,1538,10000,
7653,1539,10000,
7653,1540,100,
7653,1541,10000,
7653,1542,93,
7653,1543,10000,
7653,1544,45,
7653,1545,10000,
7653,1546,11,
7653,1547,67,
7653,1548,47,
7654,1537,18,
7654,1538,26,
7654,1539,89,
7654,1540,25,
7654,1541,86,
7654,1542,10000,
7654,1543,30,
7654,1544,35,
7654,1545,10000,
7654,1546,10000,
7654,1547,16,
7654,1548,10000,
7655,1537,10000,
7655,1538,10000,
7655,1539,10000,
7655,1540,5,
7655,1541,89,
7655,1542,10000,
7655,1543,10000,
7655,1544,10000,
7655,1545,10000,
7655,1546,53,
7655,1547,10000,
7655,1548,74,
7656,1537,10000,
7656,1538,10000,
7656,1539,10000,
7656,1540,10000,
7656,1541,10000,
7656,1542,54,
7656,1543,10000,
7656,1544,44,
7656,1545,40,
7656,1546,60,
7656,1547,18,
7656,1548,96,
7657,1537,6,
7657,1538,60,
7657,1539,28,
7657,1540,14,
7657,1541,10000,
7657,1542,10000,
7657,1543,10000,
7657,1544,10000,
7657,1545,9,
7657,1546,57,
7657,1547,10000,
7657,1548,39,
7658,1537,4,
7658,1538,100,
7658,1539,10000,
7658,1540,10000,
7658,1541,25,
7658,1542,64,
7658,1543,2,
7658,1544,10000,
7658,1545,82,
7658,1546,10000,
7658,1547,81,
7658,1548,10000,
7659,1537,10000,
7659,1538,10000,
7659,1539,10000,
7659,1540,70,
7659,1541,10000,
7659,1542,10000,
7659,1543,10000,
7659,1544,10000,
7659,1545,10000,
7659,1546,10000,
7659,1547,10000,
7659,1548,10000,
7660,1537,56,
7660,1538,81,
7660,1539,23,
7660,1540,44,
7660,1541,33,
7660,1542,66,
7660,1543,84,
7660,1544,50,
7660,1545,93,
7660,1546,29,
7660,1547,2,
7660,1548,10000,
7661,1537,10000,
7661,1538,16,
7661,1539,10000,
7661,1540,24,
7661,1541,99,
7661,1542,10000,
7661,1543,10000,
7661,1544,29,
7661,1545,5,
7661,1546,10000,
7661,1547,54,
7661,1548,10000,
7662,1537,10000,
7662,1538,10000,
7662,1539,28,
7662,1540,10000,
7662,1541,10000,
7662,1542,99,
7662,1543,10000,
7662,1544,91,
7662,1545,10000,
7662,1546,23,
7662,1547,83,
7662,1548,10000,
7663,1537,10000,
7663,1538,10000,
7663,1539,50,
7663,1540,10000,
7663,1541,10000,
7663,1542,73,
7663,1543,10000,
7663,1544,10000,
7663,1545,44,
7663,1546,10000,
7663,1547,84,
7663,1548,10000,
7664,1537,10000,
7664,1538,65,
7664,1539,90,
7664,1540,48,
7664,1541,10000,
7664,1542,34,
7664,1543,87,
7664,1544,84,
7664,1545,10000,
7664,1546,54,
7664,1547,10000,
7664,1548,26,
7665,1537,59,
7665,1538,10000,
7665,1539,10000,
7665,1540,10000,
7665,1541,26,
7665,1542,48,
7665,1543,36,
7665,1544,42,
7665,1545,10000,
7665,1546,10,
7665,1547,10000,
7665,1548,89,
7666,1537,17,
7666,1538,56,
7666,1539,10000,
7666,1540,10000,
7666,1541,20,
7666,1542,10000,
7666,1543,49,
