Configuration, ObservableConfiguration, Cost
151,31,10000,
151,32,10000,
151,33,42,
151,34,10000,
151,35,77,
151,36,10000,
151,37,73,
151,38,10000,
151,39,54,
151,40,53,
152,31,10,
152,32,10000,
152,33,10000,
152,34,10000,
152,35,10000,
152,36,26,
152,37,37,
152,38,10000,
152,39,10000,
152,40,10000,
153,31,52,
153,32,5,
153,33,10000,
153,34,2,
153,35,10000,
153,36,10000,
153,37,66,
153,38,10000,
153,39,10000,
153,40,10000,
154,31,88,
154,32,10000,
154,33,10000,
154,34,16,
154,35,10000,
154,36,10000,
154,37,54,
154,38,10000,
154,39,10000,
154,40,10000,
155,31,70,
155,32,10000,
155,33,10000,
155,34,52,
155,35,99,
155,36,10000,
155,37,26,
155,38,10000,
155,39,10000,
155,40,10000,
156,31,10000,
156,32,50,
156,33,60,
156,34,10000,
156,35,10000,
156,36,3,
156,37,13,
156,38,91,
156,39,10000,
156,40,10,
157,31,10000,
157,32,10000,
157,33,18,
157,34,34,
157,35,20,
157,36,81,
157,37,10000,
157,38,10000,
157,39,7,
157,40,10000,
158,31,10000,
158,32,10000,
158,33,10000,
158,34,57,
158,35,10000,
158,36,72,
158,37,10000,
158,38,10000,
158,39,10000,
158,40,29,
159,31,22,
159,32,56,
159,33,10000,
159,34,10000,
159,35,16,
159,36,10000,
159,37,76,
159,38,10000,
159,39,10000,
159,40,5,
160,31,42,
160,32,10000,
160,33,75,
160,34,23,
160,35,40,
160,36,1,
160,37,10000,
160,38,10000,
160,39,10000,
160,40,11,
161,31,60,
161,32,10000,
161,33,10000,
161,34,10000,
161,35,3,
161,36,10000,
161,37,68,
161,38,10000,
161,39,10000,
161,40,10000,
162,31,71,
162,32,10000,
162,33,84,
162,34,10000,
162,35,10000,
162,36,10000,
162,37,10000,
162,38,10000,
162,39,10000,
162,40,82,
163,31,8,
163,32,10000,
163,33,12,
163,34,50,
163,35,24,
163,36,10000,
163,37,61,
163,38,21,
163,39,10000,
163,40,10000,
164,31,10000,
164,32,10000,
164,33,59,
164,34,85,
164,35,29,
164,36,10000,
164,37,10000,
164,38,10000,
164,39,10000,
164,40,12,
165,31,10000,
165,32,10000,
165,33,10000,
165,34,10000,
165,35,10000,
