Configuration, ObservableConfiguration, Cost
361,361,16,
361,362,84,
361,363,10000,
361,364,100,
361,365,10000,
361,366,50,
361,367,87,
361,368,10000,
361,369,28,
361,370,61,
361,371,30,
361,372,9,
361,373,17,
361,374,10000,
361,375,10000,
361,376,10000,
361,377,90,
361,378,76,
361,379,9,
361,380,27,
362,361,48,
362,362,10000,
362,363,10000,
362,364,10000,
362,365,10000,
362,366,10000,
362,367,46,
362,368,81,
362,369,10000,
362,370,10000,
362,371,10000,
362,372,18,
362,373,10000,
362,374,10000,
362,375,61,
362,376,10000,
362,377,10000,
362,378,10000,
362,379,1,
362,380,10000,
363,361,32,
363,362,23,
363,363,7,
363,364,10000,
363,365,5,
363,366,27,
363,367,10000,
363,368,15,
363,369,10000,
363,370,10000,
363,371,10000,
363,372,13,
363,373,10000,
363,374,10000,
363,375,10000,
363,376,51,
363,377,53,
363,378,10000,
363,379,10000,
363,380,69,
364,361,10000,
364,362,15,
364,363,90,
364,364,10000,
364,365,17,
364,366,10000,
364,367,10000,
364,368,10000,
364,369,33,
364,370,10000,
364,371,10000,
364,372,73,
364,373,10000,
364,374,65,
364,375,10000,
364,376,10000,
364,377,26,
364,378,100,
364,379,35,
364,380,10000,
365,361,10000,
365,362,10000,
365,363,10000,
365,364,38,
365,365,10000,
365,366,10000,
365,367,47,
365,368,28,
365,369,80,
365,370,10000,
365,371,89,
365,372,10000,
365,373,10000,
365,374,10000,
365,375,45,
365,376,56,
365,377,10000,
365,378,1,
365,379,17,
365,380,86,
366,361,10000,
366,362,74,
366,363,46,
366,364,100,
366,365,10000,
366,366,83,
366,367,9,
366,368,10000,
366,369,52,
366,370,83,
366,371,10000,
366,372,10000,
366,373,11,
366,374,33,
366,375,10000,
366,376,10000,
366,377,2,
366,378,10000,
366,379,10000,
366,380,10000,
367,361,88,
367,362,67,
367,363,10000,
367,364,45,
367,365,38,
367,366,10000,
367,367,55,
367,368,10000,
367,369,51,
367,370,10000,
367,371,10000,
367,372,10000,
367,373,10000,
367,374,10000,
367,375,36,
367,376,46,
367,377,10000,
367,378,10000,
367,379,100,
367,380,10000,
368,361,35,
368,362,97,
368,363,10000,
368,364,10000,
368,365,10000,
368,366,77,
368,367,3,
368,368,62,
368,369,10000,
368,370,10000,
368,371,18,
368,372,10000,
368,373,52,
368,374,92,
368,375,40,
368,376,10000,
368,377,21,
368,378,19,
368,379,10000,
368,380,93,
369,361,33,
369,362,40,
369,363,10000,
369,364,10000,
369,365,10000,
369,366,1,
369,367,38,
369,368,10000,
369,369,10000,
369,370,10000,
369,371,32,
369,372,10000,
369,373,82,
369,374,35,
369,375,59,
369,376,50,
369,377,10000,
369,378,10000,
369,379,10000,
369,380,95,
370,361,10000,
370,362,46,
370,363,10000,
370,364,10000,
370,365,10000,
370,366,10000,
370,367,64,
370,368,80,
370,369,10000,
370,370,10000,
370,371,82,
370,372,10000,
370,373,82,
370,374,32,
370,375,60,
370,376,55,
370,377,10000,
370,378,92,
370,379,10000,
370,380,10000,
371,361,84,
371,362,91,
371,363,56,
371,364,10000,
371,365,33,
371,366,10000,
371,367,53,
371,368,86,
371,369,10000,
371,370,10000,
371,371,21,
371,372,29,
371,373,15,
371,374,22,
371,375,67,
371,376,10000,
371,377,40,
371,378,60,
371,379,10000,
371,380,99,
372,361,10000,
372,362,10000,
372,363,90,
372,364,47,
372,365,25,
372,366,68,
372,367,10000,
372,368,15,
372,369,54,
372,370,10000,
372,371,79,
372,372,10000,
372,373,100,
372,374,10000,
372,375,10000,
372,376,10000,
372,377,61,
372,378,81,
372,379,10000,
372,380,36,
373,361,30,
373,362,88,
373,363,10000,
373,364,49,
373,365,10000,
373,366,21,
373,367,74,
373,368,80,
373,369,10000,
373,370,58,
373,371,68,
373,372,10000,
373,373,10000,
373,374,10000,
373,375,46,
373,376,32,
373,377,10000,
373,378,64,
373,379,47,
373,380,10000,
374,361,71,
374,362,10000,
374,363,90,
374,364,44,
374,365,10000,
374,366,64,
374,367,10000,
374,368,10000,
374,369,49,
374,370,33,
374,371,10000,
374,372,10000,
374,373,17,
374,374,10000,
374,375,36,
374,376,70,
374,377,10000,
374,378,10000,
374,379,34,
374,380,46,
375,361,10000,
375,362,67,
375,363,10000,
375,364,26,
375,365,96,
375,366,90,
375,367,10000,
375,368,10000,
375,369,10000,
375,370,89,
375,371,10000,
375,372,10000,
375,373,17,
375,374,99,
375,375,44,
375,376,10000,
375,377,75,
375,378,58,
375,379,42,
375,380,10000,
376,361,93,
376,362,10000,
376,363,90,
376,364,10000,
376,365,48,
376,366,10000,
376,367,33,
376,368,10000,
376,369,10000,
376,370,25,
376,371,10000,
376,372,10000,
376,373,10000,
376,374,61,
376,375,10000,
376,376,10000,
376,377,10000,
376,378,10000,
376,379,15,
376,380,98,
377,361,2,
377,362,10000,
377,363,10000,
377,364,90,
377,365,5,
377,366,26,
377,367,71,
377,368,10000,
377,369,78,
377,370,10000,
377,371,35,
377,372,10000,
377,373,76,
377,374,38,
377,375,46,
377,376,10000,
377,377,10000,
377,378,56,
377,379,54,
377,380,10000,
378,361,10000,
378,362,89,
378,363,10000,
378,364,10000,
378,365,83,
378,366,10000,
378,367,60,
378,368,10000,
378,369,10000,
378,370,36,
378,371,10000,
378,372,10000,
378,373,3,
378,374,10000,
378,375,78,
378,376,10000,
378,377,10000,
378,378,10000,
378,379,5,
378,380,10000,
379,361,10000,
379,362,10000,
379,363,57,
379,364,22,
379,365,10000,
379,366,21,
379,367,47,
379,368,10000,
379,369,10000,
379,370,96,
379,371,10000,
379,372,10000,
379,373,40,
379,374,10000,
379,375,10000,
379,376,10000,
379,377,10000,
379,378,78,
379,379,75,
379,380,76,
380,361,52,
380,362,10000,
380,363,30,
380,364,10000,
380,365,10000,
380,366,10000,
380,367,51,
380,368,13,
380,369,27,
380,370,10000,
380,371,10000,
380,372,42,
380,373,10000,
380,374,10000,
