Configuration, ObservableConfiguration, Cost
561,561,10000,
561,562,4,
561,563,54,
561,564,37,
561,565,4,
561,566,10000,
561,567,9,
561,568,46,
561,569,8,
561,570,10000,
561,571,10000,
561,572,10000,
561,573,78,
561,574,17,
561,575,39,
561,576,10000,
561,577,15,
561,578,95,
561,579,10000,
561,580,10000,
562,561,43,
562,562,10000,
562,563,36,
562,564,10000,
562,565,36,
562,566,19,
562,567,10000,
562,568,39,
562,569,10000,
562,570,29,
562,571,45,
562,572,10000,
562,573,10000,
562,574,16,
562,575,46,
562,576,41,
562,577,10000,
562,578,10000,
562,579,10000,
562,580,2,
563,561,6,
563,562,10000,
563,563,10000,
563,564,30,
563,565,58,
563,566,11,
563,567,10000,
563,568,35,
563,569,10000,
563,570,14,
563,571,79,
563,572,91,
563,573,10000,
563,574,10000,
563,575,1,
563,576,10000,
563,577,10000,
563,578,59,
563,579,46,
563,580,10000,
564,561,10000,
564,562,67,
564,563,10000,
564,564,10000,
564,565,10000,
564,566,10000,
564,567,19,
564,568,20,
564,569,10000,
564,570,10000,
564,571,10000,
564,572,10000,
564,573,10000,
564,574,83,
564,575,34,
564,576,10000,
564,577,69,
564,578,48,
564,579,98,
564,580,10000,
565,561,38,
565,562,96,
565,563,10000,
565,564,10000,
565,565,49,
565,566,10000,
565,567,10000,
565,568,29,
565,569,10000,
565,570,10000,
565,571,99,
565,572,39,
565,573,55,
565,574,42,
565,575,10000,
565,576,10000,
565,577,10000,
565,578,10000,
565,579,77,
565,580,10000,
566,561,10000,
566,562,32,
566,563,56,
566,564,10000,
566,565,10000,
566,566,4,
566,567,41,
566,568,82,
566,569,35,
566,570,10000,
566,571,10000,
566,572,10000,
566,573,25,
566,574,29,
566,575,100,
566,576,79,
566,577,29,
566,578,10000,
566,579,21,
566,580,10000,
567,561,10000,
567,562,10000,
567,563,39,
567,564,10000,
567,565,13,
567,566,10000,
567,567,77,
567,568,41,
567,569,10000,
567,570,18,
567,571,66,
567,572,10000,
567,573,10000,
567,574,15,
567,575,10000,
567,576,91,
567,577,10000,
567,578,75,
567,579,67,
567,580,10000,
568,561,10000,
568,562,10000,
568,563,10000,
568,564,53,
568,565,27,
568,566,85,
568,567,10000,
568,568,64,
568,569,33,
568,570,36,
568,571,85,
568,572,10000,
568,573,44,
568,574,9,
568,575,10000,
568,576,63,
568,577,70,
568,578,43,
568,579,52,
568,580,10000,
569,561,34,
569,562,59,
569,563,94,
569,564,29,
569,565,10000,
569,566,34,
569,567,19,
569,568,11,
569,569,10000,
569,570,10000,
569,571,10000,
569,572,99,
569,573,10000,
569,574,10000,
569,575,73,
569,576,10000,
569,577,59,
569,578,10000,
569,579,10000,
569,580,10000,
570,561,10000,
570,562,10000,
570,563,10000,
570,564,10000,
570,565,10000,
570,566,81,
570,567,11,
570,568,35,
570,569,10000,
570,570,20,
570,571,10000,
570,572,10000,
570,573,47,
570,574,56,
570,575,66,
570,576,10000,
570,577,39,
570,578,50,
570,579,72,
570,580,57,
571,561,10000,
571,562,10000,
571,563,39,
571,564,63,
571,565,10000,
571,566,10000,
571,567,19,
571,568,10000,
571,569,10000,
571,570,66,
571,571,67,
571,572,13,
571,573,10000,
571,574,10000,
571,575,10000,
571,576,10000,
571,577,12,
571,578,87,
571,579,1,
571,580,10000,
572,561,10000,
572,562,10000,
572,563,10000,
572,564,27,
572,565,10000,
572,566,63,
572,567,6,
572,568,10000,
572,569,99,
572,570,10000,
572,571,38,
572,572,10000,
572,573,84,
572,574,10000,
572,575,54,
572,576,10000,
572,577,24,
572,578,10000,
572,579,14,
572,580,10000,
573,561,10000,
573,562,10000,
573,563,87,
573,564,10000,
573,565,70,
573,566,10000,
573,567,7,
573,568,10000,
573,569,10000,
573,570,10000,
573,571,10000,
573,572,10000,
573,573,77,
573,574,10000,
573,575,10000,
573,576,69,
573,577,10000,
573,578,10000,
573,579,10000,
573,580,45,
574,561,97,
574,562,10000,
574,563,10000,
574,564,10000,
574,565,80,
574,566,10000,
574,567,10,
574,568,80,
574,569,10000,
574,570,65,
574,571,13,
574,572,52,
574,573,92,
574,574,10000,
574,575,10000,
574,576,10000,
574,577,97,
574,578,86,
574,579,8,
574,580,10000,
575,561,10000,
575,562,10000,
575,563,10000,
575,564,10000,
575,565,17,
575,566,10000,
575,567,10000,
575,568,75,
575,569,96,
575,570,10000,
575,571,93,
575,572,28,
575,573,38,
575,574,10000,
575,575,45,
575,576,10000,
575,577,54,
575,578,33,
