Configuration, ObservableConfiguration, Cost
1,1,87,
1,2,46,
1,3,10000,
1,4,10000,
1,5,10000,
1,6,66,
1,7,27,
1,8,10000,
1,9,87,
1,10,10000,
1,11,24,
1,12,10000,
1,13,10000,
1,14,10000,
1,15,10000,
1,16,10000,
1,17,10000,
1,18,41,
1,19,14,
1,20,10000,
2,1,92,
2,2,1,
2,3,16,
2,4,10000,
2,5,10000,
2,6,10000,
2,7,10000,
2,8,41,
2,9,15,
2,10,10000,
2,11,3,
2,12,80,
2,13,25,
2,14,10000,
2,15,10000,
2,16,10000,
2,17,10000,
2,18,10000,
2,19,10000,
2,20,10000,
3,1,86,
3,2,76,
3,3,38,
3,4,96,
3,5,41,
3,6,96,
3,7,10000,
3,8,10000,
3,9,10000,
3,10,19,
3,11,11,
3,12,10000,
3,13,10000,
3,14,79,
3,15,10000,
3,16,53,
3,17,34,
3,18,10000,
3,19,65,
3,20,56,
4,1,10000,
4,2,93,
4,3,29,
4,4,39,
4,5,10000,
4,6,10000,
4,7,10000,
4,8,10000,
4,9,11,
4,10,70,
4,11,10000,
4,12,10000,
4,13,99,
4,14,10000,
4,15,10000,
4,16,29,
4,17,10000,
4,18,10000,
4,19,85,
4,20,10000,
5,1,21,
5,2,10000,
5,3,10000,
5,4,24,
5,5,10000,
5,6,55,
5,7,85,
5,8,20,
5,9,10000,
5,10,10000,
5,11,47,
5,12,21,
5,13,79,
5,14,7,
5,15,10000,
5,16,10000,
5,17,10000,
5,18,26,
5,19,12,
5,20,10000,
6,1,99,
6,2,94,
6,3,60,
6,4,95,
6,5,79,
6,6,50,
6,7,10000,
6,8,10000,
6,9,87,
6,10,49,
6,11,38,
6,12,10000,
6,13,17,
6,14,10,
6,15,45,
6,16,10000,
6,17,10000,
6,18,10000,
6,19,88,
6,20,40,
7,1,10000,
7,2,72,
7,3,68,
7,4,10000,
7,5,10000,
7,6,10000,
7,7,63,
7,8,10000,
7,9,10000,
7,10,10000,
7,11,76,
7,12,91,
7,13,86,
7,14,24,
7,15,92,
7,16,10000,
7,17,10000,
7,18,10000,
7,19,10000,
7,20,10000,
8,1,41,
8,2,10000,
8,3,94,
8,4,10000,
8,5,10000,
8,6,10000,
8,7,10000,
8,8,75,
8,9,10000,
8,10,79,
8,11,10000,
8,12,73,
8,13,10000,
8,14,10000,
8,15,10000,
8,16,40,
8,17,10000,
8,18,29,
8,19,10000,
8,20,30,
9,1,10000,
9,2,10000,
9,3,10000,
9,4,10000,
9,5,10000,
9,6,71,
9,7,10000,
9,8,17,
9,9,95,
9,10,10000,
9,11,97,
9,12,26,
9,13,10000,
9,14,10000,
9,15,34,
9,16,10000,
9,17,10000,
9,18,52,
9,19,11,
9,20,55,
10,1,10000,
10,2,10000,
10,3,90,
10,4,96,
10,5,10000,
10,6,10000,
10,7,10000,
10,8,63,
10,9,10000,
10,10,10,
10,11,10000,
10,12,42,
10,13,10000,
10,14,10000,
10,15,1,
10,16,39,
10,17,10000,
10,18,10000,
10,19,68,
10,20,10000,
11,1,14,
11,2,100,
11,3,92,
11,4,10000,
11,5,8,
11,6,10000,
11,7,10000,
11,8,70,
11,9,10000,
11,10,36,
11,11,10000,
11,12,10000,
11,13,33,
11,14,100,
11,15,10000,
11,16,10000,
11,17,10000,
11,18,86,
11,19,30,
11,20,10000,
12,1,10000,
12,2,33,
12,3,49,
12,4,96,
12,5,20,
12,6,46,
12,7,10000,
12,8,10000,
12,9,4,
12,10,10000,
12,11,10000,
12,12,17,
12,13,10000,
12,14,57,
12,15,72,
12,16,10000,
12,17,10000,
12,18,10000,
12,19,10000,
12,20,11,
13,1,10000,
13,2,10000,
13,3,59,
13,4,10000,
13,5,92,
13,6,10000,
13,7,10000,
13,8,10000,
13,9,10000,
13,10,10000,
13,11,10000,
13,12,10000,
13,13,43,
13,14,10000,
13,15,54,
13,16,14,
13,17,77,
13,18,10000,
13,19,83,
13,20,10000,
14,1,19,
14,2,33,
14,3,10000,
14,4,25,
14,5,82,
14,6,10000,
14,7,10000,
14,8,42,
14,9,10000,
14,10,100,
14,11,41,
14,12,10000,
14,13,100,
14,14,43,
14,15,10000,
14,16,10000,
14,17,10000,
14,18,68,
14,19,60,
14,20,14,
15,1,10000,
15,2,78,
15,3,10000,
15,4,7,
15,5,10000,
15,6,10000,
15,7,10000,
15,8,10000,
15,9,10000,
15,10,86,
15,11,35,
15,12,7,
15,13,10000,
15,14,75,
15,15,10000,
15,16,10000,
15,17,10000,
15,18,74,
15,19,10000,
15,20,10000,
16,1,45,
16,2,83,
16,3,22,
16,4,10000,
16,5,10000,
16,6,10000,
16,7,10000,
16,8,14,
16,9,13,
16,10,60,
16,11,61,
16,12,10000,
16,13,10000,
16,14,94,
16,15,71,
16,16,10000,
16,17,10000,
16,18,10000,
16,19,10000,
16,20,10000,
17,1,66,
17,2,10000,
17,3,10000,
17,4,5,
17,5,98,
17,6,10000,
17,7,92,
17,8,10000,
17,9,10000,
17,10,10000,
17,11,52,
17,12,6,
17,13,10000,
17,14,60,
17,15,61,
17,16,48,
17,17,10000,
17,18,10000,
17,19,23,
17,20,10000,
18,1,10000,
18,2,10000,
18,3,10000,
18,4,10000,
18,5,10000,
18,6,10000,
18,7,10000,
18,8,10000,
18,9,10000,
18,10,62,
18,11,38,
18,12,51,
18,13,14,
18,14,10000,
18,15,10000,
18,16,86,
18,17,10000,
18,18,10000,
18,19,36,
18,20,10000,
19,1,69,
19,2,98,
19,3,4,
19,4,10000,
19,5,10000,
19,6,77,
19,7,81,
19,8,10000,
19,9,59,
19,10,13,
19,11,22,
19,12,10000,
19,13,10000,
19,14,50,
19,15,99,
19,16,80,
19,17,13,
19,18,10000,
19,19,10000,
19,20,52,
20,1,10000,
20,2,95,
20,3,35,
20,4,10000,
20,5,10000,
20,6,21,
20,7,10000,
20,8,10000,
20,9,10,
20,10,10000,
20,11,84,
20,12,1,
20,13,87,
20,14,10000,
20,15,82,
20,16,10000,
20,17,10000,
20,18,10000,
20,19,69,
20,20,4,
Budget,1378,
