Configuration, ObservableConfiguration, Cost
341,341,75,
341,342,24,
341,343,10000,
341,344,64,
341,345,10000,
341,346,99,
341,347,10000,
341,348,65,
341,349,10000,
341,350,10000,
341,351,33,
341,352,10000,
341,353,74,
341,354,31,
341,355,14,
341,356,48,
341,357,10000,
341,358,10000,
341,359,60,
341,360,10000,
342,341,10000,
342,342,33,
342,343,15,
342,344,55,
342,345,10000,
342,346,10000,
342,347,93,
342,348,10000,
342,349,91,
342,350,65,
342,351,10000,
342,352,43,
342,353,10000,
342,354,10000,
342,355,22,
342,356,10000,
342,357,25,
342,358,37,
342,359,10000,
342,360,21,
343,341,34,
343,342,75,
343,343,10000,
343,344,10000,
343,345,10000,
343,346,10000,
343,347,10000,
343,348,52,
343,349,12,
343,350,10000,
343,351,10000,
343,352,43,
343,353,10000,
343,354,1,
343,355,10000,
343,356,16,
343,357,10000,
343,358,23,
343,359,100,
343,360,10000,
344,341,32,
344,342,67,
344,343,10000,
344,344,32,
344,345,60,
344,346,63,
344,347,10000,
344,348,10000,
344,349,22,
344,350,36,
344,351,55,
344,352,10000,
344,353,33,
344,354,1,
344,355,25,
344,356,43,
344,357,10000,
344,358,50,
344,359,14,
344,360,10000,
345,341,10000,
345,342,69,
345,343,45,
345,344,86,
345,345,83,
345,346,28,
345,347,83,
345,348,59,
345,349,78,
345,350,18,
345,351,31,
345,352,82,
345,353,10000,
345,354,72,
345,355,10000,
345,356,10000,
345,357,10000,
345,358,36,
345,359,10000,
345,360,10000,
346,341,10000,
346,342,10000,
346,343,10000,
346,344,58,
346,345,7,
346,346,10000,
346,347,10000,
346,348,10000,
346,349,10000,
346,350,49,
346,351,10000,
346,352,64,
346,353,10000,
346,354,10000,
346,355,10000,
346,356,10000,
346,357,10000,
346,358,26,
346,359,59,
346,360,10000,
347,341,10000,
347,342,64,
347,343,12,
347,344,77,
347,345,55,
347,346,79,
347,347,75,
347,348,10000,
347,349,10000,
347,350,32,
347,351,93,
347,352,46,
347,353,36,
347,354,97,
347,355,10000,
347,356,10000,
347,357,10000,
347,358,10000,
347,359,10000,
347,360,75,
348,341,22,
348,342,50,
348,343,10000,
348,344,10000,
348,345,22,
348,346,10000,
348,347,14,
348,348,36,
348,349,10000,
348,350,10000,
348,351,17,
348,352,51,
348,353,10000,
348,354,10000,
348,355,10000,
348,356,10000,
348,357,14,
348,358,10000,
348,359,10000,
348,360,10000,
349,341,36,
349,342,10000,
349,343,37,
349,344,10000,
349,345,90,
349,346,23,
349,347,10000,
349,348,10000,
349,349,10000,
349,350,10000,
349,351,10000,
349,352,100,
349,353,10000,
349,354,87,
349,355,10000,
349,356,69,
349,357,10000,
349,358,81,
349,359,1,
349,360,57,
350,341,10000,
350,342,10000,
350,343,12,
350,344,10000,
350,345,10000,
350,346,17,
350,347,43,
350,348,1,
350,349,10000,
350,350,10000,
350,351,10000,
350,352,9,
350,353,10000,
350,354,10000,
350,355,10000,
350,356,10000,
350,357,3,
350,358,32,
350,359,88,
350,360,34,
351,341,10000,
351,342,10000,
351,343,10000,
351,344,20,
351,345,87,
351,346,10000,
351,347,10000,
351,348,10000,
351,349,73,
351,350,14,
351,351,10000,
351,352,10000,
351,353,37,
351,354,27,
351,355,10000,
351,356,20,
351,357,93,
351,358,59,
351,359,93,
351,360,99,
352,341,3,
352,342,10000,
352,343,27,
352,344,10000,
352,345,10000,
352,346,53,
352,347,88,
352,348,79,
352,349,74,
352,350,10000,
352,351,49,
352,352,10000,
352,353,2,
352,354,29,
352,355,10000,
352,356,73,
352,357,25,
352,358,2,
352,359,37,
352,360,10000,
353,341,78,
353,342,10000,
353,343,23,
353,344,10000,
353,345,10000,
353,346,87,
353,347,10000,
353,348,98,
353,349,10000,
353,350,34,
353,351,10000,
353,352,10000,
353,353,10000,
353,354,10000,
353,355,10000,
353,356,10000,
353,357,93,
353,358,38,
353,359,10000,
353,360,10000,
354,341,10000,
354,342,20,
354,343,10000,
354,344,10000,
354,345,10000,
354,346,10000,
354,347,40,
354,348,10000,
354,349,94,
354,350,56,
354,351,10000,
354,352,54,
354,353,36,
354,354,10000,
354,355,10000,
354,356,69,
354,357,10000,
354,358,10000,
354,359,10000,
354,360,13,
355,341,85,
355,342,10000,
355,343,21,
355,344,10000,
355,345,10000,
355,346,34,
355,347,25,
355,348,10000,
355,349,42,
355,350,66,
355,351,39,
355,352,45,
355,353,51,
355,354,10000,
355,355,67,
355,356,3,
355,357,10000,
355,358,29,
355,359,62,
355,360,10000,
356,341,76,
356,342,67,
356,343,10000,
356,344,10000,
356,345,10000,
356,346,91,
356,347,10000,
356,348,10000,
356,349,10000,
356,350,33,
356,351,58,
356,352,17,
356,353,1,
356,354,10000,
356,355,10000,
356,356,33,
356,357,10000,
356,358,78,
356,359,10000,
356,360,10000,
357,341,10000,
357,342,78,
357,343,48,
357,344,18,
357,345,100,
357,346,31,
357,347,75,
357,348,10000,
357,349,10000,
357,350,10000,
357,351,9,
357,352,48,
357,353,10000,
357,354,89,
357,355,31,
357,356,3,
357,357,10000,
357,358,10000,
357,359,10000,
357,360,10000,
358,341,10000,
358,342,21,
358,343,10000,
358,344,10000,
358,345,26,
358,346,10000,
358,347,13,
358,348,70,
358,349,10000,
358,350,86,
358,351,64,
358,352,26,
358,353,10000,
358,354,5,
358,355,23,
358,356,49,
358,357,31,
358,358,43,
358,359,10000,
358,360,6,
359,341,10000,
359,342,81,
359,343,10000,
359,344,10000,
359,345,61,
359,346,10000,
359,347,9,
359,348,42,
359,349,85,
359,350,10000,
359,351,88,
359,352,10000,
359,353,10000,
359,354,10000,
359,355,10000,
359,356,35,
359,357,10000,
359,358,10000,
359,359,10000,
359,360,97,
360,341,10000,
360,342,10000,
360,343,48,
360,344,10000,
360,345,20,
360,346,10000,
360,347,10000,
360,348,65,
360,349,100,
360,350,10000,
360,351,10000,
360,352,87,
360,353,97,
360,354,67,
360,355,10000,
360,356,53,
360,357,26,
360,358,60,
360,359,42,
360,360,10000,
Budget,779,
