Configuration, ObservableConfiguration, Cost
321,321,10000,
321,322,47,
321,323,10000,
321,324,46,
321,325,10000,
321,326,86,
321,327,78,
321,328,10000,
321,329,10000,
321,330,40,
321,331,10000,
321,332,52,
321,333,73,
321,334,10000,
321,335,59,
321,336,10000,
321,337,10000,
321,338,10000,
321,339,10000,
321,340,10000,
322,321,10000,
322,322,64,
322,323,10000,
322,324,10000,
322,325,10000,
322,326,32,
322,327,10000,
322,328,48,
322,329,10000,
322,330,10000,
322,331,26,
322,332,10000,
322,333,19,
322,334,11,
322,335,10000,
322,336,10000,
322,337,10000,
322,338,9,
322,339,10000,
322,340,78,
323,321,48,
323,322,93,
323,323,20,
323,324,93,
323,325,88,
323,326,10000,
323,327,10000,
323,328,16,
323,329,10000,
323,330,10000,
323,331,49,
323,332,67,
323,333,3,
323,334,10000,
323,335,10000,
323,336,49,
323,337,96,
323,338,10000,
323,339,10000,
323,340,12,
324,321,10000,
324,322,10000,
324,323,10000,
324,324,39,
324,325,10000,
324,326,64,
324,327,10000,
324,328,10000,
324,329,60,
324,330,15,
324,331,51,
324,332,72,
324,333,78,
324,334,10000,
324,335,10000,
324,336,10000,
324,337,10000,
324,338,2,
324,339,22,
324,340,58,
325,321,10000,
325,322,44,
325,323,67,
325,324,9,
325,325,10000,
325,326,10000,
325,327,31,
325,328,76,
325,329,32,
325,330,10000,
325,331,10000,
325,332,7,
325,333,10000,
325,334,10000,
325,335,10000,
325,336,80,
325,337,51,
325,338,10000,
325,339,10000,
325,340,86,
326,321,48,
326,322,71,
326,323,61,
326,324,11,
326,325,56,
326,326,10000,
326,327,4,
326,328,42,
326,329,10000,
326,330,10000,
326,331,10000,
326,332,61,
326,333,38,
326,334,10000,
326,335,10000,
326,336,10000,
326,337,10000,
326,338,10000,
326,339,10000,
326,340,10000,
327,321,10000,
327,322,10000,
327,323,17,
327,324,10000,
327,325,40,
327,326,10000,
327,327,10000,
327,328,29,
327,329,85,
327,330,10000,
327,331,52,
327,332,10000,
327,333,75,
327,334,18,
327,335,28,
327,336,10000,
327,337,10000,
327,338,86,
327,339,57,
327,340,10000,
328,321,10000,
328,322,10000,
328,323,52,
328,324,10000,
328,325,34,
328,326,1,
328,327,10000,
328,328,4,
328,329,96,
328,330,100,
328,331,10000,
328,332,28,
328,333,29,
328,334,10000,
328,335,52,
328,336,36,
328,337,55,
328,338,10000,
328,339,88,
328,340,10000,
329,321,73,
329,322,66,
329,323,10,
329,324,10000,
329,325,10000,
329,326,14,
329,327,10000,
329,328,10000,
329,329,10000,
329,330,97,
329,331,6,
