Configuration, ObservableConfiguration, Cost
381,381,18,
381,382,12,
381,383,10000,
381,384,20,
381,385,10000,
381,386,10000,
381,387,65,
381,388,69,
381,389,74,
381,390,10000,
381,391,84,
381,392,60,
381,393,47,
381,394,10000,
381,395,10000,
381,396,54,
381,397,69,
381,398,10000,
381,399,10000,
381,400,89,
382,381,10000,
382,382,53,
382,383,10000,
382,384,32,
382,385,20,
382,386,36,
382,387,77,
382,388,26,
382,389,44,
382,390,10000,
382,391,10000,
382,392,10000,
382,393,10000,
382,394,10000,
382,395,84,
382,396,65,
382,397,10000,
382,398,10000,
382,399,23,
382,400,89,
383,381,61,
383,382,10000,
383,383,73,
383,384,10000,
383,385,10000,
383,386,10000,
383,387,30,
383,388,10000,
383,389,10000,
383,390,10000,
383,391,10000,
383,392,10000,
383,393,46,
383,394,10000,
383,395,10000,
383,396,10000,
383,397,10000,
383,398,66,
383,399,10000,
383,400,5,
384,381,9,
384,382,10000,
384,383,10000,
384,384,10000,
384,385,10000,
384,386,10000,
384,387,51,
384,388,10000,
384,389,10000,
384,390,10000,
384,391,10000,
384,392,10000,
384,393,10000,
384,394,10000,
384,395,12,
384,396,73,
384,397,10000,
384,398,41,
384,399,10000,
384,400,54,
385,381,13,
385,382,10000,
385,383,8,
385,384,10000,
385,385,10000,
385,386,33,
385,387,53,
385,388,10000,
385,389,10000,
385,390,10000,
385,391,84,
385,392,10000,
385,393,88,
385,394,7,
385,395,80,
385,396,86,
385,397,10000,
385,398,16,
385,399,67,
385,400,25,
386,381,10000,
386,382,10000,
386,383,68,
386,384,10000,
386,385,10000,
386,386,22,
386,387,10000,
386,388,10000,
386,389,10000,
386,390,10000,
386,391,10000,
386,392,10000,
386,393,96,
386,394,10000,
386,395,66,
386,396,10000,
386,397,10000,
386,398,10000,
386,399,10000,
386,400,84,
387,381,10000,
387,382,10000,
387,383,10000,
387,384,48,
387,385,10000,
387,386,40,
387,387,10000,
387,388,60,
387,389,10000,
387,390,100,
387,391,1,
387,392,10000,
387,393,10000,
387,394,10000,
387,395,10000,
387,396,10000,
387,397,10000,
387,398,10000,
387,399,36,
387,400,2,
388,381,10000,
388,382,97,
388,383,29,
388,384,69,
388,385,17,
388,386,70,
388,387,97,
388,388,85,
388,389,10000,
388,390,10000,
388,391,10000,
388,392,10000,
388,393,93,
388,394,40,
388,395,81,
388,396,86,
388,397,10000,
388,398,78,
388,399,74,
388,400,10000,
389,381,10000,
389,382,52,
389,383,10000,
389,384,10000,
389,385,10000,
389,386,10000,
389,387,98,
389,388,10000,
389,389,10000,
389,390,10000,
389,391,10000,
389,392,26,
389,393,36,
389,394,14,
389,395,10000,
389,396,10000,
389,397,57,
389,398,74,
389,399,40,
389,400,10000,
390,381,74,
390,382,10000,
390,383,10000,
390,384,10000,
390,385,43,
390,386,65,
390,387,61,
390,388,27,
390,389,10000,
390,390,10000,
390,391,10000,
390,392,26,
390,393,64,
390,394,38,
390,395,5,
