Configuration, ObservableConfiguration, Cost
501,101,10000,
501,102,10000,
501,103,10000,
501,104,10000,
501,105,10000,
501,106,10000,
501,107,32,
501,108,10000,
501,109,51,
501,110,10000,
502,101,60,
502,102,10000,
502,103,69,
502,104,36,
502,105,10000,
502,106,74,
502,107,56,
502,108,26,
502,109,10000,
502,110,10000,
503,101,49,
503,102,35,
503,103,10000,
503,104,55,
503,105,75,
503,106,84,
503,107,45,
503,108,28,
503,109,10000,
503,110,62,
504,101,10000,
504,102,60,
504,103,10000,
504,104,31,
504,105,77,
504,106,71,
504,107,89,
504,108,35,
504,109,10000,
504,110,10000,
505,101,66,
505,102,10000,
505,103,10000,
505,104,49,
505,105,10000,
505,106,10000,
505,107,10000,
505,108,10000,
505,109,10000,
505,110,10000,
506,101,10000,
506,102,10000,
506,103,42,
506,104,21,
506,105,46,
506,106,10000,
506,107,10000,
506,108,10,
506,109,19,
506,110,10000,
507,101,10000,
507,102,16,
507,103,61,
507,104,5,
507,105,75,
507,106,26,
507,107,79,
507,108,10000,
507,109,10000,
507,110,5,
508,101,10000,
508,102,53,
508,103,10000,
508,104,81,
508,105,10000,
508,106,4,
508,107,10000,
508,108,10000,
508,109,73,
508,110,10000,
509,101,10000,
509,102,2,
509,103,67,
509,104,21,
509,105,62,
509,106,10000,
509,107,17,
509,108,90,
509,109,10000,
509,110,82,
510,101,18,
510,102,11,
510,103,53,
510,104,62,
510,105,15,
510,106,10000,
510,107,10000,
510,108,86,
510,109,70,
510,110,61,
511,101,10000,
511,102,10000,
511,103,41,
511,104,10000,
511,105,13,
511,106,10000,
511,107,92,
511,108,10000,
511,109,72,
511,110,54,
512,101,10000,
512,102,13,
512,103,10000,
512,104,10000,
512,105,50,
512,106,10000,
512,107,10000,
512,108,10000,
512,109,64,
512,110,10000,
513,101,10000,
513,102,11,
513,103,10000,
513,104,71,
513,105,10000,
513,106,10000,
513,107,47,
513,108,61,
513,109,10000,
513,110,10000,
514,101,10000,
514,102,51,
514,103,31,
514,104,81,
514,105,38,
514,106,19,
514,107,97,
514,108,10000,
514,109,46,
514,110,15,
515,101,61,
515,102,62,
515,103,97,
515,104,11,
515,105,10000,
515,106,95,
515,107,10000,
515,108,10000,
515,109,10000,
515,110,10000,
516,101,6,
516,102,26,
516,103,10000,
516,104,10000,
516,105,23,
516,106,10000,
516,107,10000,
516,108,10000,
516,109,10000,
516,110,52,
517,101,5,
517,102,10000,
517,103,10000,
517,104,10000,
517,105,45,
517,106,10000,
517,107,23,
517,108,35,
517,109,48,
517,110,27,
518,101,41,
518,102,84,
518,103,10000,
518,104,10000,
518,105,15,
518,106,4,
518,107,10000,
518,108,8,
518,109,10000,
518,110,10000,
519,101,10000,
519,102,59,
519,103,13,
519,104,10000,
519,105,10000,
519,106,45,
519,107,23,
519,108,10000,
519,109,48,
519,110,10000,
520,101,10000,
520,102,10000,
520,103,28,
520,104,10000,
520,105,20,
520,106,10000,
520,107,86,
520,108,24,
520,109,10000,
520,110,58,
521,101,10000,
521,102,82,
521,103,10000,
521,104,62,
521,105,75,
521,106,29,
521,107,10000,
521,108,10000,
521,109,10000,
521,110,10000,
522,101,10000,
522,102,10000,
522,103,10000,
522,104,10000,
522,105,24,
522,106,55,
522,107,55,
522,108,43,
522,109,66,
522,110,10000,
523,101,39,
523,102,10000,
523,103,10000,
523,104,86,
523,105,62,
523,106,19,
523,107,38,
523,108,25,
523,109,10000,
523,110,12,
524,101,91,
524,102,10000,
524,103,32,
524,104,35,
524,105,55,
524,106,10000,
524,107,36,
524,108,10000,
524,109,10000,
524,110,37,
525,101,17,
525,102,10000,
525,103,10000,
525,104,8,
525,105,10000,
525,106,80,
525,107,53,
525,108,10000,
525,109,10000,
525,110,15,
526,101,10000,
526,102,57,
526,103,10000,
526,104,8,
526,105,45,
526,106,53,
526,107,10000,
526,108,10000,
526,109,10000,
526,110,49,
527,101,6,
527,102,98,
527,103,60,
527,104,10000,
527,105,10000,
527,106,10000,
527,107,88,
527,108,69,
527,109,18,
527,110,60,
528,101,45,
528,102,10000,
528,103,61,
528,104,24,
528,105,10000,
528,106,32,
528,107,37,
528,108,10000,
528,109,90,
528,110,10000,
529,101,10000,
529,102,10000,
529,103,10000,
529,104,9,
529,105,10000,
529,106,80,
529,107,36,
529,108,10000,
529,109,10000,
529,110,79,
