Configuration, ObservableConfiguration, Cost
1,1,10000,
1,2,88,
1,3,10000,
1,4,10000,
1,5,26,
1,6,74,
1,7,10000,
1,8,50,
1,9,3,
1,10,10000,
1,11,23,
1,12,49,
1,13,10000,
1,14,27,
1,15,10000,
1,16,10000,
1,17,20,
1,18,34,
1,19,10000,
1,20,69,
1,21,10000,
1,22,10000,
1,23,10000,
1,24,5,
1,25,10000,
2,1,10000,
2,2,10000,
2,3,10000,
2,4,10000,
2,5,10000,
2,6,10000,
2,7,13,
2,8,91,
2,9,18,
2,10,10000,
2,11,10000,
2,12,10000,
2,13,26,
2,14,10000,
2,15,8,
2,16,15,
2,17,65,
2,18,90,
2,19,10000,
2,20,10000,
2,21,10000,
2,22,92,
2,23,10000,
2,24,9,
2,25,85,
3,1,60,
3,2,10000,
3,3,10000,
3,4,10000,
3,5,8,
3,6,83,
3,7,10000,
3,8,37,
3,9,10000,
3,10,10000,
3,11,10000,
3,12,41,
3,13,45,
3,14,8,
3,15,76,
3,16,10000,
3,17,33,
3,18,10000,
3,19,10000,
3,20,68,
3,21,10000,
3,22,10000,
3,23,10000,
3,24,10000,
3,25,36,
4,1,10000,
4,2,8,
4,3,10000,
4,4,6,
4,5,22,
4,6,10000,
4,7,80,
4,8,15,
4,9,73,
4,10,58,
4,11,13,
4,12,10000,
4,13,8,
4,14,10000,
4,15,48,
4,16,10000,
4,17,1,
4,18,96,
4,19,67,
4,20,10000,
4,21,10000,
4,22,10000,
4,23,30,
4,24,10000,
4,25,68,
5,1,10000,
5,2,54,
5,3,10000,
5,4,10000,
5,5,97,
5,6,93,
5,7,89,
5,8,10000,
5,9,10000,
5,10,58,
5,11,11,
5,12,73,
5,13,31,
5,14,10000,
5,15,10000,
5,16,10000,
5,17,20,
5,18,10000,
5,19,80,
5,20,38,
5,21,10000,
5,22,10000,
5,23,22,
5,24,10000,
5,25,10000,
6,1,10000,
6,2,10000,
6,3,10000,
6,4,10000,
6,5,15,
6,6,38,
6,7,10000,
6,8,25,
6,9,10000,
6,10,12,
6,11,35,
6,12,10000,
6,13,70,
6,14,57,
6,15,67,
6,16,95,
6,17,10000,
6,18,10000,
6,19,10000,
6,20,10000,
6,21,10000,
6,22,10000,
6,23,10000,
6,24,10000,
6,25,10000,
7,1,10000,
7,2,10000,
7,3,10000,
7,4,65,
7,5,53,
7,6,43,
7,7,10000,
7,8,10000,
7,9,10000,
7,10,37,
7,11,85,
7,12,17,
7,13,10000,
7,14,10000,
7,15,92,
7,16,10000,
7,17,10000,
7,18,10000,
7,19,10000,
7,20,10000,
7,21,10000,
7,22,64,
7,23,72,
7,24,10000,
7,25,10000,
8,1,34,
8,2,10000,
8,3,40,
8,4,21,
8,5,60,
8,6,68,
8,7,10000,
8,8,10000,
8,9,7,
8,10,10000,
8,11,10000,
8,12,88,
8,13,14,
8,14,82,
8,15,85,
8,16,10000,
8,17,93,
8,18,24,
8,19,10000,
8,20,17,
8,21,10000,
8,22,10000,
8,23,10000,
8,24,10000,
8,25,10000,
9,1,83,
9,2,10000,
9,3,10000,
9,4,21,
9,5,10000,
9,6,10000,
9,7,91,
9,8,9,
9,9,51,
9,10,46,
9,11,10000,
9,12,26,
9,13,42,
9,14,54,
9,15,10000,
9,16,20,
9,17,10000,
9,18,7,
9,19,10000,
9,20,10000,
9,21,10000,
9,22,10000,
9,23,44,
9,24,10000,
9,25,17,
10,1,51,
10,2,80,
10,3,10000,
10,4,10000,
10,5,94,
10,6,68,
10,7,2,
10,8,42,
10,9,10000,
10,10,10000,
10,11,17,
10,12,10000,
10,13,10000,
10,14,42,
10,15,10000,
10,16,10000,
10,17,10000,
10,18,2,
10,19,33,
10,20,51,
10,21,10000,
10,22,10000,
10,23,10000,
10,24,10000,
10,25,10000,
11,1,10000,
11,2,27,
11,3,92,
11,4,95,
11,5,64,
11,6,10000,
11,7,10000,
11,8,10000,
11,9,84,
11,10,10000,
11,11,25,
11,12,64,
11,13,85,
11,14,10000,
11,15,89,
11,16,10000,
11,17,10000,
11,18,84,
11,19,10,
11,20,76,
11,21,10000,
11,22,10000,
11,23,10000,
11,24,41,
11,25,86,
12,1,10000,
12,2,67,
12,3,48,
12,4,10000,
12,5,10000,
12,6,10000,
12,7,98,
12,8,10000,
12,9,10000,
12,10,10000,
12,11,89,
12,12,8,
12,13,10000,
12,14,2,
12,15,10000,
12,16,46,
12,17,63,
12,18,38,
12,19,10,
12,20,10000,
12,21,10000,
12,22,8,
12,23,75,
12,24,76,
12,25,11,
13,1,10000,
13,2,89,
13,3,10000,
13,4,10000,
13,5,10000,
13,6,42,
13,7,10000,
13,8,10000,
13,9,91,
13,10,6,
13,11,10000,
13,12,35,
13,13,52,
13,14,10000,
13,15,10000,
13,16,34,
13,17,10,
13,18,64,
13,19,10000,
13,20,2,
13,21,10000,
13,22,8,
13,23,94,
13,24,10000,
13,25,10000,
14,1,75,
14,2,3,
14,3,10000,
14,4,5,
14,5,10000,
14,6,52,
14,7,10000,
14,8,37,
14,9,10000,
14,10,10000,
14,11,43,
14,12,10000,
14,13,94,
14,14,10000,
14,15,10000,
14,16,10000,
14,17,85,
14,18,10000,
14,19,11,
14,20,28,
14,21,37,
14,22,6,
14,23,10000,
14,24,36,
14,25,10000,
15,1,10000,
15,2,10000,
15,3,77,
15,4,10000,
