Configuration, ObservableConfiguration, Cost
101,21,10000,
101,22,10000,
101,23,10000,
101,24,5,
101,25,19,
101,26,33,
101,27,72,
101,28,10000,
101,29,62,
101,30,57,
102,21,10000,
102,22,91,
102,23,35,
102,24,10000,
102,25,10000,
102,26,20,
102,27,83,
102,28,50,
102,29,10000,
102,30,10000,
103,21,47,
103,22,10000,
103,23,10000,
103,24,10000,
103,25,99,
103,26,94,
103,27,100,
103,28,56,
103,29,10000,
103,30,10000,
104,21,10000,
104,22,10000,
104,23,10000,
104,24,10000,
104,25,86,
104,26,10000,
104,27,62,
104,28,91,
104,29,10000,
104,30,56,
105,21,10000,
105,22,10000,
105,23,10000,
105,24,88,
105,25,34,
105,26,10000,
105,27,46,
105,28,10000,
105,29,10000,
105,30,77,
106,21,10000,
106,22,58,
106,23,10000,
106,24,35,
106,25,10000,
106,26,95,
106,27,10000,
106,28,7,
106,29,98,
106,30,10000,
107,21,10000,
107,22,78,
107,23,10000,
107,24,10000,
107,25,35,
107,26,31,
107,27,86,
107,28,10000,
107,29,12,
107,30,66,
108,21,10000,
108,22,10000,
108,23,68,
108,24,36,
108,25,97,
108,26,77,
108,27,10000,
108,28,34,
108,29,18,
108,30,10000,
109,21,10000,
109,22,10000,
109,23,10000,
109,24,10000,
109,25,10000,
109,26,21,
109,27,10000,
109,28,58,
109,29,10000,
109,30,98,
110,21,10000,
110,22,66,
110,23,10000,
110,24,10000,
110,25,10000,
110,26,55,
110,27,10000,
110,28,10000,
110,29,99,
110,30,10000,
111,21,6,
111,22,10000,
111,23,10000,
111,24,10000,
111,25,10000,
111,26,100,
111,27,43,
111,28,80,
111,29,10000,
111,30,70,
112,21,91,
112,22,78,
112,23,11,
112,24,10000,
112,25,10000,
112,26,10000,
112,27,10000,
112,28,10000,
112,29,39,
112,30,10000,
113,21,58,
113,22,10000,
113,23,10000,
113,24,10000,
113,25,10000,
113,26,78,
113,27,57,
113,28,97,
113,29,65,
113,30,10000,
114,21,10000,
114,22,10000,
114,23,97,
