Configuration, ObservableConfiguration, Cost
151,31,78,
151,32,82,
151,33,10000,
151,34,10000,
151,35,67,
151,36,10000,
151,37,49,
151,38,2,
151,39,97,
151,40,10000,
152,31,10000,
152,32,10000,
152,33,10000,
152,34,10000,
152,35,41,
152,36,10000,
152,37,83,
152,38,30,
152,39,10000,
152,40,70,
153,31,10000,
153,32,10000,
153,33,85,
153,34,38,
153,35,16,
153,36,1,
153,37,96,
153,38,10000,
153,39,77,
153,40,59,
154,31,11,
154,32,10000,
154,33,79,
154,34,70,
154,35,56,
154,36,10000,
154,37,10000,
154,38,4,
154,39,10000,
154,40,100,
155,31,79,
155,32,10000,
155,33,10000,
155,34,27,
155,35,40,
155,36,10000,
155,37,94,
155,38,10000,
155,39,87,
155,40,80,
156,31,73,
156,32,27,
156,33,10000,
156,34,58,
156,35,10000,
156,36,10000,
156,37,37,
156,38,10000,
156,39,10000,
156,40,10000,
157,31,10000,
157,32,10000,
157,33,98,
157,34,33,
157,35,10000,
157,36,61,
157,37,83,
157,38,10000,
157,39,24,
157,40,10000,
158,31,10000,
158,32,85,
158,33,97,
158,34,10000,
158,35,10000,
158,36,61,
158,37,10000,
158,38,82,
158,39,100,
158,40,10000,
159,31,86,
159,32,28,
159,33,10000,
159,34,10000,
159,35,94,
159,36,93,
159,37,39,
159,38,10000,
159,39,9,
159,40,39,
160,31,60,
160,32,10000,
160,33,17,
160,34,10000,
160,35,37,
160,36,10000,
160,37,10000,
160,38,18,
160,39,61,
160,40,10000,
161,31,10000,
161,32,94,
161,33,10000,
161,34,10000,
161,35,10000,
161,36,18,
161,37,10000,
161,38,10000,
161,39,78,
161,40,10000,
162,31,48,
162,32,65,
162,33,8,
162,34,10000,
162,35,10000,
162,36,10000,
162,37,92,
162,38,10000,
162,39,70,
162,40,10000,
163,31,10000,
163,32,75,
163,33,59,
163,34,10000,
163,35,10000,
163,36,27,
163,37,22,
163,38,10000,
163,39,10000,
163,40,10000,
164,31,10000,
164,32,10000,
164,33,32,
164,34,33,
164,35,25,
164,36,10000,
164,37,10000,
164,38,97,
164,39,10000,
164,40,10000,
165,31,10000,
165,32,10000,
165,33,10000,
165,34,65,
165,35,10000,
165,36,10000,
165,37,10000,
165,38,12,
165,39,10000,
165,40,16,
166,31,59,
166,32,50,
166,33,81,
166,34,10000,
166,35,10000,
166,36,20,
166,37,22,
166,38,10000,
166,39,10000,
166,40,10000,
167,31,10000,
167,32,10000,
167,33,97,
167,34,10000,
167,35,10000,
167,36,28,
167,37,46,
167,38,10000,
167,39,62,
167,40,10000,
168,31,85,
168,32,48,
168,33,10000,
168,34,10000,
168,35,10000,
168,36,97,
168,37,100,
168,38,10000,
168,39,40,
168,40,10000,
169,31,10000,
169,32,92,
169,33,72,
169,34,81,
169,35,10000,
169,36,40,
169,37,10000,
169,38,71,
169,39,89,
169,40,10000,
170,31,10000,
170,32,10000,
170,33,10000,
170,34,26,
170,35,6,
170,36,10000,
170,37,10000,
170,38,10000,
170,39,10000,
170,40,10000,
171,31,10000,
171,32,10000,
171,33,9,
171,34,50,
171,35,62,
171,36,10000,
171,37,10000,
171,38,10000,
171,39,10000,
171,40,10000,
172,31,59,
172,32,10000,
172,33,51,
172,34,71,
172,35,52,
172,36,98,
172,37,16,
172,38,67,
172,39,54,
172,40,10000,
173,31,10000,
173,32,10000,
173,33,10000,
173,34,90,
173,35,10000,
173,36,10000,
173,37,43,
173,38,46,
173,39,67,
173,40,77,
174,31,61,
174,32,28,
174,33,65,
174,34,75,
174,35,10000,
174,36,10000,
174,37,10000,
174,38,10000,
174,39,10000,
174,40,10000,
175,31,61,
175,32,10000,
175,33,10000,
175,34,73,
175,35,10000,
175,36,10000,
175,37,10000,
175,38,28,
175,39,10000,
175,40,26,
176,31,55,
176,32,10000,
176,33,10000,
176,34,22,
176,35,10000,
176,36,10000,
176,37,76,
176,38,14,
176,39,10000,
176,40,62,
177,31,89,
177,32,37,
177,33,10000,
177,34,10000,
177,35,89,
177,36,10000,
177,37,10000,
177,38,26,
177,39,10000,
177,40,10000,
178,31,10000,
178,32,10000,
178,33,77,
178,34,10000,
178,35,10000,
178,36,10000,
178,37,52,
178,38,92,
178,39,10000,
178,40,10000,
179,31,16,
179,32,43,
179,33,10,
179,34,85,
