Observable Num, Coverable Configurations
91,451-452-455-457-461-462-463-464-465-467-469-470-471-475-476-478-480-482-484-485-486-487-488-489-494-495-498-,
92,452-453-455-461-466-467-468-478-479-481-482-487-488-491-492-493-495-498-499-500-,
93,451-456-461-462-463-468-469-471-473-474-475-476-479-482-485-486-488-489-490-491-494-495-498-499-500-,
94,453-454-457-458-460-463-464-467-468-469-470-471-472-473-474-475-476-479-480-481-484-488-489-491-493-494-495-496-498-,
95,451-456-458-459-461-464-465-466-468-469-471-472-473-474-476-478-479-481-482-485-488-490-491-492-496-498-500-,
96,452-453-454-456-459-463-464-465-466-468-469-470-471-475-476-478-479-482-483-484-485-486-487-489-492-494-499-500-,
97,451-452-453-455-456-457-458-460-461-466-467-472-476-480-482-483-484-486-487-489-490-492-493-497-498-,
98,451-452-457-458-461-462-465-468-469-470-473-474-475-477-481-484-486-488-489-490-491-492-493-494-500-,
99,451-452-454-456-460-463-464-465-466-468-469-470-471-473-475-477-484-489-495-496-497-498-499-500-,
100,451-453-456-459-460-464-470-471-474-477-478-481-482-483-486-487-491-492-495-496-498-499-500-,
