Observable Num, Coverable Configurations
91,451-457-458-460-462-464-465-469-472-473-474-475-476-477-480-482-485-487-491-495-496-497-498-499-,
92,451-452-453-454-455-456-457-459-460-461-464-465-467-469-470-471-473-475-476-479-480-481-483-484-487-488-489-498-500-,
93,453-455-456-458-459-460-465-469-471-472-473-477-479-480-482-483-485-487-488-492-494-496-499-,
94,453-454-457-459-460-461-463-467-472-474-475-480-481-483-485-486-487-494-495-499-500-,
95,451-452-453-457-459-461-463-465-466-467-469-471-472-473-475-479-482-484-485-486-489-490-491-495-496-497-499-500-,
96,451-452-454-455-456-457-460-461-462-465-469-470-472-473-474-475-477-482-483-486-487-489-494-495-496-497-498-500-,
97,453-455-456-457-458-464-466-469-470-471-472-474-476-477-478-479-480-482-492-494-495-498-,
98,453-458-464-465-466-468-469-471-472-473-474-476-480-481-483-486-489-491-493-494-,
99,451-454-455-456-460-462-465-467-468-469-472-474-475-476-479-483-484-488-490-491-492-494-497-498-499-,
100,451-452-453-455-458-461-463-464-466-468-470-471-472-476-478-479-481-482-487-490-492-493-496-497-499-500-,
