Observable Num, Coverable Configurations
1,3-6-7-8-12-13-15-17-20-22-29-32-33-34-35-36-38-40-41-42-45-48-49-,
2,1-4-6-7-9-10-12-13-14-17-24-28-30-31-32-33-34-36-38-39-41-47-,
3,1-2-3-4-5-6-8-9-17-19-20-21-24-26-27-30-32-33-35-36-37-38-39-42-44-46-,
4,4-6-8-9-19-22-23-25-26-27-28-29-32-33-36-38-39-40-44-49-50-,
5,4-5-7-8-10-11-15-16-18-19-24-26-27-28-34-43-46-48-,
6,2-3-7-8-9-10-12-20-21-22-26-28-30-32-33-34-43-47-49-,
7,1-2-4-5-6-8-10-11-12-14-16-17-18-19-30-31-32-33-34-35-37-39-42-43-44-45-46-47-48-49-,
8,1-2-3-5-6-8-10-12-13-15-16-18-19-20-21-22-24-26-28-33-35-36-37-38-39-41-42-43-44-,
9,1-4-5-6-11-13-15-16-18-21-26-27-31-33-36-38-42-43-45-46-47-50-,
10,3-4-7-8-9-13-14-15-16-17-18-26-28-30-31-33-35-37-38-39-42-43-47-48-50-,
