Observable Num, Coverable Configurations
101,504-505-508-509-512-515-516-517-518-519-520-521-522-529-531-532-533-534-536-538-539-541-544-549-550-,
102,504-505-506-510-511-516-518-519-520-521-522-523-525-529-531-537-538-539-540-542-546-547-550-,
103,502-503-504-506-509-511-512-516-517-518-520-521-522-527-528-532-534-537-540-541-542-543-544-545-546-548-,
104,501-502-507-510-511-514-515-517-520-521-522-525-528-529-532-533-534-535-536-538-549-,
105,501-502-503-504-506-509-511-515-516-518-519-521-524-525-528-535-536-539-541-542-543-545-547-548-550-,
106,503-504-505-506-510-512-514-516-519-520-523-526-529-532-535-536-538-539-540-541-543-545-546-547-,
107,505-508-510-512-515-516-518-519-520-521-522-526-529-530-534-535-541-544-545-547-548-550-,
108,501-503-508-509-511-513-514-516-521-523-524-525-529-531-532-533-534-537-540-541-544-545-,
109,501-503-505-506-507-509-512-515-516-517-521-523-525-529-530-531-532-534-535-539-540-541-542-544-547-549-550-,
110,501-502-503-508-514-515-516-519-524-528-529-530-534-536-538-540-542-544-545-546-547-549-,
